"V1","V2","V3"
-0.025769,-0.047926,6
-0.630723,0.283817,6
-0.773068,-0.081016,6
0.07572,-0.866262,6
-0.306467,0.115672,6
-0.724635,0.212695,6
0.266944,-0.080342,6
-0.332941,-0.951982,6
-0.193533,0.169426,6
-0.14373,-0.038466,6
0.247137,-0.044178,6
0.22629,-0.626199,6
-0.199171,-0.59004,6
-0.212715,-0.063154,6
-0.364262,0.142442,6
-0.446785,-0.365355,6
0.208437,-0.32347,6
-0.764914,-0.675091,6
-0.764332,-0.058966,6
-0.404121,-0.976919,6
0.320908,-0.282748,6
-0.508233,0.288937,6
-0.178983,-0.499619,6
-0.098643,-0.211831,6
0.100277,-0.301659,6
0.200645,-0.604936,6
-0.669845,-0.661494,6
-0.28098,-0.333386,6
-0.845541,-0.173057,6
0.335635,-0.513331,6
-0.077965,-0.614359,6
-0.096102,0.173891,6
0.15372,-0.74725,6
-0.451136,-0.035416,6
0.258486,-0.290092,6
-0.878029,-0.120048,6
-0.024537,0.334776,6
-0.775434,-0.494266,6
0.092988,0.029556,6
-0.604337,-0.687033,6
-0.043239,-0.89216,6
-0.65014,-0.76962,6
-0.90026,-0.369966,6
0.117543,-0.660393,6
-0.431747,0.366406,6
0.061477,-0.839125,6
-0.115994,0.047467,6
0.187745,-0.243267,6
-0.303154,-0.62883,6
-0.53698,-0.467441,6
0.209003,-0.744174,6
-0.206513,-0.849799,6
-0.170888,-0.966842,6
-0.123645,-0.615583,6
-0.720942,0.158588,6
-0.246385,-0.128018,6
-0.480278,-0.152836,6
-0.183466,0.230501,6
-0.67508,0.244915,6
-0.452594,0.025127,6
-0.740413,-0.437726,6
-0.219235,0.222101,6
-0.18201,0.202391,6
-0.453913,-0.877277,6
-0.424871,0.380342,6
-0.368409,-0.104185,6
-0.161459,-0.868551,6
-0.818694,-0.659452,6
-0.97734,-0.400688,6
-0.283068,0.01477,6
0.067326,-0.305451,6
-0.367184,-0.128094,6
-0.54928,0.090379,6
0.097044,-0.67387,6
-0.840845,-0.335435,6
-0.670421,-0.306558,6
0.076372,-0.819806,6
-0.730009,-0.629318,6
-0.348456,-0.580986,6
-0.826811,-0.137444,6
0.157641,-0.612379,6
0.106952,-0.683583,6
-0.160061,-0.02629,6
-0.705592,-0.369392,6
-0.275977,-0.873201,6
-0.406724,0.117801,6
-0.310768,-0.392819,6
-0.49469,0.145707,6
-0.756927,0.22117,6
-0.060147,0.252858,6
-0.215051,-0.519568,6
-0.364486,-0.531335,6
0.010502,-0.179032,6
-0.378042,-0.936392,6
-0.098111,-0.586945,6
-0.412735,-0.006168,6
-0.398547,-0.672598,6
-0.829788,-0.734133,6
-0.124925,-0.873383,6
-0.098116,-0.366059,6
0.130932,0.06108,6
-0.794436,-0.525153,6
-0.418079,-0.31958,6
0.111702,-0.164051,6
0.103755,0.146144,6
-0.032373,0.250144,6
-0.697946,-0.833248,6
-0.418411,-0.109054,6
-0.762601,-0.505984,6
0.164877,-0.096255,6
0.08762,-0.553187,6
-0.33966,0.086034,6
-0.663254,-0.566164,6
0.364945,-0.363345,6
0.12905,-0.454554,6
-0.017383,0.038863,6
-0.41105,0.01206,6
-0.336247,-0.000647,6
0.24535,-0.021298,6
-0.262554,-0.681247,6
0.033,0.115658,6
0.216901,-0.241239,6
-0.161799,-0.960388,6
0.25044,-0.029827,6
-0.4139,-0.318581,6
0.276035,-0.032945,6
-0.199758,0.196004,6
-0.443601,-0.067864,6
-0.697419,-0.69632,6
-0.622542,-0.876933,6
-0.477333,-0.529583,6
0.200203,-0.379371,6
-0.171535,-0.249198,6
-0.533411,0.183823,6
0.178051,0.090244,6
-0.376046,0.024675,6
-0.228725,-0.143609,6
-0.091967,-0.487965,6
-0.636934,-0.437767,6
-0.306675,-0.96554,6
-0.734269,-0.074326,6
-0.773029,-0.404264,6
-0.042022,-0.834843,6
-0.74225,-0.051218,6
-0.071139,-0.728915,6
-0.6597,0.138237,6
-0.173099,0.034068,6
-0.47164,-0.638427,6
-0.367443,-0.986342,6
-0.267942,0.217551,6
-0.380022,0.328415,6
-0.929089,-0.499036,6
-0.148545,-0.072166,6
-0.616454,-0.14789,6
0.195939,-0.406452,6
-0.892821,0.034278,6
-0.248822,-0.260969,6
-0.180893,-0.476309,6
-0.92734,-0.352141,6
-0.429636,-0.006901,6
-0.380037,-0.418846,6
-0.102928,-0.53475,6
-0.468899,0.050199,6
-0.026125,-0.943788,6
0.069648,0.233285,6
-0.726206,-0.130537,6
-0.103442,0.23733,6
-0.448327,-0.717464,6
0.055175,-0.178377,6
-0.672417,-0.300743,6
-0.119548,-0.589107,6
0.088983,-0.787551,6
-0.559616,-0.446938,6
-0.083111,0.087097,6
-0.481229,-0.502947,6
-0.632294,-0.14918,6
-0.163484,-0.821604,6
0.06093,-0.347366,6
0.019238,-0.38482,6
-0.521887,0.078059,6
-0.565989,-0.184744,6
-0.288253,-0.723602,6
-0.712782,-0.045709,6
-0.629614,-0.508933,6
-0.491425,-0.913264,6
0.28151,-0.573929,6
-0.704155,-0.060363,6
-0.033673,-0.591723,6
-0.964616,-0.20909,6
-0.061176,-0.564802,6
-0.36473,0.184568,6
0.225028,-0.400977,6
-0.317076,-0.874751,6
-0.120764,-0.821199,6
-0.283859,0.162294,6
-0.642992,-0.018667,6
0.343982,-0.518217,6
0.318244,-0.006199,6
-0.38963,-0.452148,6
-0.207554,0.215144,6
-0.237821,-0.75525,6
-0.546555,0.052888,6
0.168901,-0.253974,6
-0.33703,-0.549448,6
0.082222,-0.196462,6
-0.752085,-0.678213,6
0.298379,-0.257689,6
-0.007785,-0.834238,6
0.086978,-0.039544,6
-0.534602,-0.618407,6
-0.447434,-0.62148,6
0.137453,-0.112919,6
0.079609,-0.324645,6
-0.762227,-0.552779,6
0.174227,0.20908,6
-0.406453,-0.441803,6
-0.359586,-0.74003,6
-0.2447,-0.025556,6
-0.006559,-0.588168,6
-0.746571,0.135273,6
0.21618,-0.700679,6
-0.556573,0.175482,6
-0.69465,0.092336,6
-0.956509,-0.250437,6
0.242803,-0.51154,6
0.343465,-0.42669,6
0.108688,-0.312369,6
0.000964,-0.1569,6
-0.224906,0.050282,6
0.099565,-0.852105,6
0.130429,-0.33474,6
-0.5289,-0.411333,6
-0.633157,-0.113826,6
-0.836391,0.118622,6
-0.05614,-0.744329,6
0.124568,-0.582687,6
-0.474564,-0.908574,6
0.246158,-0.181495,6
-0.969328,-0.487988,6
0.143251,-0.577307,6
-0.748776,-0.623081,6
-0.644058,-0.444282,6
-0.534169,-0.627027,6
-0.067201,-0.288491,6
0.026488,0.038893,6
-0.335001,-0.77889,6
-0.013028,-0.113108,6
0.160337,0.106025,6
-0.486681,-0.17105,6
-0.861822,-0.436369,6
-0.754508,-0.159177,6
-0.084354,-0.889201,6
-0.281322,-0.834075,6
-0.271047,-0.831119,6
0.072667,-0.491261,6
-0.563275,-0.59692,6
-0.066132,-0.679518,6
-0.726285,-0.326599,6
-0.172115,0.015052,6
-0.485085,0.156842,6
-0.731546,0.004959,6
0.206803,-0.545621,6
-0.134374,-0.588076,6
0.145041,-0.32165,6
0.224171,-0.391278,6
-0.022616,-0.888422,6
-0.546133,-0.427671,6
-0.428229,-0.26057,6
-0.68467,-0.367943,6
0.092892,0.157566,6
0.254226,-0.70582,6
-0.703487,0.106618,6
-0.366548,-0.011618,6
-0.67689,-0.034646,6
-0.655295,-0.499844,6
0.268896,-0.134843,6
-0.195938,-0.805488,6
-0.593292,0.207515,6
-0.587721,-0.171308,6
-0.792484,-0.151286,6
0.254267,-0.111197,6
-0.247129,-0.151032,6
-0.456632,-0.277082,6
0.028094,-0.683142,6
-0.74667,-0.315752,6
-0.119394,-0.922616,6
-0.616097,-0.206001,6
-0.459629,-0.00409,6
0.130685,-0.159803,6
-0.141397,-0.745224,6
-0.694303,-0.839753,6
-0.720586,-0.566266,6
-0.20025,-0.009906,6
0.041632,-0.820322,6
-0.544695,0.10517,6
0.180823,-0.146769,6
-0.277803,0.023881,6
-0.447656,-0.958625,6
-0.551653,0.234573,6
-0.387616,-0.435897,6
-0.875372,-0.09539,6
-0.503736,-0.397462,6
0.199271,-0.178262,6
-0.303889,-0.704138,6
-0.869135,-0.328398,6
0.125828,-0.821819,6
0.023796,-0.084007,6
-0.637331,-0.536043,6
-0.420193,-0.524307,6
-0.632632,-0.149421,6
-0.859581,-0.010615,6
0.035595,-0.820678,6
-0.496942,-0.9533,6
0.230378,-0.12358,6
-0.016,-0.366375,6
0.041192,-0.728406,6
-0.333141,-0.119628,6
-0.112261,-0.802789,6
0.023577,0.263468,6
-0.610639,0.009986,6
-0.86935,-0.080031,6
-0.412715,0.067289,6
-0.232619,0.349345,6
-0.119525,0.038111,6
-0.274786,0.10774,6
-0.63405,-0.397756,6
0.077398,-0.245595,6
0.334551,-0.408943,6
-0.206132,-0.056791,6
-0.51033,-0.251755,6
-0.519187,-0.05574,6
0.068283,-0.17708,6
-0.468032,-0.735641,6
-0.346102,-0.310896,6
-0.571731,0.334277,6
-0.862931,-0.06976,6
0.261383,-0.36183,6
-0.871155,-0.56962,6
-0.35734,0.279195,6
-0.408688,-0.667519,6
-0.143297,-0.171248,6
-0.126406,-0.925546,6
-0.563812,0.111129,6
-0.120545,-0.896077,6
-0.849913,-0.205314,6
-0.844237,0.132029,6
-0.378576,-0.804851,6
-0.229748,0.387915,6
-0.976714,-0.405275,6
-0.531971,0.167125,6
-0.444108,-0.551627,6
-0.138499,-0.299589,6
-0.100516,-0.821077,6
-0.296973,-0.052078,6
0.145125,-0.008812,6
-0.667872,-0.51557,6
-0.659874,0.189519,6
-0.74728,-0.220557,6
-0.455597,0.180691,6
0.146477,0.19168,6
-0.54596,-0.690944,6
0.043308,-0.085293,6
0.329305,-0.334765,6
-0.462951,-0.146453,6
0.114839,-0.077192,6
-0.732396,-0.052415,6
-0.773292,-0.270736,6
-0.546449,0.250587,6
-0.593859,-0.363375,6
-0.536564,-0.828153,6
-0.15462,-0.67929,6
-0.505428,0.074863,6
-0.384788,-0.731567,6
-0.629628,0.303418,6
0.136862,0.211681,6
-0.7199,-0.097586,6
0.364153,-0.458474,6
-0.533117,-0.226415,6
-0.71437,-0.721352,6
-0.421525,-0.95907,6
-0.820518,-0.314794,6
-0.892914,-0.310692,6
-0.379351,-0.988064,6
0.117398,0.109679,6
0.151134,-0.590289,6
-0.559361,-0.422708,6
-0.846389,-0.581556,6
-0.316993,-0.134122,6
-0.049999,-0.824763,6
-0.581458,-0.313045,6
-0.386756,-0.224311,6
-0.814321,-0.546055,6
0.185431,0.126554,6
-0.681868,-0.10294,6
-0.029347,0.21726,6
-0.31695,0.330743,6
-0.733293,-0.678396,6
-0.3374,-0.914197,6
-0.603671,-0.437837,6
-0.37187,0.26959,6
-0.61497,-0.282027,6
0.337026,-0.189145,6
0.054679,-0.66255,6
-0.241459,-0.696933,6
0.239474,-0.549914,6
-0.836122,-0.512294,6
0.230034,-0.15479,6
-0.376791,0.107134,6
-0.832593,0.003556,6
-0.107946,-0.972109,6
-0.254736,-0.797098,6
-0.237784,-0.213466,6
-0.603156,0.154411,6
-0.95015,-0.235365,6
-0.869688,-0.092229,6
0.215868,-0.196043,6
0.170259,-0.559248,6
-0.435522,0.175676,6
0.023254,0.30055,6
0.218523,-0.637407,6
0.276688,-0.655406,6
-0.737148,-0.687961,6
-0.005318,-0.072644,6
-0.170486,-0.789924,6
-0.591163,-0.429045,6
-0.364335,-0.278221,6
-0.542184,-0.063128,6
-0.375569,0.084219,6
-0.233987,0.129975,6
-0.330757,0.329692,6
-0.506698,0.300855,6
0.265656,-0.242799,6
-0.490013,-0.405646,6
-0.117902,-0.580295,6
-0.495603,-0.108793,6
0.11293,-0.24697,6
-0.697805,-0.869075,6
-0.642799,0.260201,6
-0.675349,-0.815913,6
-0.097949,-0.934082,6
-0.864021,0.074226,6
-0.473968,-0.325257,6
0.077646,0.275137,6
-0.761135,-0.577265,6
-0.793306,-0.525824,6
-0.169565,-0.487649,6
0.066916,-0.127635,6
-0.326595,-0.910051,6
-0.410731,-0.738408,6
-0.479506,-0.267277,6
0.021778,0.306762,6
-0.677877,-0.143944,6
-0.16665,-0.429124,6
-0.069061,0.288977,6
-0.076399,0.273283,6
0.299068,-0.364382,6
-0.759047,-0.747333,6
-0.125129,-0.771129,6
-0.003702,-0.393106,6
-0.759476,-0.604509,6
0.306168,-0.083438,6
0.069089,-0.81154,6
0.117816,0.249489,6
-0.255151,-0.651511,6
-0.354855,-0.50264,6
0.165615,0.029381,6
0.06971,-0.576002,6
-0.510658,-0.51625,6
-0.511808,-0.159793,6
-0.43501,-0.193592,6
0.193819,-0.105384,6
-0.149019,0.134858,6
-0.200762,-0.423366,6
-0.596954,0.255779,6
-0.646433,0.0936,6
-0.569883,-0.001215,6
-0.191737,-0.692082,6
0.247738,-0.681816,6
-0.81894,-0.742238,6
-0.477271,-0.108157,6
0.011186,-0.142264,6
0.266548,-0.644757,6
-0.35908,-0.672459,6
-0.97707,-0.122335,6
0.187378,-0.071923,6
-0.120722,-0.892853,6
-0.297437,-0.401454,6
-0.140265,-0.630436,6
-0.366761,-0.691587,6
-0.742488,-0.442885,6
-0.112394,-0.309149,6
-0.431152,-0.476914,6
-0.024715,-0.731965,6
0.165488,-0.420254,6
-0.299173,-0.535737,6
-0.474392,-0.501666,6
-0.081138,-0.24793,6
-0.161894,-0.980838,6
-0.789484,-0.595571,6
-0.700474,-0.685312,6
-0.248264,-0.719142,6
-0.263276,-0.854924,6
0.254092,-0.254637,6
-0.676516,-0.317354,6
-0.489756,-0.914089,6
-0.823137,-0.617214,6
-0.686549,-0.476937,6
-0.27325,-0.980058,6
-0.744467,-0.032712,6
-0.253369,0.186092,6
-0.035507,-0.433407,6
-0.883432,0.063056,6
-0.803215,-0.418857,6
-0.037912,-0.420891,6
0.097038,-0.419451,6
-0.383882,0.152842,6
-0.392507,-0.509372,6
-0.483901,-0.134679,6
-0.13539,-0.751898,6
-0.632951,-0.854386,6
-0.637218,-0.386472,6
0.345478,-0.505793,6
-0.726404,-0.093684,6
0.149423,-0.11996,6
-0.144799,0.294946,6
-0.215496,-0.148136,6
-0.989416,-0.210948,6
0.100169,-0.664007,6
-0.647333,-0.597751,6
-0.024267,0.285289,6
0.229453,-0.033934,6
-0.473945,-0.479908,6
-0.966337,-0.09079,6
-0.383182,-0.857601,6
0.135946,0.176358,6
-0.456528,0.351453,6
-0.353666,-0.303353,6
-0.560868,-0.177972,6
0.197344,0.160759,6
-0.294031,-0.327789,6
-0.317777,0.289323,6
-0.63032,-0.103828,6
0.198037,-0.348179,6
0.141614,-0.187732,6
0.162997,-0.575313,6
0.240821,-0.285579,6
-0.478656,0.135187,6
-0.274691,-0.920172,6
-0.480262,-0.05373,6
0.268969,-0.58517,6
-0.219064,-0.032963,6
-0.797874,-0.481428,6
-0.305002,0.055647,6
-0.559422,-0.03254,6
-0.240171,-0.429574,6
-0.60886,0.176578,6
0.076152,-0.61282,6
-0.536092,0.183045,6
-0.209078,-0.567795,6
-0.238639,-0.706927,6
-0.852923,-0.639948,6
0.013902,-0.23268,6
-0.07814,-0.112052,6
0.373304,-0.19253,6
-0.733112,0.058658,6
-0.697144,-0.101191,6
0.254203,-0.290856,6
0.134696,0.160451,6
-0.110804,-0.734827,6
-0.192811,-0.275898,6
-0.364186,-0.36521,6
-0.56591,-0.402313,6
0.104152,-0.266891,6
-0.441924,-0.480417,6
-0.431035,0.105186,6
-0.54488,-0.146394,6
-0.066978,-0.408897,6
-0.547134,-0.504668,6
-0.513267,-0.834227,6
-0.315844,0.039557,6
-0.715143,-0.228055,6
-0.971318,-0.267423,6
-0.183089,-0.681433,6
-0.199647,-0.555937,6
-0.189577,-0.589398,6
-0.450021,0.345008,6
0.376355,-0.143191,6
-0.527423,-0.125676,6
-0.01739,0.014019,6
-0.858016,-0.533084,6
0.196041,-0.717251,6
-0.477318,0.071857,6
0.114909,-0.409295,6
0.1588,-0.224765,6
-0.266777,-0.614257,6
0.041992,-0.322476,6
-0.372124,-0.280153,6
-0.039633,0.32413,6
-0.684518,-0.492337,6
-0.087055,-0.002199,6
-0.340779,0.062204,6
-0.696362,-0.834575,6
-0.65232,-0.674407,6
-0.68858,-0.804644,6
-0.061185,-0.281606,6
-0.771618,-0.727382,6
-0.09123,-0.55035,6
-0.882322,-0.416452,6
-0.626524,-0.221912,6
-0.526732,-0.447843,6
0.173411,0.207957,6
0.109393,-0.302162,6
0.178412,-0.777613,6
-0.716768,0.189511,6
-0.754183,0.114768,6
-0.082528,-0.521451,6
-0.029779,-0.560121,6
0.11097,-0.141281,6
-0.075262,-0.556233,6
-0.207262,0.116795,6
0.090697,0.031445,6
0.165429,-0.685249,6
-0.97468,-0.317342,6
-0.268804,0.169285,6
-0.19053,-0.004078,6
0.277907,-0.369562,6
-0.6833,-0.462352,6
-0.201103,0.139491,6
-0.514603,-0.80244,6
-0.827753,-0.217051,6
-0.720621,-0.260896,6
-0.94069,-0.43652,6
0.266867,0.01398,6
0.089443,-0.223276,6
-0.371332,-0.156638,6
-0.289401,-0.784445,6
-0.246275,-0.849373,6
-0.089428,-0.289782,6
-0.456485,-0.747163,6
-0.197785,-0.707211,6
-0.245848,-0.262325,6
0.037961,-0.433443,6
0.100886,-0.073438,6
0.389754,-0.368987,6
-0.664956,0.21208,6
0.327153,-0.12879,6
-0.021589,-0.587587,6
-0.263546,-0.799309,6
-0.088869,0.324158,6
-0.273697,0.100987,6
-0.920482,-0.45257,6
-0.896954,-0.060113,6
-0.8095,0.036584,6
0.136388,-0.725573,6
-0.354431,-0.42481,6
-0.129955,0.353639,6
0.050403,-0.394264,6
0.005237,-0.211616,6
0.202844,-0.555815,6
-0.028818,0.089467,6
-0.243803,-0.606146,6
-0.156731,-0.473803,6
-0.417469,-0.055486,6
-0.331258,-0.998907,6
-0.363228,-0.476874,6
-0.055257,-0.460405,6
-0.143306,-0.170516,6
-0.409268,0.026892,6
-0.678021,-0.781098,6
-0.204244,-0.730796,6
-0.367866,-0.133271,6
-0.229352,-0.775132,6
0.079305,-0.036377,6
-0.542976,-0.773529,6
-0.164594,-0.193394,6
0.259118,-0.128061,6
0.237396,-0.177342,6
-0.309004,0.284089,6
0.22538,-0.358341,6
-0.10839,0.086267,6
0.370538,-0.364568,6
-0.283572,-0.219944,6
-0.418573,-0.137165,6
-0.546409,0.239078,6
-0.653488,-0.510728,6
-0.472605,-0.268058,6
0.345756,-0.18288,6
0.205154,-0.543586,6
0.108486,0.19321,6
-0.399738,-0.286098,6
0.305243,-0.097409,6
0.20837,-0.273422,6
-0.408518,-0.88206,6
-0.146991,0.200616,6
-0.400764,-0.025347,6
-0.574494,0.199523,6
-0.237423,-0.458642,6
-0.331894,0.217322,6
-0.683562,-0.194523,6
-0.640633,-0.828326,6
-0.872837,0.070585,6
-0.917339,-0.413004,6
-0.167129,-0.984938,6
-0.248935,-0.489019,6
0.338266,-0.08519,6
-0.856749,0.099493,6
-0.411249,-0.403993,6
-0.288026,0.16767,6
-0.41643,0.331739,6
-0.382597,0.365929,6
0.033651,-0.806439,6
-0.862245,-0.374967,6
0.222015,-0.06122,6
-0.701369,-0.457738,6
-0.208158,-0.184044,6
0.110572,-0.57968,6
-0.871466,0.04536,6
-0.726307,0.001002,6
0.042859,-0.312018,6
-0.303637,-0.27971,6
0.011422,0.129479,6
-0.631738,-0.406024,6
0.072005,-0.388076,6
0.100531,0.170653,6
-0.406334,-0.804603,6
-0.443294,-0.732862,6
-0.187764,-0.193512,6
-0.387862,-0.355888,6
0.30777,-0.584048,6
-0.691379,-0.384372,6
-0.579777,-0.226647,6
-0.629304,-0.596782,6
-0.8309,-0.476949,6
0.179223,-0.047218,6
-0.792636,0.144394,6
-0.267358,-0.136949,6
-0.255748,0.160526,6
-0.866132,-0.317816,6
-0.495679,-0.569004,6
0.149148,-0.249948,6
-0.015402,-0.6329,6
-0.467184,0.101624,6
0.010812,-0.592744,6
-0.276499,-0.25256,6
-0.542249,-0.206757,6
-0.412342,-0.481204,6
-0.338665,-0.542584,6
-0.876423,-0.127778,6
0.206207,-0.780595,6
-0.802479,-0.408412,6
0.066479,-0.521683,6
-0.15806,-0.680044,6
-0.465067,-0.130503,6
-0.14237,0.377335,6
0.049366,0.063301,6
-0.020822,0.221793,6
-0.496346,-0.462825,6
-0.856337,-0.140053,6
-0.632839,-0.787848,6
-0.32715,-0.46444,6
-0.879117,-0.513231,6
-0.091727,0.343492,6
-0.91649,-0.084681,6
-0.471219,-0.625593,6
-0.292216,0.289001,6
-0.712503,-0.006171,6
0.174343,-0.678569,6
-0.281232,0.036146,6
-0.876703,-0.51448,6
0.163192,-0.541159,6
0.300229,-0.436533,6
-0.413017,-0.925906,6
-0.658647,-0.036979,6
0.179512,-0.712731,6
0.207068,-0.423075,6
0.241223,-0.069001,6
0.153773,-0.091605,6
-0.608535,-0.536784,6
-0.604251,-0.145899,6
-0.788035,-0.046206,6
-0.2737,-0.942695,6
-0.615714,-0.734592,6
-0.373239,-0.497062,6
-0.901206,0.038454,6
0.306286,-0.422324,6
-0.677499,-0.201833,6
0.183812,-0.392291,6
-0.124548,-0.934965,6
-0.81275,0.15521,6
-0.727209,-0.159327,6
-0.776991,-0.680891,6
-0.062734,-0.337458,6
-0.216403,-0.161379,6
0.060316,0.215019,6
-0.100473,-0.953764,6
-0.719161,-0.635716,6
-0.08964,-0.487135,6
-0.240858,0.395907,6
0.383536,-0.446331,6
-0.116216,-0.498593,6
-0.641217,-0.488781,6
-0.284027,0.3664,6
-0.365573,-0.385585,6
-0.878096,-0.157721,6
0.03327,-0.322685,6
-0.190348,0.072241,6
-0.542054,-0.247291,6
0.361296,-0.432768,6
0.172398,-0.287373,6
-0.937048,-0.226892,6
-0.04892,-0.590565,6
-0.601106,-0.252008,6
-0.430938,-0.915077,6
