"V1","V2","V3","V4","V5","V6"
-0.121577971291116,-0.012133366877917,0.0902698445337861,-0.580255898239668,1,1
-0.104225719257758,-0.0303912842267307,0.0583248165883476,-0.542052748961902,1,1
-0.0796182658973554,0.0949489823133621,-0.000475323666385362,-0.463926831833353,1,1
-0.205017459211778,0.0154027039534957,0.00477543246295027,-0.509607163141373,1,1
-0.267610590303581,-0.0505760735279225,-0.0686592849334983,-0.483720339696248,1,1
-0.176657051903752,0.0480820534524979,0.0410759197278353,-0.530030932923063,1,1
-0.198352919635028,-0.0497663328979582,0.0470354042173271,-0.453415706057716,1,1
-0.232033744534663,-0.00488460432660507,-0.0268338757058288,-0.54882681722199,1,1
-0.248661500893465,0.0615629087460096,0.00785630479444446,-0.524148880041147,1,1
-0.184226740733887,-0.0833048065323077,0.0200567364483402,-0.455786172053528,1,1
-0.232600268977764,-0.0538661588910871,0.0649312355055613,-0.407609300433588,1,1
-0.227627052780875,0.105844096331493,0.0189932256702164,-0.479173137991987,1,1
-0.165154983241673,0.0268844735886719,0.10860646343306,-0.630124285889462,1,1
-0.165276196582748,0.0249842583669463,-0.0699524070377035,-0.579208093741902,1,1
-0.122054358285369,-0.0103831982392021,0.0492610429213895,-0.642025712069893,1,1
-0.10009263704366,0.0585438309930152,-0.0744732015531714,-0.563870408140425,1,1
-0.0754310326910176,0.00680760532767431,0.0159945079213312,-0.489555683478604,1,1
-0.225475121365266,-0.0051776261456885,0.0232830429706564,-0.554151320596411,1,1
-0.12389230073804,0.024322871363282,0.0389186038513706,-0.482335620857969,1,1
-0.144145132076625,0.0782279148059649,0.0937559474492932,-0.51147050748456,1,1
-0.164704224086975,0.0315619841833394,-0.0563485271180963,-0.567406147409816,1,1
-0.107107349466747,0.0296915273364738,0.0520746807098518,-0.552076013454434,1,1
-0.179176246811568,0.086012228295534,0.0184195550667723,-0.549199396785027,1,1
-0.2062982108574,-0.032881976213018,0.0681613204104573,-0.557498211367434,1,1
-0.23194768388201,0.0253655693724711,-0.0393851589880495,-0.568532303913689,1,1
-0.13213220810974,0.0535140741133244,0.0545710083947728,-0.553442322502722,1,1
-0.258630688136306,0.00685854665849748,0.0607480467705157,-0.441927421511018,1,1
-0.275387223660375,-0.0206892965224385,-0.0792965031222133,-0.571058396526565,1,1
-0.153643822147421,-0.063409895205664,0.0148716352314162,-0.517831822698308,1,1
-0.187009514786226,-0.00145070157240698,0.0499863706841036,-0.473792677648437,1,1
-0.123735626931212,0.00905312673390629,0.0342686229550959,-0.418983204144499,1,1
-0.177408448910589,0.0159951933806266,0.102728721722173,-0.476060689205389,1,1
-0.167269939872574,0.0305507859809308,0.0747418987139741,-0.549045990541605,1,1
-0.166443946770608,0.0374274558221773,0.0433501441778035,-0.448092807306347,1,1
-0.155190513209073,0.0286746501433976,0.0717097606346224,-0.412750942690288,1,1
-0.176694265852849,0.102513714994413,0.0581238106082266,-0.518910886442319,1,1
-0.301467038152537,0.0469353418821661,0.0691686958715887,-0.477945799398716,1,1
-0.122653765704651,0.0992372083432042,-0.044156407332553,-0.495394663066511,1,1
-0.137246098991872,0.00228398982744791,0.0622391956259668,-0.529737998425915,1,1
-0.0831823631956637,0.0434415900568379,-0.00583714707749697,-0.54316761623729,1,1
-0.167556393357937,-0.0413321273980923,-0.00712206119722819,-0.535457313830284,1,1
-0.11036502441603,0.146719629425402,-0.0612304621144301,-0.458834376425535,1,1
-0.0717526453471878,0.0221391369501612,0.113402560563445,-0.488474734448983,1,1
-0.18445964595955,-0.0555484892447133,-0.0780716650020352,-0.564374575604019,1,1
-0.215526156877552,0.0606960824248289,0.00463429954388995,-0.548030400750584,1,1
-0.191058978949658,0.0423509310488763,0.0150138096793072,-0.507287900071349,1,1
-0.164040177584493,0.0542469875472996,0.00879907984744859,-0.462228703985404,1,1
-0.181534111001183,0.0331322659578636,-0.0109923305909581,-0.459433509544948,1,1
-0.119241577028032,0.0388472659829429,0.017681629425547,-0.479234790963915,1,1
-0.0695536644945175,0.0243697936128771,0.0801249575354793,-0.501892233347934,1,1
-0.108501482300298,0.026699682479501,0.0259870607910355,-0.454758064854349,1,1
-0.186988742116285,-0.00744563519333353,-0.0659564635932708,-0.522879076191343,1,1
-0.163426951271117,-0.055915597351504,-0.0112777453100836,-0.593164802050479,1,1
-0.137165259858403,-0.0227471088053028,-0.00571584662617196,-0.572894682996316,1,1
-0.178628878022031,0.0293925658214671,-0.0564133703916141,-0.496256011575395,1,1
-0.159126693068048,-0.0775071181858672,-0.0956496433020351,-0.589073818560237,1,1
-0.0135232636000377,0.0608277660597986,0.0031620357181002,-0.443291670729832,1,1
-0.135410899421177,0.00182408811984395,-0.0926811612286808,-0.453772619106918,1,1
-0.133180875904472,0.0390456971590177,-0.0428342854750098,-0.611644933896379,1,1
-0.0827064250889842,-0.0158191006963956,0.000844787004844055,-0.478543836436533,1,1
-0.103276105299406,-0.0152108111568506,-0.0407302333359134,-0.544616658510135,1,1
-0.172586498851145,-0.00548566644339575,-0.0363885748221608,-0.455487920225357,1,1
-0.0585181390262628,0.0283103264710896,0.00285469361966082,-0.489783267908119,1,1
-0.233771778419241,-0.0636172388850782,-0.0620746466146879,-0.515324403849423,1,1
-0.198737007003434,0.0410170727302307,-0.0226072291271625,-0.611912704633364,1,1
-0.136186620255078,0.00790103988673248,0.0044084537235357,-0.499713404558088,1,1
-0.106729159027593,0.011939670471121,-0.0554410294918582,-0.43037909352889,1,1
-0.109285473462155,0.00955643581805258,-0.0447697839003288,-0.457722032886181,1,1
-0.148452642486448,-0.0826836032180492,0.0555843529753165,-0.399716045339613,1,1
-0.186759915424066,-0.0366203400278309,-0.0300354737735302,-0.521481486213147,1,1
-0.198983323613612,0.0102780540898141,-0.0599516541430494,-0.505476850149784,1,1
-0.158941436189134,-0.0334784512020215,0.0148025687487015,-0.540981494270393,1,1
-0.184359356848139,0.063150777761605,0.0495964717900526,-0.539953456428275,1,1
-0.248432222723642,0.00475431674797445,-0.0739409001312499,-0.49531690740652,1,1
-0.134681332162146,0.104853758250705,0.0576459175843284,-0.596501659422647,1,1
-0.245410617661435,0.0319088394223743,-0.052851811601479,-0.508531749203208,1,1
-0.174461759199179,0.0320155579523311,0.0250725150362245,-0.507304622220423,1,1
-0.196914653705965,-0.0308178592576991,0.0179230016582075,-0.489861607236896,1,1
-0.149778585669664,0.0135755454407678,-0.0845538090696599,-0.45020477520986,1,1
-0.130586891798053,0.067180653131335,0.0740547246594689,-0.538465576167594,1,1
-0.236543832838516,0.000864409457257189,0.00272933698786047,-0.574673869814544,1,1
-0.153769655795809,0.0237328167176599,-0.0288552457514256,-0.534172100162286,1,1
-0.153194167697738,0.00493072277429605,0.00568730246755187,-0.575978666083021,1,1
-0.121089501506235,0.0573562924941777,0.0192385295501724,-0.429831120341711,1,1
-0.16698678484317,0.0293285762654759,-0.0239943972017432,-0.497401032688793,1,1
-0.111287990754125,-0.0757987087230948,-0.0101057057100412,-0.55078581687191,1,1
-0.242186491031595,0.141842534054844,-0.0421685957540737,-0.552325279922823,1,1
-0.179672106921975,-0.108520874762677,-0.0109705691388219,-0.539395293571934,1,1
-0.171123129963155,-0.0906436173043733,0.0770426994605379,-0.454159949279169,1,1
-0.0541586808889751,-0.0434659799446904,0.00936058191874522,-0.600636260319236,1,1
-0.136180909017083,0.041649478001734,-0.0367189130763741,-0.46637692322467,1,1
-0.207101956052178,-0.0464442531343338,0.0212664524638853,-0.611615313849215,1,1
-0.188527691613351,-0.124803928160328,-0.0521319235128308,-0.481686682223979,1,1
-0.117522990738012,-0.0145929581272436,-0.0242510330933068,-0.410017885051098,1,1
-0.188146675867713,0.0735298135510558,-0.0310315138806176,-0.574919559309898,1,1
-0.12765633001083,0.0126854622986651,0.00197895670072016,-0.584905756677533,1,1
-0.241302240114127,0.0212421363935172,-0.0374127130875428,-0.566122722287148,1,1
-0.0719860854473578,-0.00813004588407238,-0.00382582809223943,-0.509062170281897,1,1
-0.234305054349437,0.00621173272520636,0.00182256600175835,-0.585916032447318,1,1
-0.175608612950102,0.058759209152979,-0.01403477997965,-0.523116190091422,1,1
-0.0804696036641203,0.097621421483643,-0.00312776796476331,-0.549942809688765,1,1
-0.17886761504137,0.0575705165653654,0.0599666171342508,-0.554399155706476,1,1
-0.17944084942272,0.0593930293727247,0.0552734932620854,-0.525247900624186,1,1
-0.172930448031268,0.00977487152481709,0.0037193192411925,-0.424717054450947,1,1
-0.217787748524586,0.0407337620154691,-0.0357014514686929,-0.509486352904822,1,1
-0.066612495810174,0.0101162500858935,0.0234939266551556,-0.518209330667224,1,1
-0.255425201670535,0.0108578771478657,0.0215388773650086,-0.473076888968669,1,1
-0.0881832194555988,0.0595220583742994,-0.00705743909638615,-0.619316793914358,1,1
-0.196936311288126,0.0350214883602224,0.0770173112180008,-0.475272190000631,1,1
-0.164866296955836,-0.0535918036736123,0.0290258404438173,-0.535121639910357,1,1
-0.199366933655117,0.0174685124409686,0.0664053857335696,-0.497427143742988,1,1
-0.256838276418993,0.0558585558086652,0.0833442380334553,-0.475457555980594,1,1
-0.208478471762711,0.00846480692243904,0.0451125825498482,-0.52338961718921,1,1
-0.178644394300377,-0.0291246663688772,-0.0944742945711715,-0.581648075616772,1,1
-0.152146451868193,0.0822290088478248,0.00741079630606634,-0.398872820707872,1,1
-0.107388498715003,0.0126189085471007,0.105875702624885,-0.586923453990645,1,1
-0.182375961131185,-0.0124986960539888,0.0236892881273545,-0.559964107756182,1,1
-0.193835535232204,0.0448572126511947,0.0129337059019031,-0.532377353607881,1,1
-0.269481250186131,-0.0264281586400232,0.0153609303373651,-0.51590745893592,1,1
-0.1967846861557,0.0295109215555853,-0.0369530114638696,-0.53196840405565,1,1
-0.133007337655597,0.059763750713463,0.0378938433929703,-0.503485005060156,1,1
-0.183195516531685,-0.0312984468636571,0.0266555116004484,-0.510215956048259,1,1
-0.106588167738672,0.0413819496656956,0.0698406604514187,-0.522489662427101,1,1
-0.228411479125305,0.107220637261158,-0.0851263576480349,-0.5375412994955,1,1
-0.246009166647174,0.0578456659791434,0.101038117194556,-0.459001712886942,1,1
-0.17354277883125,0.0423696035353974,-0.00586079261099944,-0.527923170644673,1,1
-0.107872545354764,0.097074457624995,0.0531123988411041,-0.587009221572698,1,1
-0.141984785864043,0.0864217481847288,0.0992902611414227,-0.520380963860376,1,1
-0.087439578901033,0.0269835105948501,0.0524353233340071,-0.520398852267896,1,1
-0.121193032709191,0.0235947767158268,0.0421531909039192,-0.597372025351583,1,1
-0.156109126736223,-0.0922101181233937,-0.0230962783212089,-0.618119222746896,1,1
-0.209386039534207,-0.0716772638341241,0.0147452796460208,-0.596883525775218,1,1
-0.104853630665704,0.0166834278804991,-0.0824949525082962,-0.421995994055732,1,1
-0.199559201704817,-0.0517040664294349,0.042361326079031,-0.540790159949125,1,1
-0.22967967790705,0.0596713265656599,-0.0074566714929286,-0.474927724091702,1,1
-0.128840972544576,0.00614558107957048,0.0823719064529974,-0.505035406724741,1,1
-0.152348776543954,0.0189869519836115,-0.0752368582652615,-0.510158060904967,1,1
-0.196741390338884,-0.067516331058698,-0.00471381571068742,-0.589787863393204,1,1
-0.17879733295852,0.0536857350908874,-0.0015679052391621,-0.496795591708611,1,1
-0.145401664934102,-0.0390639237027222,0.0548115897166066,-0.528636871482156,1,1
-0.20183028421408,-0.0931655952828151,0.0746457137851541,-0.497336208983938,1,1
-0.191949023348821,0.0593655128666849,-0.0493460849287419,-0.455525573798638,1,1
-0.149622579189984,0.0533890177078231,0.0583726840643002,-0.53321758682246,1,1
-0.267963791880392,0.010031393922256,-0.0440583736148974,-0.564768860891213,1,1
-0.175499560671724,-0.0685194688579127,0.0305304369723216,-0.473563316287076,1,1
-0.23311909791825,0.123323337374363,0.0246113406953726,-0.506188233805914,1,1
-0.0916263637570746,0.0444541434222915,-0.0483956167384341,-0.625729207255482,1,1
-0.190208822471922,-0.0189040256962313,-0.00742669394082792,-0.603481419154209,1,1
-0.226176207280789,-0.123832503581297,-0.052107706647008,-0.511536670544545,1,1
-0.0746901406209853,0.0312866804944048,0.0169630330366944,-0.566446008430124,1,1
-0.159637722090805,-0.0353274384074447,-0.0563973984707048,-0.491977020842355,1,1
-0.261426945877182,0.020930853552505,0.115365982099224,-0.474159420605225,1,1
-0.239151019306373,-0.0692969992087212,-0.0801259399091114,-0.534049752877587,1,1
-0.191668611195619,0.0532693443469738,0.00563550876830733,-0.511236869779845,1,1
-0.0718745264458739,0.0347185837715722,0.0613856956364406,-0.439755894552136,1,1
-0.222903581799934,-0.0500734724503912,-0.0904322590836627,-0.454921351846015,1,1
-0.106758830721613,-0.0532438685402328,-0.0738360445463008,-0.614856650604015,1,1
-0.100111145445557,-0.0231155237104337,-0.0314929081913435,-0.653799462002507,1,1
-0.152510701278951,0.081561148959327,-0.0355425657406071,-0.549408482662091,1,1
-0.153541535123893,-0.0463548977159703,-0.022664551454791,-0.446128890476408,1,1
-0.151648533010916,-0.00420425814211757,-0.014082265260926,-0.510102222111367,1,1
-0.131681749817987,-0.0159216173581046,-0.113492396319242,-0.561827133758924,1,1
-0.195580735411197,0.0443266069665461,0.0350236236991068,-0.489796314509729,1,1
-0.20876218914181,-0.00379975592845601,-0.0305845458069666,-0.396706496219701,1,1
-0.198249757951152,0.028365371802224,0.0368098271446353,-0.58909679016424,1,1
-0.148967557282656,0.066170779723335,0.052939304939962,-0.491174385213073,1,1
-0.103588668465799,0.0730578975503501,-0.00908765329990959,-0.52161379587707,1,1
-0.17215154591353,0.0571168140768938,-0.0138069473866039,-0.415250406180464,1,1
-0.154593881581614,-0.0565222062487504,-0.00949369413013622,-0.604414434809473,1,1
-0.14326447858589,0.01672080346403,0.000680807397572766,-0.481192076551808,1,1
-0.118239434276066,-0.0313085364189931,0.00197273714048918,-0.548776845730537,1,1
-0.130246530191198,0.0332271009328118,-0.030346271154006,-0.641651373206616,1,1
-0.137383420263379,0.0731294547248652,-0.0228169517318317,-0.586912034646433,1,1
-0.215134416720712,-0.0438781582733137,-0.0785463605900706,-0.535590547808982,1,1
-0.263547264479257,-0.00277020776046992,0.116275536273181,-0.578429180394621,1,1
-0.15457639611598,0.000159153769915767,0.0697388628171984,-0.478679104129556,1,1
-0.217977136066248,0.00857477489575499,0.0523972101728688,-0.570738923612588,1,1
-0.127335296698901,0.0816626498176483,0.065653050226732,-0.542232891951697,1,1
-0.109981880508661,-0.0365232104343038,-0.0199618314174531,-0.514640030545543,1,1
-0.165022590747949,0.001063765550563,-0.0932648015977265,-0.438487677961767,1,1
-0.115075474844916,0.0380043256443832,-0.0604344682149671,-0.51227511566949,1,1
-0.198255324976321,-0.0599592311713341,0.112413333834314,-0.557612816343575,1,1
-0.195270349556959,0.0286510504962789,-0.0739075437023945,-0.492211925276019,1,1
-0.147544011792549,-0.0196223998153188,0.0411984873758117,-0.403550057368595,1,1
-0.0990111817163465,-0.0391254489059008,0.0412522005939062,-0.576603152064982,1,1
-0.188191822121164,-0.0257014890587272,-0.0787677275905747,-0.56296335775494,1,1
-0.208040003532588,0.0136810334345745,-0.059543910566339,-0.551580796904827,1,1
-0.198353403860781,-0.0838319692152857,0.00996691205245012,-0.601785975178811,1,1
-0.185899065945967,-0.0467035628941261,0.0316998513346858,-0.567769786924119,1,1
-0.11067587468099,-0.0185108105689587,-0.00253221492911226,-0.581953185708104,1,1
-0.16741912639922,0.0264386511722985,-0.08902391212624,-0.389147608480504,1,1
-0.215968566221786,-0.0101079941302491,0.111196238229392,-0.574306093559395,1,1
-0.152791942554242,0.00945353654944191,0.00149666652439516,-0.423886783299161,1,1
-0.227529294217615,-0.026826920298626,-0.0406559154543926,-0.43149686040195,1,1
-0.119624922901167,0.00708745580929254,-0.0379455917680557,-0.598940869152636,1,1
-0.0719183413362538,-0.0103019033329342,0.0234201975078356,-0.531211696183717,1,1
-0.296626155077805,0.0117408532006972,0.0481846112487516,-0.560746705470278,1,1
-0.196038928998486,0.014580595472032,0.0596483818262251,-0.601400257120194,1,1
-0.17570493977606,0.0234652760584895,-0.0291976802370375,-0.502423416482707,1,1
-0.141797190642973,-0.0665178646984525,0.0886315106329568,-0.533751855146139,1,1
-0.146069811239276,-0.0566943791846585,-0.0671593681026675,-0.484425082385102,1,1
-0.23761609254803,0.00980361320718489,0.0314074811101939,-0.482163297280695,1,1
-0.157723893643655,-0.0604891281098697,0.115279455067674,-0.526479616787149,1,1
-0.157356159631591,-0.00791460044270655,0.0701971350473087,-0.52430094004413,1,1
-0.146619741344097,-0.00345434042685081,0.0115522575944664,-0.560596664184956,1,1
-0.0813857069785064,0.0466725341094268,0.0994295816504348,-0.593561165340212,1,1
-0.256420265753867,-0.0494298927433122,0.110568294401873,-0.492966522610857,1,1
-0.25183246840485,0.057198799385302,0.0284852948868536,-0.560451860427155,1,1
-0.133064446592819,0.0449501808383897,-0.0422384211630506,-0.630442167877979,1,1
-0.17815197505921,0.0757992577729832,0.0424996891041483,-0.498993154488298,1,1
-0.172045096065883,-0.0164557034570874,0.0713440740705792,-0.578882347302734,1,1
-0.234432484694566,0.0118841274910195,-0.0830536649292432,-0.49654338705544,1,1
-0.202517351384249,0.0124785876090878,-0.049398821285863,-0.47422125912531,1,1
-0.202976757556112,0.0419472768315218,0.0662411991206818,-0.504363907269467,1,1
-0.193785911628884,0.0150924055147863,-0.0569303765358263,-0.554818660748479,1,1
-0.0786477437469651,0.0214120495784356,0.00859143596639613,-0.530295220740081,1,1
-0.194228175155248,0.0570089758641107,0.0568666912061158,-0.595190159403627,1,1
-0.222674362605143,0.048858982939868,-0.020903322544293,-0.525055587616362,1,1
-0.178387088979071,-0.0490589402311133,-0.00630561817194243,-0.533185430807908,1,1
-0.103582583297528,-0.0279960496631296,-0.000254271729634902,-0.511749144422147,1,1
-0.192662131093384,0.0247985198818331,0.0269420218326136,-0.53525217634219,1,1
-0.227018159411327,-0.0768649601351844,0.0284310789467592,-0.603807477806694,1,1
-0.106648642667341,-0.0972511154471472,-0.0221888320435233,-0.53457898119107,1,1
-0.196768758044702,-0.0460015532731622,-0.0792481436724919,-0.521763067100714,1,1
-0.134064152446184,0.0728848319512632,0.0120207222902438,-0.388942128871812,1,1
-0.152170535370271,0.0289537651634628,0.0955022594730936,-0.569976974960443,1,1
-0.131145638777896,0.060936193854548,-0.0745402602465235,-0.484924961564005,1,1
-0.238842971669861,0.0544072118118132,0.0523455796681121,-0.473407615476721,1,1
-0.133623460577613,-0.0547895683535735,0.00542124043189205,-0.61862206264554,1,1
-0.224181239241322,0.0291044318889738,-0.110065466982647,-0.56068778697764,1,1
-0.17055027225263,-0.0770253312238237,-0.0388082058111685,-0.487044384957016,1,1
-0.188437584714869,0.030758869597102,-0.0549175378187327,-0.500853833383954,1,1
-0.133090289674633,0.0659058116771549,-0.0696604087546175,-0.525501075238447,1,1
-0.150460517948872,-0.0181319083366159,-0.065528262778407,-0.524794362983839,1,1
-0.222858452645305,-0.0179710137157647,0.0716077463506743,-0.615440745084515,1,1
-0.175880923833088,0.0626399225063846,0.0301621943947994,-0.614073682912314,1,1
-0.247970522926645,-0.0591220417981079,0.0565272600822897,-0.533356113019427,1,1
-0.170581660590083,0.0796020044798269,0.0199902548454124,-0.457423369045988,1,1
-0.0980804435987726,0.0863054118508833,0.0400977624197069,-0.526197919902524,1,1
-0.230089720428374,0.0843525267636674,0.0471201929453682,-0.57758694248211,1,1
-0.144241590199391,-0.0682045998195321,0.0649517240541913,-0.554682312019573,1,1
-0.0987858878918703,0.0257262456695993,0.114265420944222,-0.617500324904158,1,1
-0.156660635603037,-0.033746984614491,-0.00602534494835012,-0.437925851766264,1,1
-0.177406986492941,-0.00134136300929043,0.0355501583746462,-0.4855118190257,1,1
-0.236659275594351,0.0379092611537412,0.0324821515316412,-0.489932404907743,1,1
-0.093559025968978,0.00357565557051038,-0.00633010279085128,-0.616165324355178,1,1
-0.148097019358995,-0.0254110509125512,0.0548591831372049,-0.463137717838081,1,1
-0.178688595573966,-0.0344674175954405,-0.00958666398493902,-0.53812705251364,1,1
-0.204215692843605,0.00676266971317753,0.00622257178261705,-0.453504387051931,1,1
-0.152107645477741,-0.0162180087955747,0.077207033616332,-0.468961492588063,1,1
-0.143881723109745,0.144958015681668,0.0770637202736941,-0.585841522979792,1,1
-0.261776771455725,-0.011826383415916,0.0411725152809868,-0.511352144214155,1,1
-0.109485532891774,-0.0418994857874426,0.00791345455162376,-0.554954570276303,1,1
-0.19757229435391,-0.02842025727737,-0.0429322861157369,-0.545505374761905,1,1
-0.143777460062471,-0.0311570147554798,-0.00426663185428106,-0.554222686661596,1,1
-0.14383548314291,0.0500937718541575,-0.00112972613486008,-0.58492407526805,1,1
-0.171510883326812,0.0874771369789883,-0.0169967672117148,-0.564975560849534,1,1
-0.168356127486175,-0.0108188110183332,0.0496143220740876,-0.435731594719186,1,1
-0.18760347147584,-0.0167663729250115,0.090621325491625,-0.539281904115851,1,1
-0.160361548302492,0.0437642079547097,0.0754990964931245,-0.491399129866741,1,1
-0.0983390078461361,-0.0427459238048682,0.00399306609798054,-0.519590473752664,1,1
-0.226392817398815,0.035053341065787,0.052429961850541,-0.515170719879543,1,1
-0.101539984439988,0.0703516238681983,-0.0322048543471734,-0.502746470250613,1,1
-0.212228706027586,-0.0609830211170782,0.0232708329152738,-0.634469605511813,1,1
-0.121079137068304,0.0832207769827646,0.0171471411846841,-0.495549496698187,1,1
-0.146332972738003,0.0659638727475441,0.0104743353434338,-0.578616754027655,1,1
-0.0455138787592972,0.0314158765045877,0.0844420261507168,-0.492366299792436,1,1
-0.181087760226845,0.0683708973099569,-0.0933713368467117,-0.492132733592502,1,1
-0.159174330177381,-0.0736749050022526,-0.030358438386741,-0.561362434867473,1,1
-0.165790980677035,0.077495882730818,0.155709881889255,-0.482703905758748,1,1
-0.162127699095804,-0.0371050861128548,-0.039245489426257,-0.522747070511089,1,1
-0.124185314454608,0.047151681161318,-0.00329367352818122,-0.490388791540092,1,1
-0.152934401157005,-0.0555096895580075,0.0852709902341608,-0.575670090945844,1,1
-0.07236742005388,0.00167623606096147,0.0563455946880261,-0.617407954476978,1,1
-0.0202748994500859,0.0390988345556349,0.0347950667088167,-0.479484398249779,1,1
-0.203083427570379,0.0154334462032697,-0.0589964189768313,-0.530661272946336,1,1
-0.168995822555035,0.00926400134045566,-0.0656683922915926,-0.561774876093072,1,1
-0.122421173975053,0.0568062311873498,0.133881734205209,-0.531633328094665,1,1
-0.142647381899488,-0.0203745609187437,0.124251380653002,-0.488318362067994,1,1
-0.103871491409424,0.0181787822547576,-0.0216273941835779,-0.526954665120593,1,1
-0.146720441680893,0.0182695627715282,-0.00760127291135037,-0.583356714463313,1,1
-0.181471604899189,-0.0487559903055142,-0.0689733551718733,-0.532084704973005,1,1
-0.153609589024606,-0.0260888815181284,-0.0483050376989414,-0.462726571712995,1,1
-0.271830043640788,0.00203811259157092,0.00731058132911268,-0.438702895365372,1,1
-0.230015775106216,0.0958517816273454,-0.016182432881631,-0.543691715392802,1,1
-0.12800212795105,0.095776857887663,0.01549207749523,-0.52672569175956,1,1
-0.199125063680175,-0.0172052050108269,-0.0443720060326595,-0.478477490837455,1,1
-0.21316825990963,-0.0785695759300322,-0.039488685595976,-0.479377364281164,1,1
-0.240480787738804,0.0114742671648648,-0.0447928613971656,-0.499109121922183,1,1
-0.280336582646199,-0.00697810724831221,-0.0688679631165843,-0.572749741028977,1,1
-0.181172652124256,0.0394847289384104,-0.0339343164692373,-0.502110840211888,1,1
-0.140657584413321,-0.0821409639039668,0.0631971193942372,-0.496218144853303,1,1
-0.190911190238544,0.0458706741649598,-0.00775749349896448,-0.582436595780975,1,1
-0.219372781617828,0.0690463569602287,0.0329716146473221,-0.425074658116806,1,1
-0.227416986683436,-0.0230978517303713,0.11653016547437,-0.579359182891516,1,1
-0.157817706728418,0.0165110940427822,0.116354045119108,-0.598214834674172,1,1
-0.226818291946193,0.0514034251422726,0.069212376460115,-0.602494746045496,1,1
-0.207565825239495,0.0989107282584909,-0.036339108206439,-0.426958744235957,1,1
-0.068712629733034,-0.0436942898613264,0.118084618476571,-0.549873632348636,1,1
-0.13306380475273,-0.0322405816259112,0.0518152095539681,-0.589641249318036,1,1
-0.0636514497397586,0.00195860396025926,-0.0595643733703867,-0.554764470490001,1,1
-0.257074663738296,-0.0300601822070411,0.00450763127337453,-0.514403178786918,1,1
-0.204355321287142,0.0545517496898688,0.0292116764053787,-0.458060537753089,1,1
-0.169797868389865,-0.0835748091890793,-0.00521123543449939,-0.550456555124442,1,1
-0.145167049045292,-0.0225157659324069,-0.119678931052777,-0.519878121237634,1,1
-0.216225859556288,0.000605535613655357,0.0870738414887719,-0.505127037234393,1,1
-0.225418483677182,0.0449016585293558,-0.106392177701346,-0.464321032856227,1,1
-0.131297872375927,-0.0171341787655372,0.0110376397704368,-0.467917209567384,1,1
-0.152458581690149,-0.103612587661544,0.017265441582617,-0.484174151390071,1,1
-0.130085120954734,-0.00569995161914622,-0.0179709775934082,-0.563099550102068,1,1
-0.187836664086228,-0.00710523831979687,-0.0900808918728032,-0.549349539645439,1,1
-0.171433126093212,0.0935974891643976,0.056759227919604,-0.483104326907919,1,1
-0.139103173591676,0.0165682008344584,-0.0547300602322557,-0.467729283279538,1,1
-0.174389454641023,0.0160539084616393,0.010952792194895,-0.619309227327933,1,1
-0.185147633544337,-0.0470435351296538,0.121572195564039,-0.495481375897829,1,1
-0.230657854628,0.0121607471071988,0.0145296862716775,-0.523308392873194,1,1
-0.227415849198527,-0.0234713424713039,0.0241632760346163,-0.466986662000271,1,1
-0.132299942355182,-0.108085506253445,0.0231020670729329,-0.58154329537025,1,1
