"V1","V2","V3","V4","V5","V6","V7","V8"
-0.177662466148596,0.0229738694279747,-0.0472531966148106,-0.542166780168231,-0.258063247241223,0.568465170334621,1,1
-0.111505548893608,-0.0104999125658621,-0.0129148140097959,-0.435040761797819,-0.250828864179802,0.450587259712088,1,1
-0.170187984919286,-0.0278360190421183,0.000146307713679443,-0.530328860427915,-0.18139484973942,0.525330392663246,1,1
-0.216197151033424,0.0233365498651249,-0.00816813859319592,-0.483186713224693,-0.248833115583797,0.434460742842038,1,1
-0.141118814657121,0.0335099172766579,0.0124642973755195,-0.53330898918878,-0.225331795418261,0.400638003962445,1,1
-0.258429153270056,-0.00551385999767179,0.0568358465072527,-0.473177017557239,-0.313437859265083,0.404023922743774,1,1
-0.161461338501072,0.00759537522021193,0.0251606552552777,-0.544378200715276,-0.145269205334176,0.387235917330271,1,1
-0.0559885196576927,-0.0398228078339232,-0.013012784772505,-0.565859642669849,-0.143540426121575,0.518455215447196,1,1
-0.11704505591955,0.0495077831763297,0.0217550458754741,-0.548963721871821,-0.193410521262003,0.414001826456473,1,1
-0.148260711884031,0.0718488601500572,0.0383825195023651,-0.476065986016389,-0.244115965490867,0.463296029025909,1,1
-0.175782101252809,-0.0767216514372576,0.0090545068911832,-0.572820219938442,-0.165775254834755,0.422510388090765,1,1
-0.127957023733174,-0.000670641031552229,-0.0133457924510486,-0.526130590182401,-0.0744810297506125,0.484913630693011,1,1
-0.183150171235242,-0.0129850830990339,0.053970562661583,-0.547287569077378,-0.234038371505689,0.460293708454492,1,1
-0.120297058589497,-0.0109714298962789,-0.0856338842034139,-0.581940666991548,-0.20775688106812,0.396976494368156,1,1
-0.162905685355888,-0.0853557135342198,0.0304684427845695,-0.526527706780879,-0.221027756102165,0.46477120597829,1,1
-0.218675578442284,0.0101758168720388,-0.0434771366747312,-0.507977581737707,-0.325802146149404,0.468312011589551,1,1
-0.158666109699103,-0.0180496413141987,0.0110687949775676,-0.580001196466249,-0.219915666656158,0.482282023116645,1,1
-0.240496261114125,0.0176339391159744,0.0233190885058935,-0.527793372079053,-0.208550987477332,0.449997929252236,1,1
-0.148499106206276,-0.0991720922149379,0.0289351611219993,-0.535665491288659,-0.135150712552387,0.565895410073135,1,1
-0.143332650956273,-0.0802823747694487,-0.0400037257499766,-0.628051826140116,-0.11332958069276,0.440479026635836,1,1
-0.0557502526674314,0.0106738592801378,-0.0443971559793252,-0.580034470756025,-0.144840025687263,0.450023448951847,1,1
-0.324105974873369,0.00124936418077119,0.120292085835962,-0.443837229106328,-0.207463086284981,0.403221610152605,1,1
-0.20107260255301,0.0360631270125525,-0.0221094867631415,-0.49969613792247,-0.205079699702412,0.525730602305579,1,1
-0.0714465467424009,-0.0141067727151945,0.0436645737484518,-0.424502296797532,-0.0722299718054028,0.510071574905679,1,1
-0.198088428419707,0.0791045104741661,-0.0876498010246414,-0.501921558780775,-0.102895146431666,0.507464591677905,1,1
-0.212305208508901,0.0789514390609358,0.0581995153772538,-0.505233219097906,-0.19268158183469,0.503768711924271,1,1
-0.264696579771812,-0.0198875384689696,-0.0859211834516294,-0.582922897418128,-0.192980131238319,0.450173099575553,1,1
-0.17497749313938,0.0741012022002039,0.0521866055692419,-0.598459320783648,-0.251031919641803,0.432863674989439,1,1
-0.216268640370227,0.131371930591209,-0.00795590085836843,-0.46115437895966,-0.172388525801034,0.508176341410147,1,1
-0.257015458003366,0.0480112926254041,0.102783373058518,-0.4917492396475,-0.261319820774276,0.419180572494134,1,1
-0.150177206912944,0.0260310507021485,0.038060705388717,-0.542741441554598,-0.2104139108213,0.46335538675916,1,1
-0.205455203691941,0.0270468147036616,0.043298180940539,-0.590346509571818,-0.159783623264141,0.34856915339515,1,1
-0.2529373265094,0.0866975291782369,0.0414119519349616,-0.439329771881238,-0.271252574169183,0.483248756778919,1,1
-0.223893206291746,0.0698044973900597,-0.0714210717374966,-0.458443114762539,-0.162715088373326,0.468988611643871,1,1
-0.144942428765137,-0.0362229559700042,0.0136148356697253,-0.511962530640336,-0.243832564138257,0.497948243973177,1,1
-0.117153035220534,0.0465414615762546,-0.0418606827398126,-0.584100629646376,-0.248474462330027,0.421066128905421,1,1
-0.20680122193253,0.0107072710846659,0.013982770663246,-0.501361962322482,-0.211376586745156,0.385963972849117,1,1
-0.229750960641316,-0.122914483731746,-0.0414955280642132,-0.506125280241078,-0.205233335307192,0.45018037839766,1,1
-0.184459809316692,0.0608563239100271,0.0192232922252284,-0.647367612364273,-0.277827597434469,0.515086435304199,1,1
-0.18775681414509,0.0515122726979965,-0.0341622923239556,-0.454877236200143,-0.0820453469765977,0.424201809864643,1,1
-0.151798615510807,-0.0547112351957265,-0.0353028786968676,-0.494425245586258,-0.236435375288028,0.497825766297621,1,1
-0.198250614039549,-0.00193080535949535,0.0598543192373595,-0.546049195564825,-0.193056826173701,0.385193248542036,1,1
-0.191181097791875,-0.0244989485253561,0.124984509080494,-0.53713062446396,-0.188075196101233,0.434619616358727,1,1
-0.117800100101427,-0.0766557916988445,0.0491751118556727,-0.478646005765826,-0.262910350745233,0.449371629042832,1,1
-0.159817599615087,0.0279947930563977,0.0336578446631151,-0.579868076083258,-0.285074019758851,0.477690531443192,1,1
-0.0930700476242593,0.0565946434845654,-0.00552370591035992,-0.54009952602124,-0.133302479301161,0.382971576627911,1,1
-0.126629529631947,0.0313091711245869,0.023580124481861,-0.476525647178202,-0.241284125038387,0.401876976783987,1,1
-0.167765008281098,-0.00495144528115083,-0.0054810950283219,-0.563780857782029,-0.187375160426181,0.409648478986339,1,1
-0.171222689077113,0.026957768488325,0.032127543568637,-0.496550298757918,-0.231747938926889,0.491089072318377,1,1
-0.109617190056352,0.0040118044385493,0.023150133854399,-0.472784363808875,-0.195062661428917,0.455773136899907,1,1
-0.146707146805997,-0.0470290735718283,0.0687490498972941,-0.598234849050876,-0.179018190342918,0.532716294191875,1,1
-0.103997577699142,-0.00668327968899857,0.0122086625493507,-0.559897097163436,-0.127910209228147,0.417276417669153,1,1
-0.224727322990877,-0.00988462817871214,0.181414818690494,-0.483312631898234,-0.195155263646543,0.43801185631999,1,1
-0.188172342093327,0.0600366519222761,-0.0851116269119613,-0.530788712212329,-0.188687734905537,0.443936821540342,1,1
-0.161435863164799,-0.0287105053751332,0.0749403334012232,-0.467767419029938,-0.286296743960726,0.524732934810358,1,1
-0.168964277116396,-0.0377041187857589,-0.0405647904114405,-0.422739780406295,-0.283510750816903,0.414754875063111,1,1
-0.130445697512875,-0.0302646275580755,-0.0763523292683655,-0.454084443599179,-0.23249292240303,0.489124941606572,1,1
-0.147632971734536,-0.0277361981085461,0.014983423432722,-0.471006254585966,-0.209443520150065,0.3945950875968,1,1
-0.189371034470076,-0.0143069095135749,-0.00290142474326843,-0.441821072492597,-0.165288488278671,0.452436644261954,1,1
-0.261862603851441,-0.00742586659513673,0.0207926748474904,-0.53791429845176,-0.204079377966429,0.4819812931204,1,1
-0.0373186455231254,0.0457989276430404,-0.0264582871272799,-0.491916506793305,-0.0926853359986302,0.564288503359459,1,1
-0.153937373265823,0.00651967017890084,-0.0620777340857757,-0.505273522852457,-0.179046442822658,0.477639597808699,1,1
-0.108932217580501,0.0540087035982393,-0.0823720025034342,-0.466283326884386,-0.21176464414107,0.391958273311573,1,1
-0.254987715215937,0.0696696835594619,0.0367480506765331,-0.540623849811638,-0.221184609495803,0.499908923915431,1,1
-0.205422554269904,-0.00441591788006987,-0.0476929066737638,-0.436993845790224,-0.0945762442338641,0.516149393934895,1,1
-0.1517559240551,-0.0040730510580527,-0.0472539551732792,-0.571032113697776,-0.241282941685473,0.424210165601022,1,1
-0.107351236908515,-0.126724430341232,-0.0526053812843023,-0.528135156396675,-0.207928993398116,0.377027776395299,1,1
-0.066959800003884,-0.0639065320941062,-0.0465770928170713,-0.450576701330003,-0.259318279380538,0.459770390864218,1,1
-0.177590585761415,0.00896015095454501,0.108903494055819,-0.464837478399088,-0.274765165242275,0.451614007251766,1,1
-0.184613265430819,0.0588667558375344,0.069829096183493,-0.559921762889429,-0.197529009599597,0.427284774384442,1,1
-0.175982409679292,-0.0884446697461081,-0.00572290951130882,-0.47890478974899,-0.233922371464198,0.378641239388579,1,1
-0.223461600921992,0.0440659801667948,0.00448380253976222,-0.512462818139255,-0.366464922167539,0.5317428970223,1,1
-0.251548378091379,0.0466787139876574,0.0278473945618025,-0.491095803200087,-0.288288442116785,0.507045893873746,1,1
-0.218458870468764,-0.00640262934108727,0.0137445594794252,-0.539482574704596,-0.143222712057212,0.479787725249191,1,1
-0.1690671782682,-0.108062711600482,-0.00623080170639412,-0.576491182850047,-0.165383324246541,0.38616227081243,1,1
-0.177389418250449,-0.077357235443708,-0.0183332564107496,-0.465197318549266,-0.23275121673128,0.449341923877305,1,1
-0.0341420162027355,0.055952477097182,0.0442763021097371,-0.497232998335782,-0.17699580852234,0.506146012495196,1,1
-0.252333719184195,0.0851492457158047,0.0485154817745949,-0.557257194660354,-0.31668876774441,0.507657636122294,1,1
-0.158319761100751,0.018857041849111,0.0267165057392642,-0.607575789449703,-0.198028403556357,0.493027875204414,1,1
-0.225484304797953,-0.00656772843347801,0.0491400788044267,-0.494820910135005,-0.265228124686699,0.460071252640083,1,1
-0.206351142220167,-0.0494827066641327,0.0242286347250483,-0.480159867637436,-0.186282278762026,0.540037004310855,1,1
-0.111290686952119,0.0427097057701249,0.00208641865045916,-0.53873547393372,-0.127435016892555,0.41881679789628,1,1
-0.153293442582307,0.00368141831256074,-0.102405941237842,-0.483291912181673,-0.0881101064217064,0.537076192679831,1,1
-0.209651781428994,-0.00930983445451656,-0.0634436084172921,-0.472258215257764,-0.248543667848227,0.482995504088478,1,1
-0.222333567322098,0.0156496145390964,0.0352015413922519,-0.475772383668052,-0.263142023622054,0.534692112363078,1,1
-0.102375713788388,0.0674113661380409,0.00326813761759454,-0.597403848921772,-0.251035259109264,0.445293128256382,1,1
-0.145260741927488,-0.0816562524074817,0.0235389725989791,-0.504367631034459,-0.284960090384965,0.46298540669213,1,1
-0.317151943576808,0.0595638571362943,0.0598678033542728,-0.481191478270705,-0.0969021796205943,0.465149992554805,1,1
-0.0936866314813726,0.055615265246011,-0.0711652994226875,-0.515668845258801,-0.270609230179135,0.471851610979334,1,1
-0.206200992830388,0.0861374167413088,0.0211715827995515,-0.599343563931875,-0.188624719644641,0.483307184958141,1,1
-0.324851217534572,0.0465085063532571,0.0949865199804269,-0.511283990679893,-0.110928413572088,0.433918871594287,1,1
-0.269648816234588,-0.0100828711151473,0.0388613682846273,-0.497339388740785,-0.233159512641335,0.41639536912459,1,1
-0.207354663145299,0.11471970644264,0.0757324779027862,-0.420662411731353,-0.279354902962817,0.434502611717752,1,1
-0.197843617584823,0.000632594124865309,0.0596991679256119,-0.478468218048857,-0.155072298843059,0.484683064389355,1,1
-0.196196100236717,-0.0608938592922752,-0.0197861880710255,-0.5400282096126,-0.173263694041988,0.437094173105565,1,1
-0.164727296166472,-0.00320135595403537,-0.0183575534066778,-0.558976110793832,-0.228871893947493,0.40369917075075,1,1
-0.257360646358206,-0.0347027471102316,0.0859441610516595,-0.45862141918005,-0.234293048593102,0.456681527067758,1,1
-0.114311248630027,0.0190531282703478,0.074412372047414,-0.591994454451083,-0.123416706191561,0.475011434968311,1,1
-0.125875993723588,0.0102243190703121,-0.019992105213869,-0.624328377837926,-0.259176753975396,0.493074416948325,1,1
-0.0457433162662052,0.026619285886055,-0.0134128684010977,-0.590891862990038,-0.197493525562173,0.531759734916295,1,1
-0.188502287356229,0.022552563849781,-0.0240478031005789,-0.555029336873504,-0.0968044059260235,0.499794635052255,1,1
-0.186217663666577,0.0286782032916489,-0.0811881310778369,-0.509056836868778,-0.152436119400103,0.468138617810515,1,1
-0.168749885397768,-0.0468446631881706,0.012047476755871,-0.61223044655967,-0.211779121009919,0.370903474826419,1,1
-0.060524807561531,0.0333482298884537,-0.0696596596058505,-0.553732924636332,-0.222031674676427,0.446667760475274,1,1
-0.156977935540532,-0.075871659920237,-0.0270717997187063,-0.526167747325417,-0.225366318370305,0.444485739609976,1,1
-0.222106636375865,0.0199400205140362,-0.0106986727882328,-0.5179913666364,-0.157414046876049,0.477674313396899,1,1
-0.186872484352568,0.050525861215671,0.025075118323186,-0.479675574433273,-0.16714614741828,0.430177425511435,1,1
-0.155044937945068,0.0826412570170023,0.0127826580535099,-0.469918306956099,-0.178676624968268,0.459744779391398,1,1
-0.196883330697249,-0.00358329871239122,-0.0197755669607755,-0.508987640795833,-0.205744168175563,0.355915392483217,1,1
-0.173797710195936,-0.0368631036120874,0.0185323248193284,-0.50790468372783,-0.225826876013071,0.328940791447958,1,1
-0.2697920950752,-0.00923225094766598,-0.0289178768246288,-0.562652362534659,-0.193556621753177,0.43071722262293,1,1
-0.118539385276272,-0.0836072035585841,0.0697024950596406,-0.470129809122647,-0.197602671522615,0.411864511819506,1,1
-0.261525833385675,0.103592360965592,0.0121937875509919,-0.546595119532616,-0.272811040426324,0.457713230552473,1,1
-0.247648056143811,-0.0162121047076931,-0.0038920808561297,-0.469551070131898,-0.135554943074316,0.512426015537449,1,1
-0.0896657890605847,0.0565904918663723,-0.0925511755803114,-0.538467049570261,-0.242496850476996,0.496884555278172,1,1
-0.0901311233179671,-0.160992447375623,0.0502576044134894,-0.513890431917602,-0.204998264076696,0.459304992830503,1,1
-0.172464112466256,-0.033388069269448,0.0297795721109819,-0.526569906579071,-0.311409810513149,0.48692401593272,1,1
-0.235944021697884,0.0054321003459318,-0.0290210743570113,-0.461355203313461,-0.178905904592557,0.418505124035796,1,1
-0.203401664902067,-0.0273431074239641,0.0486318880251821,-0.423743916067859,-0.213245829915503,0.507574835924805,1,1
-0.17026440905852,-0.114382510914979,0.0253736992924442,-0.432415772740348,-0.123118574850006,0.471604963346469,1,1
-0.168927590967995,-0.0176735435285423,-0.0074848197051909,-0.619491195009534,-0.227932875864255,0.462470326704859,1,1
-0.149915716577386,0.0120600528059543,0.0578340826338076,-0.341416976267512,-0.260860769410479,0.515986003492489,1,1
-0.148382301355441,0.0892447160936166,0.0269079326367915,-0.51991534962825,-0.173774233415069,0.463126662727766,1,1
-0.224129072188614,-0.0946327644889682,-0.0150784779078476,-0.554930411728815,-0.188006000628213,0.476806211755979,1,1
-0.228311004510039,-0.00952865566607214,0.017951838739358,-0.564331262352435,-0.159050645240728,0.467598450803319,1,1
-0.205674600771142,0.0364308299653266,-0.000184873420470179,-0.47431941199046,-0.239515548100317,0.483047465315591,1,1
-0.153986306815998,-0.120673103646874,-0.0437394003567109,-0.499809977231685,-0.185229928507273,0.472470960607639,1,1
-0.170612265487973,0.0255430664940501,0.0438372828756284,-0.526179304034221,-0.344875011841364,0.379135117599102,1,1
-0.16295326925429,-0.0378750661607388,-0.00477821816947368,-0.425841375443054,-0.220302819425665,0.430138610916972,1,1
-0.134677287969787,0.00678076376476134,0.0184941376142662,-0.57658743517111,-0.194628999817564,0.479685385116958,1,1
-0.123401950961776,-0.0642659402348362,0.0610039187105513,-0.452456534177213,-0.227921989842106,0.550825147818743,1,1
-0.147968216796114,0.0457939945162869,0.00648671564337139,-0.572209632751222,-0.210788347462894,0.437552570383577,1,1
-0.16458350444876,0.0177714331742443,-0.0797907553071843,-0.556281689327245,-0.150962948409006,0.445234355743925,1,1
-0.201445922998514,0.0459520525420295,-0.0743717651862677,-0.657672063205476,-0.126145156503976,0.473167666041515,1,1
-0.147826769636747,0.0133635710631132,0.122907952439486,-0.545591405301879,-0.237068306364877,0.552474857853922,1,1
-0.16013654332085,0.0189024877085069,0.0299265534311699,-0.592455120117307,-0.160392417683552,0.42286841277746,1,1
-0.101626048439933,0.00716528469591285,-0.0759333181925455,-0.434294842829723,-0.220952740302954,0.428582059327005,1,1
-0.155009243220654,0.0642258306269723,0.054909947391266,-0.441675411041668,-0.222865638880663,0.385319622438497,1,1
-0.0904407272775932,-0.0405695654750984,0.0113972396421475,-0.510305153729807,-0.0762645771509652,0.49434646521077,1,1
-0.145588289323358,-0.0228587766819728,0.128492337321247,-0.569390960819944,-0.0607037443575301,0.503823776147765,1,1
-0.189809964004692,0.00772881320545398,-0.00979901874332468,-0.459132457884475,-0.218416709976484,0.436013714719243,1,1
-0.092539828986772,0.0113771071039469,0.0211527603773524,-0.431499652963955,-0.227260740187521,0.42983816335375,1,1
-0.123565326233405,0.0342534549126188,0.0866437805091822,-0.550138500548471,-0.285364814104166,0.35795575139387,1,1
-0.199035422622462,0.00547248301524484,-0.0307663272467981,-0.539565488503778,-0.209502940982352,0.479500503144113,1,1
-0.176772136981188,-0.00839422973382247,0.0724295449195267,-0.406744612150328,-0.224074735417421,0.398203974081205,1,1
-0.172148463154037,0.0982934117929892,0.0449114722939772,-0.452808886243585,-0.267960398902064,0.434573106602598,1,1
-0.19059339801497,-0.0385356618562077,0.0194392178614743,-0.513035087515621,-0.196523089643838,0.594228758807266,1,1
-0.223212115470466,0.0667915617269536,-0.0827972890281694,-0.464834345304931,-0.192158211375337,0.413114950510199,1,1
-0.180525649563422,-0.00214831624159669,-0.0174955787472881,-0.48876159760287,-0.268103055562643,0.399660087242732,1,1
-0.101404408770553,-0.119721448147514,0.100585928338116,-0.60216322005273,-0.116193482420789,0.446127129145328,1,1
-0.0586638668177178,-0.0759958473981092,0.0686168668765936,-0.528665498316471,-0.264250789478031,0.491583535313962,1,1
-0.0517061433920344,-0.00885479384855199,-0.0656943240983747,-0.465001466808428,-0.27938510778606,0.525928228866789,1,1
-0.115636409397436,0.0425013602554519,-0.0386052340540757,-0.476655905372427,-0.273138226622649,0.491932830982043,1,1
-0.127048787223097,0.0447906128068631,0.0267666871923391,-0.567075817611652,-0.212254411629305,0.585504851418204,1,1
-0.140312545466094,0.00078176919730928,-0.0361468265646649,-0.574427117183742,-0.110998893685371,0.44907478518899,1,1
-0.124377460728789,0.0554363727369912,-0.00315053944949365,-0.517768052037082,-0.268730870807312,0.495102039879357,1,1
-0.135576877142495,-0.033449117347051,0.0529927539234835,-0.502143387766728,-0.289682231268006,0.41717200238317,1,1
-0.189210441025486,0.0318282911253491,0.0549116584960918,-0.456296696861652,-0.164240847602227,0.365386655224657,1,1
-0.102346838854916,-0.00463788725715119,-0.00299764491003389,-0.559846489915957,-0.224958897599281,0.465150878126672,1,1
-0.124097243092646,0.0264010872849082,-0.0738252735716236,-0.435815713223696,-0.187978230740845,0.363760820247272,1,1
-0.218886977048839,-0.00402347982997033,-0.053008306631915,-0.468824985345172,-0.222162313069295,0.45959974213176,1,1
-0.200761704118868,0.0364037637811249,-0.0227332025143501,-0.46261030368952,-0.160145447028627,0.377870325977513,1,1
-0.128082328240841,0.0804025369370113,-0.0253717483638777,-0.421666096754042,-0.218080265673513,0.443773342735923,1,1
-0.169352351852415,-0.0689754454964866,-0.0553359942371924,-0.508961624467903,-0.140480386471843,0.427684234278728,1,1
-0.276138930910472,0.0136016503494521,0.0540173031224598,-0.486742354136612,-0.13081832892586,0.454978514870094,1,1
-0.234899974990672,-0.133769079651745,-0.03867187442388,-0.564735823838691,-0.265617910555296,0.482500772465656,1,1
-0.137232163187322,0.0617752886274024,0.0276925368825859,-0.533607977795136,-0.159589853316252,0.391084034288201,1,1
-0.126584339085125,0.0311153717138249,0.031606007394892,-0.575140307650859,-0.213593192806089,0.487308149241754,1,1
-0.223170489243132,0.0555380818974701,0.0259803079435859,-0.517893081864618,-0.197218354617131,0.422095263677085,1,1
-0.122620876331982,0.025548542753016,0.0411384734300279,-0.552345557702899,-0.286162912417411,0.436038311818408,1,1
-0.163405776135782,-0.0101388758645907,-0.00249372734493646,-0.533782103213581,-0.248858929377398,0.392440285753412,1,1
-0.167971467185702,0.0574750902727908,-0.0105859850672834,-0.568609587836829,-0.146456018142078,0.500574603540056,1,1
-0.0948646771430258,-0.0164496106536457,0.056321108329133,-0.466245456560239,-0.200527515076186,0.436049686262518,1,1
-0.0786822439225195,0.0886979016157545,0.0775074358017829,-0.607981162966576,-0.257611975671254,0.359318206471791,1,1
-0.150272538797965,-0.0146532234922746,0.0926021482257626,-0.559026222199593,-0.110153129582259,0.466576041964498,1,1
-0.177883217994334,-0.0680209276399109,-0.00760886901153836,-0.561743034003785,-0.226939278653586,0.366130772692173,1,1
-0.223346903017499,0.0353138025055884,-0.104132714917373,-0.410473692945848,-0.197727842970899,0.495682438799212,1,1
-0.214314514740015,-0.0505664631800882,0.01038832589023,-0.502840286453443,-0.0833824506335793,0.478890667425356,1,1
-0.16779654301583,-0.00629574587096748,-0.0344823825988214,-0.562786681380072,-0.164199905234738,0.478439477061773,1,1
-0.183483554380866,0.0758959025789731,-0.10903863327713,-0.477707050069384,-0.227501152555497,0.42137995448717,1,1
-0.0628340240828802,0.00812654294900883,0.0274642660412901,-0.531278923831267,-0.335865403216576,0.424526473675289,1,1
-0.262054758277579,0.0486764906503109,0.0237022145598738,-0.505360696510157,-0.141545198626559,0.454283942242517,1,1
-0.192477241546823,0.0475938498810748,-0.106216747760056,-0.491972696024648,-0.145672311670484,0.508838394362671,1,1
-0.197184233239896,0.0159123909002287,-0.0349488403623846,-0.554383130388083,-0.229305576726423,0.44782727105977,1,1
-0.126746556971235,-0.109609091689309,0.0385805536621706,-0.503675767223484,-0.317928064156408,0.480905248283313,1,1
-0.0483041328220733,-0.0194532374397344,0.07866249549446,-0.518605817354874,-0.204320561899857,0.424926061304576,1,1
