"V1","V2","V3","V4","V5","V6","V7","V8","V9"
-0.280296559464414,-0.0710802427935832,0.0859572622223344,-0.487299120348595,-0.196053583488007,0.51775220048033,-1.07213112460791,1,1
-0.200167391701112,-0.0257047465604735,0.0699865299303618,-0.539173153216164,-0.27476535830475,0.5603757205385,-1.14871949827689,1,1
-0.231388747106282,-0.0307949867223406,-0.0118431271109419,-0.539302316386186,-0.119639915611851,0.372675909247294,-1.11322292466373,1,1
-0.166639082223044,0.0284583696213159,-0.113129849842224,-0.462975373677417,-0.171005563175273,0.404883486853469,-1.16955241784176,1,1
-0.249002213383313,0.0189780060654126,0.0416680013736005,-0.496596172158257,-0.262633862765443,0.421663311271705,-1.16017344999741,1,1
-0.145089932151758,0.0148997198236243,-0.050052000237214,-0.536834709870421,-0.304387582311097,0.479269973423096,-1.0144874409462,1,1
-0.181326131143276,0.054364346677297,-0.0216628890188236,-0.552113433878571,-0.230326353884636,0.41931287938791,-1.10789859600315,1,1
-0.188693370795757,0.0673622901256941,0.0129842003431776,-0.543907149370893,-0.16082487502694,0.431258441709213,-1.04061461873646,1,1
-0.225425422601954,0.0376150831602416,0.0318462912775169,-0.548862678136351,-0.235310264453478,0.418842780780626,-1.24547374592013,1,1
-0.187013069493022,0.0910598478162875,-0.00545524111806807,-0.504849179598798,-0.252451572728523,0.400160074704543,-1.15842032732601,1,1
-0.231877289652247,-0.0300892108041967,0.0910487647165873,-0.448047452958556,-0.082790812132762,0.567718836160049,-1.1307070529084,1,1
-0.165723267664452,0.081255837111127,0.0486714427694286,-0.440199041418639,-0.16166694856194,0.406123231922217,-1.14117417584071,1,1
-0.188201256735512,0.051132222327775,-0.00779050041973534,-0.47761268880143,-0.203683426831544,0.369550544964193,-1.2234360517976,1,1
-0.191051782833674,0.0143636010776642,-0.00817831001605718,-0.485446219063785,-0.240264915789353,0.467958975033253,-1.14736358102414,1,1
-0.224524343703834,-0.0361840916738262,-0.00601201141432875,-0.405457809013406,-0.18178788312536,0.463393797867916,-1.12117150320083,1,1
-0.160536031500917,0.0206923150924422,-0.0216742567832594,-0.539203020895647,-0.309839082922572,0.419532533948298,-1.13237211622887,1,1
-0.202783690381836,0.0176566345392,0.0303891403377442,-0.461547310083739,-0.260118829485223,0.464044229836259,-1.04705894265025,1,1
-0.128835567304829,0.0667234529727065,-0.0483738572327232,-0.529349277652725,-0.162142942975523,0.398791445350458,-1.14689441923081,1,1
-0.226395375535471,-6.27384278360594e-05,0.0775403587021426,-0.516578518178569,-0.231278813552504,0.486276160049674,-1.07258291170137,1,1
-0.160988766785217,0.0424273815495865,0.090592192495972,-0.600046046525555,-0.200868681387808,0.41092078158892,-1.09784172215727,1,1
-0.140383692980089,0.104214413279498,0.0536989439876757,-0.498225850394393,-0.190313334630988,0.517679857772293,-1.21113330395588,1,1
-0.24215541849102,0.0574722953967051,0.0146761176608167,-0.452349658953711,-0.187326657074009,0.466641879565527,-1.19191659422748,1,1
-0.0823266314159782,-0.00272077778866406,-0.0135236973992965,-0.552036788124742,-0.199310137539749,0.391317194930332,-1.09984614044398,1,1
-0.115302412889845,0.070458771800435,-0.00680835080828318,-0.420313806079348,-0.150719175516581,0.419460290445958,-1.06232305690718,1,1
-0.136884593378922,0.0197708324026256,0.00297698916272536,-0.519850796971268,-0.200486521920767,0.405084742517398,-1.17670647738549,1,1
-0.18925361481027,-0.0210446485067858,0.0449783677377113,-0.495739379557917,-0.174438452124535,0.513817573072947,-1.191670824472,1,1
-0.235640670217589,-0.0693930592172207,0.034824377384675,-0.460992515328826,-0.183674291072395,0.540625675937436,-1.14966610272696,1,1
-0.175388732842627,0.0117128655559246,-0.0811568173073505,-0.545562682452758,-0.272239509031485,0.43807542059591,-1.14034066137506,1,1
-0.0553780282322519,-0.0991293038874578,0.0375566626482922,-0.49828620575239,-0.154897591822385,0.41518863438619,-1.22681692928419,1,1
-0.116658582279348,-0.0868558120283417,-0.0810875695303445,-0.4939503681944,-0.273362565049911,0.483289174657265,-1.06640916557966,1,1
-0.192752255389476,-0.0645714259662394,0.027529842739434,-0.566569982820034,-0.155437378397211,0.446854619691386,-1.17892021175739,1,1
-0.137840855408555,0.0059951911738583,0.0157945994138119,-0.545152138442655,-0.325395126619159,0.434353426973473,-1.26635677690755,1,1
-0.24757832616454,0.0720412806634756,0.0776838255077401,-0.565022696941815,-0.116523829594231,0.527690030709038,-1.11135599104683,1,1
-0.159909053068247,0.0464071406294529,0.0505645968185764,-0.528142703718905,-0.222022193233061,0.454599313668672,-1.13699565080354,1,1
-0.109983294096933,0.0258880556641031,0.0139606425697241,-0.5132492952951,-0.160972996510673,0.483904117708076,-1.16921086795875,1,1
-0.205701919299173,0.0358222392547818,0.0088149032668621,-0.585359077548915,-0.176648212477543,0.443917523151709,-1.19927485681059,1,1
-0.0949426902296582,0.00464555131651751,0.0971877218779459,-0.477970009442241,-0.180707746967249,0.415027642785041,-1.13258402550281,1,1
-0.119224342634995,0.0134215590132085,-0.00792954744608405,-0.581847925644214,-0.276228940406481,0.510236639274909,-1.1086217034213,1,1
-0.157687836040469,-0.0392229058650585,0.0424407823132117,-0.501500615350169,-0.182973071517174,0.366974261492972,-1.1609682172331,1,1
-0.242428828261832,-0.0374189935782512,0.0297157801734237,-0.469589593213433,-0.282943649371228,0.418805484116492,-1.07714428114237,1,1
-0.139752106924826,-0.0680944029423612,0.0509846718683543,-0.456027010457494,-0.209115692771448,0.424041492702528,-1.16169143656578,1,1
-0.0685664364509014,0.16966219420976,-0.0372680862048205,-0.560711791447595,-0.0935631930276411,0.512247452517779,-1.14307536072629,1,1
-0.148785444384752,-0.0207294907841543,-0.0257149677418341,-0.547784655755285,-0.198158462895258,0.45698637332174,-1.10277261952989,1,1
-0.185650753631743,0.086773975165373,0.0192641716080529,-0.605334155821145,-0.213197450765955,0.504040803658821,-1.24420960213868,1,1
-0.217689544443408,0.00682971440959571,0.150355592038224,-0.493517282600046,-0.253805062076793,0.489582894406181,-1.1657897869909,1,1
-0.140664026896966,0.00136943473498181,0.0444129731864525,-0.527825933590657,-0.252857473106864,0.404114293077186,-1.21790608492468,1,1
-0.145670069915492,0.0333798906365149,0.00175992464808632,-0.501860123024317,-0.166373949446153,0.404187149811666,-1.03734040684162,1,1
-0.233260592465714,-0.00647211006629604,0.0574194096077558,-0.46444591075267,-0.200091574096475,0.438123039853844,-1.08413829969771,1,1
-0.0896846076136895,0.0644765416955761,0.149595781452344,-0.557102435805544,-0.188905150537407,0.362702572774017,-1.14748677303534,1,1
-0.25829897050653,-0.0176194754488729,0.108299762653098,-0.517154313225015,-0.273040814325458,0.543749176693202,-1.10539786784852,1,1
-0.14587955412685,0.025867594154933,-0.00759139930256029,-0.524360602953288,-0.168730095037645,0.417101023328453,-1.14415147007763,1,1
-0.210927618550128,-0.0746493144375019,-0.0213425938225418,-0.721594407074119,-0.216585994409787,0.427564104288919,-1.13701830191462,1,1
-0.155680795002845,0.0273393371314762,0.10974525176185,-0.497965590142657,-0.225902646397558,0.400064832723005,-1.07983989318479,1,1
-0.224695053056464,-0.0644941654619503,-0.0821316655740311,-0.361569629538872,-0.203329942254047,0.430491304481342,-1.12394166199534,1,1
-0.168347149492496,0.0123248510120611,0.0193725648969457,-0.450506515210104,-0.246828651689826,0.422011816315866,-1.11311522603189,1,1
-0.237369997967729,-0.13433376886875,0.0425320777966352,-0.55791953929712,-0.121597014523618,0.494363354346758,-1.05476351861631,1,1
-0.189695104437571,-0.00236874969311081,0.0760896948311751,-0.449944633888235,-0.21345452179793,0.490188016862456,-1.16091751495976,1,1
-0.11722670135391,-0.028034406831793,0.00562618931318325,-0.549581838542035,-0.227730136245739,0.500453636626238,-1.11096322420022,1,1
-0.158256190641437,-0.00827782170360244,-0.0208981422373281,-0.44725468472998,-0.201221155553049,0.418667354131558,-1.14613296275574,1,1
-0.195367659346546,-0.00490528967340718,-0.132364613036149,-0.541538048584751,-0.23372808494947,0.510581994034859,-1.11661832818694,1,1
-0.218639422062934,0.0192448588409816,0.0854459305186293,-0.569830918697093,-0.279802528643037,0.504035704771306,-1.18292800904081,1,1
-0.221428965406685,0.0584946111071365,0.0273346729727874,-0.425004997312394,-0.166732180276411,0.408076209432825,-1.14098599441721,1,1
-0.037522869531355,0.147652345247372,-0.00975796778285985,-0.596972835341285,-0.296812917379678,0.511881703151842,-1.07759404867188,1,1
-0.159527269556445,0.0214197712253182,-0.0118855399579624,-0.527200347590387,-0.277963865377204,0.3398010093891,-1.13222135924605,1,1
-0.277182850352806,0.00968107318226496,-0.111998092538355,-0.538296514506193,-0.193867793513701,0.48968851585842,-1.14890349793726,1,1
-0.237043763215269,0.0435193522681352,0.0351437807545531,-0.614883001418615,-0.173685060410566,0.434988562256216,-1.20828641642651,1,1
-0.152492575661215,0.0429727710306142,-0.0357612435991503,-0.505990153222704,-0.199719264679612,0.346745417613577,-1.1692166240671,1,1
-0.26980204097061,0.0689167186751123,-0.0460902284394315,-0.62492018169594,-0.263885045767881,0.395047717316667,-1.19454365477118,1,1
-0.0403109125491196,-0.0673299852278738,-0.00719455698133088,-0.58847797020785,-0.122397500715075,0.505650264965884,-1.12032584137196,1,1
-0.165970990127063,-0.0857764468342788,-0.000506049009978466,-0.496501410351716,-0.153112150179384,0.456594945663094,-1.11481554076947,1,1
-0.164719799740981,0.16134586138294,0.00157051314687229,-0.482559367543898,-0.186890290707052,0.42671764080812,-1.14289483017691,1,1
-0.0865968868833424,-0.0551392220063786,-0.0572793047724455,-0.63078137327782,-0.141014971777382,0.457974479395765,-1.2368561658371,1,1
-0.144366410292542,0.0500994050662531,-0.0310132111375799,-0.566989486621532,-0.132148916969656,0.549477209619406,-1.06980297456439,1,1
-0.116882303198923,-0.0863135219728746,0.0416203933045542,-0.507078014503842,-0.114583095565733,0.394450687922674,-1.03681773533419,1,1
-0.187193102512269,0.0429292307392578,-0.110568168015023,-0.495372133230472,-0.185727429378534,0.477044951112619,-1.07722212633193,1,1
-0.119414151186878,-0.032472557335657,0.0800979510325246,-0.595355508161563,-0.212283241630254,0.407132344157718,-1.15974078950687,1,1
-0.177614958737375,0.0211379735416122,0.100122095255462,-0.531406625952354,-0.19426991855663,0.475705556713519,-1.21159429159932,1,1
-0.127178302066217,0.0754936429671287,0.0984069926118292,-0.532272355721068,-0.278430865301453,0.557984920682849,-1.22164804046193,1,1
-0.186947622459081,0.0298528430562147,0.0155773250204725,-0.434169479194146,-0.149695123619522,0.55409438721229,-1.05850595058656,1,1
-0.245083801898143,0.00132690105876535,0.0152404189643337,-0.388902372106994,-0.0477143860247831,0.459973647338198,-1.14521054347564,1,1
-0.177859319972082,-0.0281913676368555,-0.0021254280268371,-0.575564494318192,-0.209221220174733,0.430743580218493,-1.0951329597715,1,1
-0.160640946446351,0.0428719194416229,0.0567509777650274,-0.514415318020135,-0.154774421598653,0.452980069498771,-1.1717609352811,1,1
-0.237679003081429,0.0916245636866698,0.0981188110189056,-0.601806598655107,-0.163957558658735,0.520076676722712,-1.18802755652477,1,1
-0.231365143981825,-0.0105362148537281,0.00814336061036392,-0.490461774419091,-0.258328268603001,0.47960672174714,-1.12523307209231,1,1
-0.136812606345979,-0.0684894807745637,-0.00435556814321848,-0.477903572482528,-0.198615694643552,0.585278033637112,-1.10003486146685,1,1
-0.135349020562479,-0.00543849144813029,0.0534538505410976,-0.450984608955255,-0.261713155853582,0.531305703588426,-1.05020691015979,1,1
-0.0259951414885408,0.0121226353866209,-0.0191706313711941,-0.544923701415953,-0.213601417780483,0.452108934501294,-1.14435920125453,1,1
-0.147821470002244,0.068711210034085,-0.0808945029984691,-0.586444271006946,-0.31765646336663,0.428146174893463,-1.11145156438306,1,1
-0.29588160546188,-0.0127944383608504,0.0928632539467344,-0.537130367588011,-0.255579382177966,0.517848635042065,-1.15817640856661,1,1
-0.170688948761487,0.00228666113839652,0.0741235617874452,-0.475282105886049,-0.209225754449005,0.44375426727746,-1.19539193002723,1,1
-0.199900109607307,0.0825103573482749,0.0191258616725108,-0.502592938204853,-0.140390851334425,0.463398236495873,-1.22636367150474,1,1
-0.0469234022763862,0.0350682740866347,0.041490682979467,-0.420904164123947,-0.263223584791184,0.445225984734151,-1.10053973424305,1,1
-0.223778407005721,0.0146324364558062,-0.0272993918548541,-0.513139072221702,-0.217851140924151,0.381175851781206,-1.14577247539062,1,1
-0.0903653676334865,-0.00898747633934239,0.0656037595278198,-0.520403761976657,-0.189098489002874,0.504483655126515,-1.11602657676162,1,1
-0.241276430008741,-0.041206391220064,-0.0161858556758813,-0.497844664698889,-0.153570574391167,0.501143168322285,-1.12772807187831,1,1
-0.207321626369284,0.0255214782932592,-0.0121935299809716,-0.506911487957194,-0.312681518052521,0.5087771886316,-1.17637266044587,1,1
-0.192588207612543,0.00987312398012048,-0.0353466470422338,-0.470193692562698,-0.320958753864041,0.467846590419506,-1.07554134600767,1,1
-0.118036744709516,-0.000230131195125395,0.0137057349655604,-0.503934704463948,-0.051749583364279,0.392161843403247,-1.18781315675379,1,1
-0.153188485276902,0.0121024966095586,0.0644895468818223,-0.501916242992487,-0.253023011657528,0.491405813036128,-1.20801488170134,1,1
-0.148329239124876,-0.0299557103382416,0.134685594695357,-0.411026562793597,-0.227686799033146,0.508230537168113,-1.16516747260453,1,1
-0.209165857715656,0.0130558739886889,-0.011463978076914,-0.592765099872689,-0.077260501988688,0.534289373683623,-1.06287157652223,1,1
-0.148307512656351,0.0608451123870401,0.0508331687916242,-0.521863021917995,-0.365051111330164,0.367053503798341,-1.21296104078052,1,1
-0.229788759340586,-0.0296691420192279,-0.0281987100466473,-0.588807958575218,-0.192770540233977,0.493618814583261,-1.14135506850196,1,1
-0.171624180035031,0.0028351588822203,0.0325941338512455,-0.443601830199362,-0.156591965169162,0.393247328335618,-1.065521525045,1,1
-0.159556621402359,0.0795407503044712,0.0116972602949363,-0.590157422787522,-0.279607686271458,0.475824202189756,-1.15060360475072,1,1
-0.214773372771456,-0.0260712327208303,0.0232331028038159,-0.531948085856167,-0.278068483964202,0.409489007600489,-1.16678019643855,1,1
-0.165226969575249,-0.106742500325331,0.0894877751367417,-0.534442640420725,-0.182542019706783,0.478721541828636,-1.08441885057985,1,1
-0.181089560614187,-0.0992708313429342,-0.0813149947444456,-0.52361067052584,-0.248099075612001,0.468099531438659,-1.07877770281914,1,1
-0.137361349456663,0.0290383349481808,-0.0134373337132431,-0.502592937004363,-0.0516126655828515,0.535555027440366,-1.10059917073717,1,1
-0.154001659817422,-0.0256497058387579,0.0464159081544197,-0.601758728872485,-0.170602961137121,0.55014442106004,-1.16812177085278,1,1
-0.168348182378152,-0.0478443625592719,0.0330142652093511,-0.56394222617176,-0.169359230030605,0.469671988911052,-1.1451116386853,1,1
-0.137000166042308,0.00688656664873788,0.0342197605428644,-0.565853404488598,-0.195916112261814,0.463742987255475,-1.11676889824344,1,1
-0.253756873475344,0.0938697254182817,0.0102221623172644,-0.510026643060999,-0.140440949476349,0.468285422142623,-1.08607614780044,1,1
-0.176164771153626,0.0530738169709711,-0.0324105230144849,-0.524106561365591,-0.230656705508901,0.458866651292202,-1.11691069445722,1,1
-0.109569350016687,-0.0675779242354674,-0.0523266425921774,-0.510844113308066,-0.22061371356693,0.407890738038201,-1.05413474313076,1,1
-0.158498667484159,0.0124625319161315,0.0554911119341161,-0.590265790963164,-0.29045829754946,0.416721898310505,-1.09513587450903,1,1
-0.18598837609057,-0.0714089595045878,0.0202136264867466,-0.482873397824403,-0.208631002185042,0.49227027618646,-1.15783357284899,1,1
-0.198591458829757,-0.0221319388347595,-0.0805853957763018,-0.495666031052289,-0.254094212459932,0.432377283482416,-1.17025124831926,1,1
-0.253802737451087,0.0754321872881914,0.0379041696303235,-0.37272172054006,-0.134739897341476,0.407718931749245,-1.14163815437474,1,1
-0.218764302297421,0.0100348209113201,-0.0240470408753381,-0.456189335494977,-0.302870352710887,0.43498982644172,-1.16147949023686,1,1
-0.170487876358932,-0.0224152867296811,0.0445823984129966,-0.539559705563373,-0.206758028384312,0.456621880866921,-1.05887533237833,1,1
-0.231260051860672,0.0023468670861922,0.00751739522541978,-0.482782329670011,-0.108220559953834,0.445203091216481,-1.15963200744245,1,1
-0.112231184908881,-0.0960462627659679,0.0352715875123248,-0.566914947025968,-0.121232172739657,0.429922061168184,-1.1112621479126,1,1
-0.233478620911135,-0.0531991804251262,-0.0692798022610971,-0.532272290986341,-0.24073329659141,0.585674361141635,-1.15423810291631,1,1
-0.0645710813314063,-0.0535787496791537,0.0736016812320705,-0.517354154922693,-0.143645195667755,0.523643051639545,-1.13104415035999,1,1
-0.203745175414468,-0.0758028406192069,-0.0737477936064949,-0.492900074601539,-0.159538235766939,0.446595096925342,-1.19817069158204,1,1
-0.116915337414104,0.0408102548233195,-0.0324464881274503,-0.556247698583635,-0.155887167841779,0.393430001786439,-1.19286614639515,1,1
-0.143681702337557,-0.0605029566828932,0.0321002435286225,-0.463120221738598,-0.131484153437103,0.429197253945329,-1.15411549187558,1,1
-0.18519367143431,-0.0845851700879905,0.0818284800913262,-0.623607843739599,-0.220206684091755,0.559729333461672,-1.11652652272111,1,1
-0.209771542970517,0.0646892590079722,-0.0522711391985383,-0.496495545977081,-0.219737493470397,0.509468667915584,-1.15574996827041,1,1
-0.145626934294937,0.0705864511201571,-0.0858948615377786,-0.591250258204858,-0.156561719798856,0.412148947278738,-1.08933720701149,1,1
-0.274505147387497,0.118020025184628,-0.0289346415805308,-0.574112265416724,-0.25008675371791,0.504497136100091,-1.12598781085669,1,1
-0.0811968396227302,-0.0468101731881993,0.0343931422685779,-0.462032573012365,-0.203431429917794,0.477527037536221,-1.0876499238769,1,1
-0.157923309924098,-0.00304477913678147,-0.0722015929535998,-0.393488103769358,-0.0886028330237722,0.486057676423189,-1.0983632794371,1,1
-0.0715688321277611,-0.0580959624434181,0.00483891855255312,-0.533483504002544,-0.138277460396091,0.468515778257242,-1.10823285049971,1,1
-0.163625186087802,-0.0359464597120443,0.0406809414194942,-0.503200917838497,-0.234216721396117,0.415364370236269,-1.1893187902904,1,1
-0.221765598494991,-0.0622112575837429,0.0908315254113151,-0.539512074615153,-0.271885442413229,0.465875312675783,-1.05858368316961,1,1
-0.197863526098927,0.123621993357901,0.0287366574644514,-0.504113988163277,-0.171337366078486,0.369677845788016,-1.00320685836779,1,1
-0.193540191787675,-0.0427194792033091,0.000158126101578957,-0.575329095255999,-0.196515071099623,0.475522717536757,-1.21155285066509,1,1
-0.181941020931502,-0.113403738632272,-0.0739218371639831,-0.479820497224732,-0.244620856899408,0.520833312836836,-1.03297478859744,1,1
-0.129433747607476,-0.00305782504021557,0.00688066014011484,-0.509754630082532,-0.173317124046903,0.402129539970325,-1.09810784227129,1,1
-0.230946923951409,-0.0177142711131798,0.0166565741643573,-0.499775748803428,-0.185029327949085,0.493767493003024,-1.17456812104795,1,1
-0.212767852124966,-0.0351476852250695,0.0570393252437508,-0.527380257939307,-0.224862814004927,0.467547004867813,-1.13971205294564,1,1
-0.168320838969416,-0.0470258989634328,0.0426018614182558,-0.388484188526046,-0.187896062519659,0.44178714842582,-1.09539546491138,1,1
-0.204785391739035,-0.05330984928817,-0.0192072799110541,-0.538836152066779,-0.268483119212144,0.497298469564203,-1.12502307969221,1,1
-0.154545792868259,-0.0188568294932602,-0.0801878950218718,-0.489585823614386,-0.18334469144673,0.414086944630489,-1.10507957632223,1,1
-0.185219502490687,-0.0497033123452844,0.0454753831343783,-0.558798400904411,-0.231577766132148,0.39185657852567,-1.1197598147567,1,1
-0.271877485219259,0.0253684387974483,0.0365766888030577,-0.534892575657594,-0.180762554763731,0.36593131339412,-1.13748590062887,1,1
-0.194445784260074,0.0405998073716552,0.087389070693708,-0.491041191880723,-0.162578720097536,0.446741796493504,-1.16736549462603,1,1
-0.156667687880836,0.0696176133010157,-0.0617075537581674,-0.564146872609582,-0.168930463317332,0.432041343305974,-1.12129299564147,1,1
-0.178524446581509,0.0460030436150946,-0.00978251671425968,-0.589303417045088,-0.186943528466156,0.385843690572146,-1.12733671488675,1,1
-0.286666546220139,0.0382152046158529,0.0364172486876288,-0.469896269878939,-0.279104866257589,0.38206673498999,-1.18101216391366,1,1
-0.145176377283098,-0.0384662646501248,0.0240344284946266,-0.503864405149647,-0.187993524619511,0.480015314922723,-1.17862716619765,1,1
-0.203027556979756,-0.0712224912999484,0.0151236187234222,-0.467926941770734,-0.331257046645088,0.43360429553364,-1.08567013370324,1,1
-0.0775186597801854,-0.0572218371097369,-0.0473030913092369,-0.537087572630937,-0.178969113555061,0.428591951935421,-1.0810392587345,1,1
-0.192592437796827,0.0554014577002219,-0.0203396843197075,-0.448368100288045,-0.26384670203369,0.562481466408591,-1.16035167652511,1,1
-0.180730582567751,0.0768669672279919,0.025507275510893,-0.50180446669936,-0.267963187339891,0.477132604785249,-1.03432099229615,1,1
-0.225175656900889,-0.0325949668347755,0.00534977685544901,-0.482417154485316,-0.201827000752436,0.595088207904799,-1.10078899675635,1,1
-0.13252027830044,0.0361543632581571,-0.0673229394570991,-0.561643239068165,-0.194993498304129,0.482107381338711,-1.11152590326289,1,1
-0.203605742691328,0.0764620850764609,-0.0737334404393159,-0.609759050949527,-0.212799997995409,0.437638059251451,-1.15036892402168,1,1
-0.184678864704172,-0.0129173266417657,-0.0209361479540391,-0.589242391309939,-0.136154003143795,0.407208091541733,-1.07337017790992,1,1
-0.200869060218428,-0.0552224808486828,-0.106389784560547,-0.478429571919515,-0.216412834985904,0.539739419192575,-1.0748720727681,1,1
-0.226689819275484,0.0377219158730557,-0.0852480583742037,-0.461042058952397,-0.136923820229869,0.418245892362947,-1.08598746847083,1,1
-0.265424613259154,0.0926133024954136,0.0687203515896675,-0.567988568963906,-0.209899529703818,0.483306690626709,-1.13235039989935,1,1
-0.192892233716805,-0.06774730132004,0.0380990672310952,-0.512103025410638,-0.160903964130721,0.504662728989405,-1.09909015910156,1,1
-0.266549235612513,0.0058691849660259,-0.0103185557635572,-0.447933456888277,-0.210696789232364,0.34107108728191,-1.11576961146196,1,1
-0.111795429964795,0.00558365510979183,0.0428509332137762,-0.499415990424495,-0.300743876726239,0.557519776577138,-1.08563668207516,1,1
-0.0930183775845325,-0.0372044922037479,0.0758470991537585,-0.532150389819568,-0.183214629939403,0.393104991748316,-1.10928544456613,1,1
-0.274416881679325,-0.0259367848006039,0.0746006420262643,-0.565491260563824,-0.16598928619025,0.465655076556268,-1.19706239497886,1,1
-0.127539720438072,0.0507787681801377,0.0720374451431263,-0.587301585201533,-0.228924620489819,0.532731372542788,-1.10540424033936,1,1
-0.1862934041714,-0.0171058022960281,-0.0270038892977743,-0.551151108719723,-0.188822755008329,0.560157615436706,-1.06369209124232,1,1
-0.118289543888477,0.0715554011883986,-0.0179404038027138,-0.586777217860168,-0.118940114008595,0.495216217101038,-1.17616150962875,1,1
-0.133685995659699,0.0191874274436899,-0.0129186605075008,-0.482557602595508,-0.241649022240924,0.46242581790496,-1.23993091725965,1,1
-0.215550125942334,0.0538211810466753,0.0150020950628543,-0.468537671987812,-0.171432350187822,0.493875187099433,-1.15658440172382,1,1
-0.148941149182189,0.0584469621131772,-0.0547380757264748,-0.609418101966825,-0.152591877808063,0.447613000022355,-1.12032683208488,1,1
-0.207402581568171,0.0406488244414452,0.024430463295516,-0.572051243337297,-0.149783725263816,0.47872713822649,-1.17352600433966,1,1
-0.231185764913147,0.0571010304282559,-0.0110056837119397,-0.515981386264262,-0.251376215984478,0.512579739522255,-1.16242733966382,1,1
-0.229355384597769,0.0146282191302682,0.0164616552333731,-0.51861706668733,-0.182358638339007,0.496209498733025,-1.10446681170398,1,1
-0.217743173976885,0.0217427617189573,-0.0327264458045201,-0.477335039941747,-0.199300951948156,0.449963781455307,-1.01020649442895,1,1
-0.256704129318575,0.0481912192515279,0.034806617162802,-0.641658804661737,-0.148129362213104,0.410646621137106,-1.11546511438906,1,1
-0.216602702888005,0.0773908700300766,0.0557607145855192,-0.565335041589809,-0.261950823822671,0.490766723855987,-1.06343166768444,1,1
