"V1","V2","V3","V4","V5","V6","V7","",""
-0.18925361481027,-0.0210446485067866,0.0449783677377117,-0.495739379557917,-0.174438452124536,0.513817573072946,-1.191670824472,1,1
-0.235640670217591,-0.0693930592172209,0.0348243773846767,-0.460992515328828,-0.183674291072396,0.540625675937435,-1.14966610272696,1,1
-0.175388732842628,0.011712865555925,-0.0811568173073515,-0.545562682452759,-0.272239509031485,0.438075420595909,-1.14034066137506,1,1
-0.0553780282322525,-0.0991293038874568,0.0375566626482909,-0.498286205752391,-0.154897591822383,0.415188634386191,-1.22681692928419,1,1
-0.116658582279349,-0.0868558120283399,-0.0810875695303445,-0.493950368194399,-0.27336256504991,0.483289174657266,-1.06640916557966,1,1
-0.192752255389477,-0.064571425966241,0.0275298427394336,-0.566569982820034,-0.155437378397211,0.446854619691385,-1.17892021175739,1,1
-0.137840855408556,0.00599519117385669,0.0157945994138111,-0.545152138442653,-0.32539512661916,0.434353426973473,-1.26635677690756,1,1
-0.247578326164538,0.0720412806634765,0.0776838255077418,-0.565022696941813,-0.116523829594233,0.527690030709038,-1.11135599104683,1,1
-0.159909053068247,0.0464071406294533,0.0505645968185772,-0.528142703718905,-0.22202219323306,0.454599313668671,-1.13699565080354,1,1
-0.109983294096933,0.0258880556641031,0.0139606425697237,-0.5132492952951,-0.160972996510672,0.483904117708076,-1.16921086795875,1,1
-0.205701919299171,0.0358222392547806,0.00881490326686127,-0.585359077548917,-0.176648212477543,0.44391752315171,-1.19927485681059,1,1
-0.0949426902296566,0.0046455513165171,0.0971877218779451,-0.477970009442239,-0.180707746967249,0.415027642785042,-1.13258402550281,1,1
-0.119224342634994,0.0134215590132085,-0.00792954744608281,-0.581847925644213,-0.27622894040648,0.510236639274911,-1.1086217034213,1,1
-0.157687836040467,-0.0392229058650587,0.0424407823132121,-0.501500615350169,-0.182973071517175,0.366974261492971,-1.1609682172331,1,1
-0.242428828261833,-0.0374189935782522,0.0297157801734245,-0.469589593213435,-0.282943649371229,0.418805484116494,-1.07714428114237,1,1
-0.139752106924824,-0.0680944029423614,0.0509846718683535,-0.456027010457495,-0.209115692771446,0.424041492702528,-1.16169143656578,1,1
-0.0685664364509012,0.169662194209761,-0.03726808620482,-0.560711791447593,-0.0935631930276407,0.512247452517779,-1.14307536072629,1,1
-0.148785444384753,-0.0207294907841553,-0.0257149677418351,-0.547784655755284,-0.19815846289526,0.456986373321741,-1.10277261952989,1,1
-0.185650753631744,0.086773975165373,0.0192641716080537,-0.605334155821147,-0.213197450765957,0.504040803658821,-1.24420960213868,1,1
-0.217689544443409,0.0068297144095953,0.150355592038225,-0.493517282600046,-0.253805062076793,0.489582894406182,-1.1657897869909,1,1
-0.140664026896966,0.0013694347349806,0.0444129731864509,-0.527825933590657,-0.252857473106865,0.404114293077186,-1.21790608492468,1,1
-0.145670069915491,0.0333798906365145,0.00175992464808715,-0.501860123024318,-0.166373949446155,0.404187149811664,-1.03734040684162,1,1
-0.233260592465716,-0.00647211006629584,0.0574194096077541,-0.464445910752672,-0.200091574096474,0.438123039853844,-1.08413829969771,1,1
-0.0896846076136888,0.0644765416955757,0.149595781452344,-0.557102435805543,-0.188905150537408,0.362702572774017,-1.14748677303534,1,1
-0.258298970506531,-0.0176194754488739,0.1082997626531,-0.517154313225014,-0.273040814325457,0.543749176693204,-1.10539786784852,1,1
-0.145879554126852,0.0258675941549338,-0.00759139930256194,-0.524360602953288,-0.168730095037646,0.417101023328452,-1.14415147007763,1,1
-0.210927618550127,-0.0746493144375007,-0.0213425938225435,-0.72159440707412,-0.216585994409788,0.427564104288919,-1.13701830191462,1,1
-0.155680795002845,0.027339337131477,0.109745251761849,-0.497965590142656,-0.225902646397559,0.400064832723003,-1.07983989318479,1,1
-0.224695053056464,-0.0644941654619501,-0.0821316655740302,-0.361569629538872,-0.203329942254046,0.430491304481343,-1.12394166199534,1,1
-0.168347149492497,0.0123248510120595,0.0193725648969441,-0.450506515210104,-0.246828651689825,0.422011816315867,-1.11311522603189,1,1
-0.237369997967731,-0.13433376886875,0.0425320777966369,-0.55791953929712,-0.121597014523618,0.494363354346758,-1.05476351861631,1,1
-0.189695104437572,-0.0023687496931106,0.0760896948311751,-0.449944633888234,-0.213454521797929,0.490188016862456,-1.16091751495976,1,1
-0.117226701353909,-0.0280344068317938,0.0056261893131816,-0.549581838542035,-0.227730136245739,0.500453636626237,-1.11096322420022,1,1
-0.158256190641436,-0.00827782170360304,-0.0208981422373277,-0.447254684729978,-0.201221155553048,0.418667354131557,-1.14613296275574,1,1
-0.195367659346547,-0.00490528967340698,-0.132364613036148,-0.54153804858475,-0.233728084949469,0.510581994034858,-1.11661832818694,1,1
-0.218639422062934,0.0192448588409808,0.085445930518628,-0.569830918697092,-0.279802528643036,0.504035704771308,-1.18292800904081,1,1
-0.221428965406683,0.0584946111071365,0.0273346729727865,-0.425004997312393,-0.16673218027641,0.408076209432823,-1.14098599441721,1,1
-0.0375228695313558,0.147652345247372,-0.00975796778285985,-0.596972835341284,-0.296812917379678,0.511881703151842,-1.07759404867188,1,1
-0.159527269556446,0.0214197712253178,-0.0118855399579624,-0.527200347590386,-0.277963865377205,0.339801009389101,-1.13222135924605,1,1
-0.277182850352808,0.00968107318226536,-0.111998092538353,-0.538296514506194,-0.193867793513701,0.489688515858422,-1.14890349793726,1,1
-0.23704376321527,0.0435193522681339,0.0351437807545547,-0.614883001418614,-0.173685060410564,0.434988562256217,-1.20828641642651,1,1
-0.152492575661215,0.0429727710306142,-0.0357612435991491,-0.505990153222703,-0.199719264679613,0.346745417613576,-1.1692166240671,1,1
-0.269802040970612,0.0689167186751136,-0.0460902284394303,-0.624920181695938,-0.263885045767881,0.395047717316668,-1.19454365477118,1,1
-0.0403109125491194,-0.0673299852278725,-0.00719455698133006,-0.588477970207848,-0.122397500715075,0.505650264965884,-1.12032584137196,1,1
-0.165970990127065,-0.0857764468342798,-0.000506049009979295,-0.496501410351716,-0.153112150179386,0.456594945663094,-1.11481554076947,1,1
-0.164719799740981,0.161345861382938,0.00157051314687147,-0.4825593675439,-0.186890290707051,0.426717640808119,-1.14289483017691,1,1
-0.0865968868833426,-0.0551392220063792,-0.0572793047724457,-0.630781373277818,-0.14101497177738,0.457974479395763,-1.23685616583711,1,1
-0.144366410292544,0.0500994050662515,-0.0310132111375801,-0.566989486621532,-0.132148916969656,0.549477209619406,-1.06980297456439,1,1
-0.116882303198923,-0.0863135219728756,0.0416203933045546,-0.507078014503843,-0.114583095565733,0.394450687922674,-1.03681773533419,1,1
-0.18719310251227,0.0429292307392594,-0.110568168015022,-0.495372133230473,-0.185727429378534,0.477044951112621,-1.07722212633193,1,1
-0.11941415118688,-0.0324725573356554,0.0800979510325242,-0.595355508161564,-0.212283241630254,0.40713234415772,-1.15974078950687,1,1
-0.177614958737375,0.0211379735416117,0.100122095255461,-0.531406625952354,-0.19426991855663,0.475705556713521,-1.21159429159932,1,1
-0.127178302066217,0.0754936429671283,0.0984069926118284,-0.532272355721068,-0.278430865301453,0.557984920682849,-1.22164804046193,1,1
-0.18694762245908,0.0298528430562139,0.0155773250204729,-0.434169479194146,-0.149695123619523,0.554094387212291,-1.05850595058656,1,1
-0.245083801898143,0.00132690105876575,0.0152404189643353,-0.388902372106995,-0.0477143860247823,0.459973647338198,-1.14521054347564,1,1
-0.177859319972082,-0.0281913676368541,-0.00212542802683586,-0.575564494318193,-0.209221220174734,0.430743580218494,-1.0951329597715,1,1
-0.160640946446352,0.0428719194416225,0.0567509777650274,-0.514415318020135,-0.154774421598653,0.452980069498772,-1.1717609352811,1,1
-0.237679003081429,0.0916245636866682,0.0981188110189056,-0.601806598655108,-0.163957558658734,0.520076676722712,-1.18802755652477,1,1
-0.231365143981823,-0.0105362148537275,0.00814336061036268,-0.490461774419089,-0.258328268603001,0.479606721747141,-1.12523307209231,1,1
-0.136812606345977,-0.0684894807745641,-0.00435556814321807,-0.477903572482527,-0.198615694643552,0.585278033637113,-1.10003486146685,1,1
-0.135349020562481,-0.0054384914481313,0.0534538505410976,-0.450984608955254,-0.261713155853583,0.531305703588425,-1.05020691015979,1,1
-0.0259951414885404,0.0121226353866225,-0.0191706313711931,-0.544923701415953,-0.213601417780482,0.452108934501294,-1.14435920125453,1,1
-0.147821470002245,0.0687112100340834,-0.0808945029984674,-0.586444271006945,-0.317656463366631,0.428146174893464,-1.11145156438306,1,1
-0.295881605461879,-0.012794438360851,0.0928632539467332,-0.537130367588011,-0.255579382177965,0.517848635042066,-1.15817640856661,1,1
-0.170688948761485,0.00228666113839773,0.0741235617874448,-0.475282105886049,-0.209225754449004,0.443754267277459,-1.19539193002723,1,1
-0.199900109607306,0.0825103573482741,0.0191258616725091,-0.502592938204854,-0.140390851334426,0.463398236495873,-1.22636367150474,1,1
-0.046923402276388,0.0350682740866363,0.0414906829794679,-0.420904164123946,-0.263223584791183,0.44522598473415,-1.10053973424305,1,1
-0.223778407005722,0.0146324364558046,-0.0272993918548541,-0.5131390722217,-0.217851140924153,0.381175851781205,-1.14577247539062,1,1
-0.0903653676334879,-0.00898747633934381,0.065603759527819,-0.520403761976658,-0.189098489002874,0.504483655126514,-1.11602657676162,1,1
-0.241276430008742,-0.0412063912200652,-0.0161858556758796,-0.497844664698888,-0.153570574391168,0.501143168322284,-1.12772807187831,1,1
-0.207321626369283,0.025521478293258,-0.0121935299809699,-0.506911487957195,-0.31268151805252,0.508777188631599,-1.17637266044588,1,1
-0.192588207612542,0.00987312398012048,-0.0353466470422349,-0.4701936925627,-0.320958753864042,0.467846590419506,-1.07554134600767,1,1
-0.118036744709517,-0.000230131195127211,0.0137057349655612,-0.503934704463946,-0.0517495833642796,0.392161843403248,-1.18781315675379,1,1
-0.153188485276903,0.0121024966095598,0.0644895468818239,-0.501916242992486,-0.253023011657529,0.491405813036127,-1.20801488170134,1,1
-0.148329239124875,-0.0299557103382424,0.134685594695356,-0.411026562793596,-0.227686799033147,0.508230537168112,-1.16516747260453,1,1
-0.209165857715655,0.0130558739886897,-0.0114639780769128,-0.592765099872689,-0.0772605019886868,0.534289373683623,-1.06287157652223,1,1
-0.148307512656353,0.0608451123870397,0.0508331687916246,-0.521863021917995,-0.365051111330166,0.367053503798342,-1.21296104078052,1,1
-0.229788759340586,-0.0296691420192281,-0.0281987100466467,-0.588807958575217,-0.192770540233978,0.493618814583261,-1.14135506850197,1,1
-0.171624180035029,0.00283515888221929,0.0325941338512439,-0.443601830199362,-0.156591965169161,0.393247328335618,-1.065521525045,1,1
-0.15955662140236,0.0795407503044728,0.0116972602949371,-0.590157422787522,-0.279607686271457,0.475824202189755,-1.15060360475072,1,1
-0.214773372771457,-0.0260712327208285,0.0232331028038163,-0.531948085856165,-0.278068483964202,0.409489007600488,-1.16678019643855,1,1
-0.16522696957525,-0.106742500325331,0.0894877751367426,-0.534442640420726,-0.182542019706783,0.478721541828638,-1.08441885057986,1,1
-0.181089560614185,-0.0992708313429334,-0.0813149947444454,-0.52361067052584,-0.248099075612,0.46809953143866,-1.07877770281914,1,1
-0.137361349456662,0.0290383349481791,-0.0134373337132419,-0.502592937004362,-0.051612665582853,0.535555027440367,-1.10059917073717,1,1
-0.154001659817421,-0.0256497058387563,0.046415908154421,-0.601758728872487,-0.170602961137121,0.550144421060042,-1.16812177085278,1,1
-0.168348182378153,-0.0478443625592703,0.0330142652093511,-0.563942226171758,-0.169359230030604,0.46967198891105,-1.1451116386853,1,1
-0.137000166042309,0.00688656664873909,0.0342197605428653,-0.565853404488599,-0.195916112261815,0.463742987255474,-1.11676889824344,1,1
-0.253756873475345,0.0938697254182821,0.0102221623172657,-0.510026643061,-0.140440949476348,0.468285422142624,-1.08607614780044,1,1
-0.176164771153627,0.0530738169709723,-0.0324105230144849,-0.524106561365593,-0.2306567055089,0.4588666512922,-1.11691069445722,1,1
-0.109569350016686,-0.0675779242354682,-0.0523266425921779,-0.510844113308065,-0.22061371356693,0.407890738038201,-1.05413474313076,1,1
-0.158498667484157,0.0124625319161332,0.0554911119341165,-0.590265790963164,-0.290458297549459,0.416721898310504,-1.09513587450903,1,1
-0.18598837609057,-0.0714089595045876,0.0202136264867474,-0.482873397824405,-0.208631002185042,0.49227027618646,-1.15783357284899,1,1
-0.198591458829757,-0.0221319388347605,-0.0805853957763022,-0.495666031052289,-0.254094212459932,0.432377283482417,-1.17025124831926,1,1
-0.253802737451089,0.075432187288191,0.0379041696303248,-0.37272172054006,-0.134739897341475,0.407718931749245,-1.14163815437474,1,1
-0.21876430229742,0.0100348209113213,-0.0240470408753391,-0.456189335494976,-0.302870352710888,0.434989826441721,-1.16147949023686,1,1
-0.170487876358933,-0.0224152867296822,0.0445823984129975,-0.539559705563373,-0.20675802838431,0.456621880866922,-1.05887533237834,1,1
-0.231260051860673,0.00234686708619159,0.00751739522542061,-0.482782329670009,-0.108220559953832,0.445203091216481,-1.15963200744245,1,1
-0.112231184908882,-0.0960462627659671,0.0352715875123261,-0.566914947025967,-0.121232172739657,0.429922061168184,-1.1112621479126,1,1
-0.233478620911136,-0.0531991804251276,-0.0692798022610967,-0.53227229098634,-0.240733296591412,0.585674361141635,-1.1542381029163,1,1
-0.0645710813314053,-0.0535787496791553,0.0736016812320709,-0.517354154922693,-0.143645195667755,0.523643051639545,-1.13104415035999,1,1
-0.203745175414466,-0.0758028406192079,-0.0737477936064943,-0.492900074601538,-0.159538235766938,0.446595096925342,-1.19817069158204,1,1
-0.116915337414104,0.0408102548233195,-0.0324464881274511,-0.556247698583635,-0.155887167841778,0.393430001786439,-1.19286614639515,1,1
-0.143681702337557,-0.0605029566828926,0.0321002435286233,-0.463120221738598,-0.131484153437102,0.429197253945329,-1.15411549187558,1,1
-0.185193671434311,-0.0845851700879897,0.0818284800913245,-0.6236078437396,-0.220206684091757,0.559729333461671,-1.11652652272111,1,1
-0.209771542970517,0.064689259007971,-0.0522711391985377,-0.496495545977082,-0.219737493470398,0.509468667915585,-1.15574996827041,1,1
-0.145626934294938,0.0705864511201563,-0.0858948615377805,-0.591250258204858,-0.156561719798856,0.412148947278737,-1.08933720701149,1,1
-0.274505147387498,0.118020025184628,-0.0289346415805321,-0.574112265416723,-0.250086753717909,0.504497136100093,-1.12598781085669,1,1
-0.0811968396227302,-0.0468101731882003,0.0343931422685763,-0.462032573012364,-0.203431429917792,0.477527037536222,-1.0876499238769,1,1
-0.157923309924099,-0.00304477913678126,-0.0722015929536007,-0.393488103769357,-0.0886028330237728,0.486057676423191,-1.0983632794371,1,1
-0.0715688321277593,-0.0580959624434189,0.00483891855255271,-0.533483504002545,-0.138277460396091,0.468515778257241,-1.10823285049971,1,1
-0.163625186087802,-0.0359464597120433,0.0406809414194942,-0.503200917838497,-0.234216721396117,0.415364370236269,-1.1893187902904,1,1
-0.221765598494992,-0.0622112575837421,0.0908315254113159,-0.539512074615152,-0.271885442413229,0.465875312675784,-1.05858368316961,1,1
-0.197863526098927,0.123621993357901,0.0287366574644518,-0.504113988163279,-0.171337366078486,0.369677845788014,-1.00320685836779,1,1
-0.193540191787674,-0.0427194792033095,0.000158126101580199,-0.575329095256,-0.196515071099624,0.475522717536758,-1.21155285066509,1,1
-0.181941020931503,-0.11340373863227,-0.0739218371639827,-0.479820497224733,-0.24462085689941,0.520833312836838,-1.03297478859744,1,1
-0.129433747607476,-0.00305782504021578,0.00688066014011608,-0.509754630082531,-0.173317124046904,0.402129539970324,-1.09810784227128,1,1
-0.230946923951409,-0.0177142711131796,0.0166565741643569,-0.499775748803428,-0.185029327949085,0.493767493003024,-1.17456812104795,1,1
-0.212767852124965,-0.0351476852250693,0.0570393252437508,-0.527380257939307,-0.224862814004925,0.467547004867812,-1.13971205294564,1,1
-0.168320838969415,-0.0470258989634342,0.0426018614182574,-0.388484188526046,-0.187896062519658,0.441787148425822,-1.09539546491138,1,1
-0.204785391739034,-0.0533098492881704,-0.0192072799110539,-0.538836152066779,-0.268483119212143,0.497298469564203,-1.12502307969221,1,1
-0.154545792868258,-0.0188568294932614,-0.080187895021872,-0.489585823614386,-0.183344691446731,0.414086944630489,-1.10507957632223,1,1
-0.185219502490688,-0.0497033123452858,0.0454753831343783,-0.558798400904412,-0.231577766132148,0.391856578525669,-1.1197598147567,1,1
-0.27187748521926,0.0253684387974499,0.0365766888030573,-0.534892575657595,-0.18076255476373,0.365931313394119,-1.13748590062886,1,1
-0.194445784260075,0.0405998073716568,0.0873890706937071,-0.491041191880725,-0.162578720097535,0.446741796493504,-1.16736549462603,1,1
-0.156667687880837,0.0696176133010141,-0.0617075537581666,-0.564146872609583,-0.168930463317332,0.432041343305975,-1.12129299564147,1,1
-0.17852444658151,0.0460030436150938,-0.0097825167142605,-0.58930341704509,-0.186943528466155,0.385843690572147,-1.12733671488675,1,1
-0.286666546220138,0.0382152046158521,0.0364172486876284,-0.469896269878938,-0.279104866257587,0.382066734989989,-1.18101216391367,1,1
-0.145176377283098,-0.038466264650125,0.0240344284946283,-0.503864405149647,-0.187993524619512,0.480015314922722,-1.17862716619765,1,1
-0.203027556979758,-0.0712224912999486,0.0151236187234239,-0.467926941770735,-0.331257046645087,0.433604295533639,-1.08567013370324,1,1
-0.0775186597801836,-0.0572218371097355,-0.0473030913092369,-0.537087572630938,-0.17896911355506,0.428591951935421,-1.0810392587345,1,1
-0.192592437796826,0.0554014577002207,-0.0203396843197083,-0.448368100288047,-0.26384670203369,0.562481466408593,-1.16035167652511,1,1
-0.180730582567751,0.0768669672279919,0.0255072755108947,-0.501804466699358,-0.267963187339892,0.477132604785251,-1.03432099229615,1,1
-0.22517565690089,-0.0325949668347747,0.00534977685544983,-0.482417154485314,-0.201827000752437,0.595088207904798,-1.10078899675635,1,1
-0.13252027830044,0.0361543632581575,-0.0673229394571008,-0.561643239068164,-0.194993498304127,0.482107381338709,-1.11152590326288,1,1
-0.203605742691328,0.0764620850764609,-0.0737334404393151,-0.609759050949529,-0.21279999799541,0.43763805925145,-1.15036892402168,1,1
-0.18467886470417,-0.0129173266417654,-0.0209361479540383,-0.589242391309939,-0.136154003143794,0.407208091541733,-1.07337017790992,1,1
-0.200869060218429,-0.0552224808486822,-0.106389784560549,-0.478429571919515,-0.216412834985902,0.539739419192576,-1.0748720727681,1,1
-0.226689819275484,0.0377219158730557,-0.085248058374203,-0.461042058952397,-0.13692382022987,0.418245892362946,-1.08598746847082,1,1
-0.265424613259155,0.0926133024954144,0.0687203515896683,-0.567988568963907,-0.20989952970382,0.483306690626709,-1.13235039989935,1,1
-0.192892233716805,-0.0677473013200394,0.0380990672310961,-0.512103025410638,-0.16090396413072,0.504662728989404,-1.09909015910156,1,1
-0.266549235612511,0.00586918496602711,-0.0103185557635563,-0.447933456888276,-0.210696789232364,0.341071087281909,-1.11576961146196,1,1
-0.111795429964794,0.00558365510979183,0.0428509332137774,-0.499415990424493,-0.300743876726239,0.557519776577137,-1.08563668207516,1,1
-0.0930183775845335,-0.0372044922037475,0.0758470991537602,-0.532150389819569,-0.183214629939403,0.393104991748317,-1.10928544456613,1,1
-0.274416881679323,-0.0259367848006051,0.0746006420262635,-0.565491260563823,-0.165989286190249,0.465655076556267,-1.19706239497886,1,1
-0.127539720438073,0.0507787681801377,0.0720374451431263,-0.587301585201533,-0.228924620489819,0.532731372542789,-1.10540424033936,1,1
-0.186293404171401,-0.0171058022960283,-0.0270038892977748,-0.551151108719722,-0.188822755008328,0.560157615436706,-1.06369209124232,1,1
-0.118289543888476,0.0715554011883999,-0.0179404038027129,-0.586777217860169,-0.118940114008595,0.495216217101038,-1.17616150962875,1,1
-0.133685995659699,0.0191874274436891,-0.0129186605075012,-0.482557602595509,-0.241649022240922,0.462425817904962,-1.23993091725965,1,1
-0.215550125942333,0.0538211810466765,0.0150020950628531,-0.468537671987813,-0.171432350187823,0.493875187099434,-1.15658440172382,1,1
-0.148941149182187,0.0584469621131767,-0.0547380757264739,-0.609418101966826,-0.152591877808064,0.447613000022356,-1.12032683208488,1,1
-0.20740258156817,0.0406488244414444,0.0244304632955147,-0.572051243337296,-0.149783725263816,0.47872713822649,-1.17352600433966,1,1
-0.231185764913148,0.0571010304282571,-0.0110056837119413,-0.515981386264262,-0.251376215984478,0.512579739522256,-1.16242733966382,1,1
-0.229355384597768,0.0146282191302694,0.0164616552333739,-0.518617066687331,-0.182358638339009,0.496209498733025,-1.10446681170398,1,1
-0.217743173976884,0.0217427617189561,-0.0327264458045217,-0.477335039941746,-0.199300951948157,0.449963781455305,-1.01020649442895,1,1
-0.256704129318577,0.0481912192515267,0.0348066171628032,-0.641658804661737,-0.148129362213103,0.410646621137105,-1.11546511438906,1,1
-0.216602702888004,0.0773908700300779,0.0557607145855175,-0.56533504158981,-0.261950823822669,0.490766723855989,-1.06343166768444,1,1
