"V1","V2","V3","V4","V5","V6","",""
-0.0714465467424009,-0.0141067727151931,0.0436645737484518,-0.424502296797533,-0.0722299718054011,0.510071574905679,1,1
-0.198088428419708,0.0791045104741653,-0.0876498010246414,-0.501921558780776,-0.102895146431664,0.507464591677906,1,1
-0.212305208508903,0.0789514390609354,0.058199515377255,-0.505233219097905,-0.192681581834689,0.503768711924271,1,1
-0.264696579771811,-0.0198875384689702,-0.0859211834516313,-0.582922897418127,-0.19298013123832,0.450173099575553,1,1
-0.17497749313938,0.0741012022002047,0.0521866055692431,-0.598459320783648,-0.251031919641802,0.43286367498944,1,1
-0.216268640370228,0.131371930591208,-0.00795590085836677,-0.461154378959659,-0.172388525801033,0.508176341410148,1,1
-0.257015458003366,0.0480112926254041,0.102783373058518,-0.4917492396475,-0.261319820774274,0.419180572494135,1,1
-0.150177206912946,0.0260310507021477,0.0380607053887166,-0.542741441554596,-0.2104139108213,0.463355386759159,1,1
-0.205455203691939,0.0270468147036624,0.0432981809405374,-0.590346509571817,-0.15978362326414,0.348569153395151,1,1
-0.252937326509401,0.0866975291782385,0.0414119519349612,-0.439329771881238,-0.271252574169183,0.483248756778918,1,1
-0.223893206291746,0.0698044973900585,-0.0714210717374954,-0.458443114762538,-0.162715088373328,0.468988611643871,1,1
-0.144942428765136,-0.0362229559700044,0.0136148356697269,-0.511962530640335,-0.243832564138255,0.497948243973177,1,1
-0.117153035220535,0.0465414615762542,-0.0418606827398124,-0.584100629646375,-0.248474462330027,0.421066128905422,1,1
-0.206801221932529,0.0107072710846651,0.0139827706632476,-0.501361962322482,-0.211376586745158,0.385963972849117,1,1
-0.229750960641315,-0.122914483731747,-0.0414955280642115,-0.506125280241078,-0.205233335307191,0.45018037839766,1,1
-0.184459809316694,0.0608563239100262,0.0192232922252292,-0.647367612364272,-0.277827597434469,0.515086435304198,1,1
-0.187756814145091,0.0515122726979973,-0.0341622923239554,-0.454877236200145,-0.0820453469765975,0.424201809864643,1,1
-0.151798615510806,-0.0547112351957265,-0.0353028786968682,-0.494425245586257,-0.23643537528803,0.49782576629762,1,1
-0.198250614039547,-0.00193080535949556,0.0598543192373578,-0.546049195564826,-0.193056826173703,0.385193248542034,1,1
-0.191181097791874,-0.0244989485253561,0.124984509080493,-0.537130624463958,-0.188075196101232,0.434619616358725,1,1
-0.117800100101429,-0.0766557916988428,0.0491751118556723,-0.478646005765825,-0.262910350745233,0.449371629042832,1,1
-0.159817599615087,0.0279947930563973,0.0336578446631143,-0.579868076083258,-0.285074019758849,0.477690531443192,1,1
-0.0930700476242581,0.0565946434845637,-0.00552370591035951,-0.540099526021239,-0.133302479301159,0.382971576627909,1,1
-0.126629529631946,0.0313091711245877,0.0235801244818623,-0.476525647178204,-0.241284125038389,0.401876976783986,1,1
-0.167765008281098,-0.00495144528115002,-0.00548109502832149,-0.56378085778203,-0.187375160426183,0.409648478986339,1,1
-0.171222689077113,0.0269577684883262,0.0321275435686366,-0.496550298757919,-0.231747938926889,0.491089072318377,1,1
-0.109617190056351,0.0040118044385487,0.0231501338544007,-0.472784363808875,-0.195062661428916,0.455773136899909,1,1
-0.146707146805998,-0.0470290735718287,0.0687490498972945,-0.598234849050874,-0.179018190342917,0.532716294191875,1,1
-0.103997577699143,-0.00668327968899837,0.0122086625493507,-0.559897097163436,-0.127910209228147,0.417276417669154,1,1
-0.224727322990877,-0.00988462817871154,0.181414818690494,-0.483312631898235,-0.195155263646543,0.438011856319991,1,1
-0.188172342093329,0.0600366519222761,-0.0851116269119602,-0.530788712212331,-0.188687734905537,0.443936821540343,1,1
-0.161435863164799,-0.0287105053751345,0.0749403334012249,-0.467767419029936,-0.286296743960724,0.524732934810359,1,1
-0.168964277116397,-0.0377041187857576,-0.0405647904114391,-0.422739780406296,-0.283510750816902,0.414754875063111,1,1
-0.130445697512876,-0.0302646275580759,-0.0763523292683667,-0.45408444359918,-0.232492922403029,0.489124941606571,1,1
-0.147632971734538,-0.0277361981085443,0.0149834234327212,-0.471006254585966,-0.209443520150066,0.3945950875968,1,1
-0.189371034470077,-0.0143069095135751,-0.00290142474326678,-0.441821072492597,-0.165288488278671,0.452436644261954,1,1
-0.261862603851442,-0.00742586659513734,0.0207926748474916,-0.53791429845176,-0.204079377966431,0.481981293120398,1,1
-0.037318645523125,0.04579892764304,-0.0264582871272791,-0.491916506793305,-0.0926853359986309,0.564288503359459,1,1
-0.153937373265825,0.00651967017890003,-0.0620777340857747,-0.505273522852459,-0.179046442822657,0.4776395978087,1,1
-0.1089322175805,0.0540087035982381,-0.0823720025034358,-0.466283326884386,-0.21176464414107,0.391958273311575,1,1
-0.254987715215937,0.0696696835594615,0.0367480506765331,-0.540623849811639,-0.221184609495804,0.499908923915431,1,1
-0.205422554269905,-0.00441591788007169,-0.0476929066737624,-0.436993845790223,-0.0945762442338626,0.516149393934894,1,1
-0.151755924055099,-0.00407305105805128,-0.0472539551732792,-0.571032113697776,-0.241282941685473,0.424210165601021,1,1
-0.107351236908513,-0.126724430341231,-0.0526053812843017,-0.528135156396675,-0.207928993398117,0.377027776395301,1,1
-0.0669598000038832,-0.0639065320941049,-0.0465770928170695,-0.450576701330002,-0.25931827938054,0.45977039086422,1,1
-0.177590585761414,0.0089601509545434,0.10890349405582,-0.464837478399086,-0.274765165242275,0.451614007251767,1,1
-0.18461326543082,0.0588667558375348,0.0698290961834926,-0.559921762889428,-0.197529009599596,0.427284774384443,1,1
-0.175982409679294,-0.0884446697461065,-0.00572290951130965,-0.478904789748991,-0.233922371464198,0.378641239388579,1,1
-0.223461600921993,0.044065980166796,0.00448380253976263,-0.512462818139255,-0.366464922167538,0.5317428970223,1,1
-0.25154837809138,0.046678713987657,0.0278473945618042,-0.491095803200088,-0.288288442116785,0.507045893873746,1,1
-0.218458870468764,-0.00640262934108787,0.0137445594794269,-0.539482574704597,-0.143222712057211,0.479787725249192,1,1
-0.169067178268199,-0.10806271160048,-0.00623080170639495,-0.576491182850045,-0.165383324246541,0.386162270812432,1,1
-0.177389418250449,-0.0773572354437084,-0.0183332564107486,-0.465197318549267,-0.232751216731279,0.449341923877307,1,1
-0.0341420162027363,0.0559524770971833,0.0442763021097363,-0.49723299833578,-0.176995808522342,0.506146012495195,1,1
-0.252333719184196,0.0851492457158051,0.0485154817745957,-0.557257194660354,-0.31668876774441,0.507657636122293,1,1
-0.158319761100752,0.0188570418491118,0.0267165057392638,-0.607575789449705,-0.198028403556359,0.493027875204412,1,1
-0.225484304797955,-0.0065677284334772,0.0491400788044271,-0.494820910135004,-0.265228124686699,0.460071252640082,1,1
-0.206351142220168,-0.0494827066641343,0.0242286347250499,-0.480159867637437,-0.186282278762026,0.540037004310856,1,1
-0.111290686952118,0.0427097057701249,0.00208641865046081,-0.538735473933719,-0.127435016892557,0.418816797896279,1,1
-0.153293442582307,0.00368141831256155,-0.102405941237841,-0.483291912181675,-0.0881101064217046,0.537076192679829,1,1
-0.209651781428994,-0.00930983445451798,-0.0634436084172921,-0.472258215257765,-0.248543667848225,0.482995504088476,1,1
-0.222333567322096,0.0156496145390956,0.0352015413922531,-0.475772383668051,-0.263142023622056,0.534692112363077,1,1
-0.102375713788388,0.0674113661380401,0.00326813761759454,-0.597403848921771,-0.251035259109264,0.445293128256383,1,1
-0.145260741927487,-0.0816562524074825,0.0235389725989774,-0.504367631034459,-0.284960090384964,0.46298540669213,1,1
-0.317151943576807,0.059563857136296,0.0598678033542719,-0.481191478270703,-0.0969021796205957,0.465149992554805,1,1
-0.0936866314813738,0.0556152652460093,-0.0711652994226875,-0.515668845258801,-0.270609230179134,0.471851610979334,1,1
-0.206200992830387,0.0861374167413092,0.0211715827995502,-0.599343563931876,-0.188624719644642,0.48330718495814,1,1
-0.324851217534574,0.0465085063532583,0.0949865199804273,-0.511283990679895,-0.110928413572089,0.433918871594286,1,1
-0.269648816234586,-0.0100828711151469,0.0388613682846261,-0.497339388740786,-0.233159512641337,0.416395369124591,1,1
-0.207354663145298,0.11471970644264,0.0757324779027854,-0.420662411731352,-0.279354902962816,0.434502611717751,1,1
-0.197843617584824,0.000632594124865107,0.0596991679256127,-0.478468218048857,-0.155072298843058,0.484683064389355,1,1
-0.196196100236716,-0.0608938592922738,-0.0197861880710253,-0.540028209612599,-0.173263694041989,0.437094173105565,1,1
-0.164727296166471,-0.00320135595403416,-0.0183575534066795,-0.558976110793832,-0.228871893947492,0.403699170750751,1,1
-0.257360646358206,-0.03470274711023,0.0859441610516599,-0.458621419180051,-0.2342930485931,0.456681527067758,1,1
-0.114311248630026,0.0190531282703462,0.0744123720474135,-0.591994454451083,-0.123416706191561,0.475011434968311,1,1
-0.125875993723587,0.0102243190703129,-0.0199921052138673,-0.624328377837924,-0.259176753975394,0.493074416948326,1,1
-0.0457433162662034,0.0266192858860563,-0.0134128684010977,-0.590891862990039,-0.197493525562172,0.531759734916295,1,1
-0.188502287356229,0.0225525638497826,-0.0240478031005801,-0.555029336873504,-0.0968044059260216,0.499794635052254,1,1
-0.186217663666575,0.0286782032916473,-0.0811881310778371,-0.509056836868778,-0.152436119400105,0.468138617810516,1,1
-0.168749885397767,-0.046844663188172,0.0120474767558697,-0.61223044655967,-0.211779121009919,0.370903474826419,1,1
-0.0605248075615324,0.0333482298884533,-0.0696596596058513,-0.55373292463633,-0.222031674676428,0.446667760475273,1,1
-0.156977935540531,-0.0758716599202358,-0.0270717997187055,-0.526167747325417,-0.225366318370305,0.444485739609974,1,1
-0.222106636375867,0.0199400205140346,-0.0106986727882315,-0.517991366636398,-0.157414046876047,0.4776743133969,1,1
-0.186872484352566,0.0505258612156719,0.0250751183231864,-0.479675574433272,-0.167146147418281,0.430177425511434,1,1
-0.155044937945067,0.0826412570170011,0.0127826580535087,-0.469918306956098,-0.178676624968267,0.459744779391398,1,1
-0.196883330697248,-0.00358329871239122,-0.0197755669607773,-0.508987640795833,-0.205744168175565,0.355915392483219,1,1
-0.173797710195937,-0.0368631036120884,0.0185323248193296,-0.50790468372783,-0.225826876013071,0.328940791447957,1,1
-0.269792095075199,-0.00923225094766436,-0.028917876824629,-0.562652362534658,-0.193556621753177,0.430717222622932,1,1
-0.118539385276273,-0.0836072035585851,0.0697024950596402,-0.470129809122647,-0.197602671522614,0.411864511819508,1,1
-0.261525833385674,0.103592360965591,0.0121937875509911,-0.546595119532616,-0.272811040426322,0.457713230552472,1,1
-0.24764805614381,-0.0162121047076913,-0.00389208085613053,-0.469551070131896,-0.135554943074317,0.512426015537449,1,1
-0.0896657890605835,0.0565904918663727,-0.0925511755803099,-0.538467049570261,-0.242496850476995,0.496884555278173,1,1
-0.0901311233179683,-0.160992447375621,0.0502576044134882,-0.513890431917601,-0.204998264076697,0.459304992830502,1,1
-0.172464112466255,-0.0333880692694472,0.0297795721109827,-0.526569906579069,-0.311409810513149,0.486924015932718,1,1
-0.235944021697883,0.0054321003459318,-0.0290210743570104,-0.461355203313461,-0.178905904592558,0.418505124035794,1,1
-0.203401664902068,-0.0273431074239651,0.0486318880251825,-0.423743916067859,-0.213245829915502,0.507574835924804,1,1
-0.170264409058519,-0.114382510914979,0.0253736992924442,-0.432415772740346,-0.123118574850005,0.471604963346468,1,1
-0.168927590967994,-0.0176735435285433,-0.00748481970519007,-0.619491195009533,-0.227932875864255,0.46247032670486,1,1
-0.149915716577385,0.0120600528059559,0.0578340826338089,-0.341416976267512,-0.260860769410478,0.51598600349249,1,1
-0.148382301355442,0.0892447160936154,0.0269079326367906,-0.519915349628248,-0.17377423341507,0.463126662727766,1,1
-0.224129072188615,-0.0946327644889674,-0.0150784779078492,-0.554930411728814,-0.188006000628213,0.476806211755978,1,1
-0.22831100451004,-0.00952865566607214,0.0179518387393592,-0.564331262352437,-0.159050645240727,0.467598450803319,1,1
-0.205674600771142,0.0364308299653254,-0.000184873420471007,-0.474319411990459,-0.239515548100319,0.483047465315593,1,1
-0.153986306815999,-0.120673103646874,-0.0437394003567122,-0.499809977231684,-0.185229928507274,0.472470960607641,1,1
-0.170612265487972,0.0255430664940497,0.0438372828756276,-0.526179304034221,-0.344875011841365,0.3791351175991,1,1
-0.16295326925429,-0.0378750661607374,-0.0047782181694741,-0.425841375443055,-0.220302819425664,0.430138610916973,1,1
-0.134677287969787,0.00678076376476134,0.0184941376142649,-0.576587435171109,-0.194628999817564,0.479685385116958,1,1
-0.123401950961776,-0.0642659402348379,0.0610039187105529,-0.452456534177213,-0.227921989842104,0.550825147818742,1,1
-0.147968216796113,0.0457939945162869,0.0064867156433718,-0.572209632751222,-0.210788347462894,0.437552570383577,1,1
-0.164583504448761,0.0177714331742435,-0.0797907553071853,-0.556281689327245,-0.150962948409006,0.445234355743925,1,1
-0.201445922998513,0.0459520525420283,-0.0743717651862683,-0.657672063205475,-0.126145156503978,0.473167666041515,1,1
-0.147826769636746,0.0133635710631148,0.122907952439487,-0.54559140530188,-0.237068306364876,0.552474857853921,1,1
-0.160136543320848,0.0189024877085069,0.0299265534311699,-0.592455120117308,-0.160392417683551,0.422868412777459,1,1
-0.101626048439934,0.00716528469591204,-0.0759333181925453,-0.434294842829724,-0.220952740302953,0.428582059327005,1,1
-0.155009243220654,0.0642258306269723,0.0549099473912643,-0.441675411041668,-0.222865638880662,0.385319622438497,1,1
-0.0904407272775936,-0.040569565475099,0.0113972396421483,-0.510305153729808,-0.0762645771509657,0.494346465210769,1,1
-0.145588289323359,-0.0228587766819746,0.128492337321248,-0.569390960819944,-0.0607037443575305,0.503823776147763,1,1
-0.189809964004693,0.00772881320545237,-0.00979901874332302,-0.459132457884476,-0.218416709976484,0.436013714719244,1,1
-0.0925398289867706,0.0113771071039473,0.0211527603773512,-0.431499652963956,-0.22726074018752,0.42983816335375,1,1
-0.123565326233404,0.0342534549126192,0.0866437805091838,-0.550138500548469,-0.285364814104166,0.357955751393869,1,1
-0.19903542262246,0.00547248301524464,-0.0307663272467963,-0.539565488503777,-0.209502940982354,0.479500503144114,1,1
-0.176772136981188,-0.00839422973382146,0.0724295449195258,-0.40674461215033,-0.22407473541742,0.398203974081204,1,1
-0.172148463154036,0.0982934117929876,0.044911472293978,-0.452808886243586,-0.267960398902064,0.434573106602597,1,1
-0.190593398014971,-0.0385356618562067,0.0194392178614735,-0.513035087515623,-0.196523089643838,0.594228758807266,1,1
-0.223212115470464,0.066791561726952,-0.0827972890281704,-0.464834345304931,-0.192158211375338,0.413114950510197,1,1
-0.180525649563422,-0.00214831624159709,-0.0174955787472864,-0.488761597602871,-0.268103055562641,0.399660087242733,1,1
-0.101404408770554,-0.119721448147512,0.100585928338115,-0.602163220052731,-0.116193482420789,0.446127129145329,1,1
-0.0586638668177188,-0.0759958473981106,0.0686168668765923,-0.528665498316472,-0.264250789478031,0.491583535313961,1,1
-0.0517061433920346,-0.00885479384855118,-0.0656943240983741,-0.465001466808426,-0.27938510778606,0.525928228866788,1,1
-0.115636409397437,0.0425013602554507,-0.0386052340540749,-0.476655905372428,-0.273138226622648,0.491932830982042,1,1
-0.127048787223096,0.0447906128068627,0.0267666871923386,-0.567075817611651,-0.212254411629303,0.585504851418205,1,1
-0.140312545466093,0.000781769197307665,-0.0361468265646647,-0.57442711718374,-0.110998893685372,0.449074785188989,1,1
-0.124377460728788,0.0554363727369908,-0.00315053944949448,-0.51776805203708,-0.268730870807311,0.495102039879356,1,1
-0.135576877142494,-0.0334491173470522,0.0529927539234819,-0.502143387766727,-0.289682231268004,0.41717200238317,1,1
-0.189210441025487,0.0318282911253491,0.0549116584960931,-0.456296696861653,-0.164240847602227,0.365386655224656,1,1
-0.102346838854915,-0.00463788725715119,-0.00299764491003472,-0.559846489915958,-0.22495889759928,0.465150878126672,1,1
-0.124097243092648,0.0264010872849078,-0.0738252735716232,-0.435815713223694,-0.187978230740844,0.363760820247271,1,1
-0.218886977048841,-0.00402347982997194,-0.0530083066319165,-0.468824985345174,-0.222162313069296,0.459599742131759,1,1
-0.200761704118867,0.0364037637811237,-0.0227332025143505,-0.462610303689518,-0.160145447028626,0.377870325977513,1,1
-0.12808232824084,0.0804025369370105,-0.0253717483638777,-0.421666096754042,-0.218080265673513,0.443773342735922,1,1
-0.169352351852414,-0.068975445496487,-0.0553359942371918,-0.508961624467901,-0.140480386471841,0.427684234278729,1,1
-0.276138930910473,0.0136016503494505,0.0540173031224594,-0.486742354136611,-0.130818328925859,0.454978514870094,1,1
-0.234899974990671,-0.133769079651746,-0.0386718744238808,-0.564735823838692,-0.265617910555296,0.482500772465657,1,1
-0.137232163187323,0.0617752886274036,0.0276925368825859,-0.533607977795137,-0.15958985331625,0.391084034288202,1,1
-0.126584339085123,0.0311153717138266,0.031606007394892,-0.575140307650857,-0.213593192806088,0.487308149241754,1,1
-0.223170489243131,0.0555380818974713,0.0259803079435859,-0.517893081864618,-0.197218354617129,0.422095263677084,1,1
-0.122620876331982,0.0255485427530168,0.0411384734300275,-0.5523455577029,-0.286162912417413,0.436038311818406,1,1
-0.163405776135781,-0.0101388758645907,-0.00249372734493605,-0.533782103213581,-0.2488589293774,0.392440285753412,1,1
-0.167971467185701,0.0574750902727916,-0.0105859850672822,-0.56860958783683,-0.146456018142077,0.500574603540055,1,1
-0.0948646771430274,-0.0164496106536449,0.0563211083291335,-0.466245456560239,-0.200527515076185,0.436049686262518,1,1
-0.0786822439225183,0.0886979016157529,0.0775074358017838,-0.607981162966574,-0.257611975671254,0.35931820647179,1,1
-0.150272538797964,-0.014653223492274,0.0926021482257614,-0.559026222199594,-0.110153129582258,0.466576041964497,1,1
-0.177883217994335,-0.0680209276399109,-0.00760886901153712,-0.561743034003784,-0.226939278653584,0.366130772692172,1,1
-0.223346903017498,0.0353138025055872,-0.104132714917371,-0.410473692945846,-0.197727842970899,0.49568243879921,1,1
-0.214314514740016,-0.0505664631800872,0.0103883258902316,-0.502840286453445,-0.0833824506335782,0.478890667425357,1,1
-0.16779654301583,-0.00629574587096849,-0.0344823825988198,-0.562786681380071,-0.164199905234739,0.478439477061772,1,1
-0.183483554380867,0.0758959025789731,-0.10903863327713,-0.477707050069384,-0.227501152555498,0.42137995448717,1,1
-0.0628340240828812,0.00812654294900681,0.0274642660412901,-0.531278923831269,-0.335865403216577,0.42452647367529,1,1
-0.262054758277579,0.0486764906503113,0.0237022145598746,-0.505360696510157,-0.141545198626558,0.454283942242515,1,1
-0.192477241546822,0.0475938498810748,-0.106216747760057,-0.491972696024649,-0.145672311670485,0.50883839436267,1,1
-0.197184233239897,0.0159123909002274,-0.0349488403623835,-0.554383130388082,-0.229305576726422,0.447827271059769,1,1
-0.126746556971237,-0.109609091689308,0.0385805536621711,-0.503675767223486,-0.31792806415641,0.480905248283313,1,1
-0.0483041328220745,-0.0194532374397344,0.0786624954944592,-0.518605817354873,-0.204320561899858,0.424926061304575,1,1
