"V1","V2","V3","V4","V5","V6"
0.258016780717298,0.0335448239929974,0.230407143710181,0.765110857551917,0,0
0.478545248275623,0.874503860017285,0.764533078065142,0.1987132106442,0,0
0.766310670645908,0.949812887469307,0.0469988295808434,0.176493022590876,0,0
0.0842469143681228,0.909642648883164,0.328048721188679,0.799044268671423,0,0
0.875321330036968,0.785929069388658,0.474645766429603,0.0324125483166426,0,0
0.339072937844321,0.343930789269507,0.487226068042219,0.0317788878455758,0,0
0.839440350187942,0.224354566074908,0.897840700345114,0.00169981294311583,0,0
0.34668348915875,0.743052324280143,0.366138234734535,0.523500172421336,0,0
0.333774930797517,0.292531112208962,0.0698732302989811,0.794394802534953,0,0
0.476351245073602,0.238031764049083,0.0494797129649669,0.463219330878928,0,0
0.892198335845023,0.273623516317457,0.488252474460751,0.121730484999716,0,0
0.864339470630512,0.648134262068197,0.749503569910303,0.582795585971326,0,0
0.389989543473348,0.659182016504928,0.0850611843634397,0.360382994404063,0,0
0.777320698834956,0.363842232851312,0.725718112662435,0.545410821214318,0,0
0.960617997217923,0.652553295716643,0.692311727441847,0.102035672869533,0,0
0.434659484773874,0.354875001357868,0.683471318334341,0.196736133191735,0,0
0.712514678714797,0.707226808182895,0.796085041714832,0.00108086387626827,0,0
0.399994368897751,0.233507471857592,0.567103974055499,0.48580802953802,0,0
0.325352151878178,0.23539434815757,0.812988084740937,0.829419787507504,0,0
0.757087148027495,0.816617266042158,0.20464243227616,0.20045284088701,0,0
0.202692255144939,0.893118629232049,0.530958991264924,0.580329667311162,0,0
0.711121222469956,0.0168020557612181,0.000648419838398695,0.177098435349762,0,0
0.121691921027377,0.715540535980836,0.493998922873288,0.355426980182528,0,0
0.245488513959572,0.429430389078334,0.169695335207507,0.520682017318904,0,0
0.14330437942408,0.781043871305883,0.484617146663368,0.492433441570029,0,0
0.239629415096715,0.966570835094899,0.459779251134023,0.280732939951122,0,0
0.0589343772735447,0.0979202983435243,0.784749368671328,0.396036204416305,0,0
0.642288258532062,0.0344859918113798,0.152114410419017,0.322949367575347,0,0
0.876269212691113,0.0388631212990731,0.853327070130035,0.233444115146995,0,0
0.778914677444845,0.552057747030631,0.921307147946209,0.214277805760503,0,0
0.79730882588774,0.191349796717986,0.355830033542588,0.999069338897243,0,0
0.455274453619495,0.452626339392737,0.386077546514571,0.872189288027585,0,0
0.410084082046524,0.695940585806966,0.322219377150759,0.548847693717107,0,0
0.810870242770761,0.0646830662153661,0.538760011084378,0.761156904743984,0,0
0.604933290276676,0.50746357627213,0.146748642204329,0.478500805329531,0,0
0.654723928077146,0.166753264842555,0.737722346559167,0.869495404418558,0,0
0.353197271935642,0.978096020175144,0.398795620771125,0.169047401519492,0,0
0.270260145887733,0.237501460127532,0.919481488410383,0.797879286576062,0,0
0.99268406117335,0.584016126580536,0.610783123876899,0.735196466557682,0,0
0.633493264438584,0.0478541264310479,0.797022192273289,0.497581498930231,0,0
0.213208135217428,0.662194090662524,0.217466916888952,0.99750212742947,0,0
0.129372348077595,0.380754397483543,0.000842530513182282,0.303248576819897,0,0
0.478118034312502,0.848111694911495,0.408105225302279,0.261798171326518,0,0
0.924074469832703,0.273890255251899,0.618334681726992,0.758555664680898,0,0
0.59876096714288,0.842819542856887,0.513821106636897,0.608346225926653,0,0
0.976170694921166,0.989510659594089,0.575738485436887,0.392160414950922,0,0
0.731792511884123,0.246110062347725,0.885058810701594,0.479094367474318,0,0
0.356726912083104,0.660090252989903,0.348094523884356,0.149969740305096,0,0
0.431473690550774,0.421097772195935,0.521181804826483,0.297380584990606,0,0
0.148211560677737,0.29840181954205,0.404042403679341,0.22632585442625,0,0
0.0130775754805654,0.473722691880539,0.550868897233158,0.380222427193075,0,0
0.715566066093743,0.0140804031398147,0.550131323980168,0.619332646718249,0,0
0.103184235747904,0.0652389388997108,0.40925255860202,0.253948155557737,0,0
0.446284348610789,0.306067128898576,0.484928688500077,0.595947625348344,0,0
0.640101045137271,0.581675562309101,0.370228315936401,0.480773332295939,0,0
0.991838620044291,0.334214937174693,0.119839238002896,0.642647307133302,0,0
0.495593577856198,0.0754185118712485,0.847690056078136,0.959768963512033,0,0
0.484349524369463,0.790546020260081,0.792926628608257,0.792897865874693,0,0
0.173442334868014,0.891201276564971,0.505134073318914,0.016897490946576,0,0
0.754820944508538,0.621027163229883,0.704423539573327,0.422379305120558,0,0
0.453895489219576,0.164061776828021,0.848951077554375,0.645987453870475,0,0
0.511169783771038,0.631493301596493,0.11819522199221,0.86561730899848,0,0
0.207545113284141,0.0336651192046702,0.79210735228844,0.96787367016077,0,0
0.228658142732456,0.925841097952798,0.486960703041404,0.27746469178237,0,0
0.595711996313184,0.314042258542031,0.423932733945549,0.191411373438314,0,0
0.57487219828181,0.48399748117663,0.571168800117448,0.63125785253942,0,0
0.0770643802825361,0.15748061821796,0.798177305143327,0.0747674277517945,0,0
0.0355405795853585,0.232970194658265,0.117053719470277,0.28317045676522,0,0
0.642795492196456,0.819361697183922,0.70678226952441,0.47802597261034,0,0
0.928615199634805,0.159745889250189,0.432089162990451,0.374206765787676,0,0
0.598092422354966,0.098965012235567,0.144947597756982,0.562798665836453,0,0
0.560900748008862,0.151423149509355,0.0675829378888011,0.245981020387262,0,0
0.526027723914012,0.955234559020028,0.697352592367679,0.115801364416257,0,0
0.985095223877579,0.0346393880899996,0.285930153448135,0.871440632035956,0,0
0.507641822332516,0.525007504737005,0.173723971704021,0.99354595458135,0,0
0.682788078673184,0.594238745514303,0.688442710554227,0.627328063827008,0,0
0.601541217649356,0.984603871591389,0.45249299891293,0.13430508505553,0,0
0.238868677755818,0.812640451826155,0.326446740888059,0.861570504959673,0,0
0.258165926672518,0.873574679717422,0.498953448841348,0.509699645452201,0,0
0.729309623362496,0.403714058920741,0.745378570631146,0.870626294054091,0,0
0.452570831403136,0.5155552146025,0.229607373243198,0.738309657201171,0,0
0.175126768415794,0.668035208946094,0.973872964270413,0.360690118512139,0,0
0.746698269620538,0.633453496498987,0.844048062805086,0.74540226906538,0,0
0.104987640399486,0.965175855671987,0.874866263242438,0.10929714771919,0,0
0.864544949028641,0.124467658577487,0.0776898819021881,0.717165956972167,0,0
0.614644971676171,0.470429762266576,0.144434451358393,0.488717690575868,0,0
0.557159538846463,0.454901095246896,0.557708936277777,0.578025267925113,0,0
0.328777319053188,0.148874657228589,0.140199213521555,0.443866082467139,0,0
0.453131445450708,0.979871389921755,0.32872597919777,0.0867551402188838,0,0
0.500440972624347,0.540864760521799,0.702993453945965,0.786909728776664,0,0
0.180866361130029,0.64414536091499,0.909516647923738,0.429398402106017,0,0
0.529630602803081,0.255732261575758,0.915128196123987,0.832001912174746,0,0
0.0752757457084954,0.0556232037488371,0.975330710178241,0.99476509122178,0,0
0.277755932649598,0.795425979653373,0.421749877976254,0.223927862243727,0,0
0.212699519237503,0.302087557502091,0.0134722455404699,0.515457592438906,0,0
0.284790480975062,0.269239495042711,0.965034378459677,0.430775988614187,0,0
0.895094102947041,0.338530854322016,0.320428472477943,0.576773353852332,0,0
0.4462353233248,0.791041705291718,0.72917517204769,0.535123243695125,0,0
0.779984889784828,0.610631185118109,0.256259198999032,0.269792363513261,0,0
0.880619034869596,0.8606264104601,0.00617019762285054,0.494575356831774,0,0
0.413124209502712,0.259745782474056,0.166991955367848,0.625218491069973,0,0
0.0638084805104882,0.951243005925789,0.0416991265956312,0.655771222664043,0,0
0.335487491684034,0.0316114795859903,0.717197066172957,0.971570889698341,0,0
0.723725946620107,0.0436586805153638,0.741130094276741,0.54602396232076,0,0
0.337615333497524,0.475557918660343,0.629031414398924,0.289575437782332,0,0
0.630414122482762,0.246185456169769,0.805628306698054,0.00596594903618097,0,0
0.840614554006606,0.0668577796313912,0.741611359640956,0.90442718565464,0,0
0.856131664710119,0.982512314803898,0.943539330502972,0.247991444310173,0,0
0.39135928102769,0.217260957462713,0.45120287174359,0.773843178525567,0,0
0.380493885604665,0.477608321234584,0.593787892488763,0.5946172287222,0,0
0.895445425994694,0.107870415318757,0.490928699495271,0.331960128154606,0,0
0.644315762910992,0.851600644411519,0.137052629608661,0.295462851645425,0,0
0.741078648716211,0.289608002873138,0.714864375768229,0.427266767714173,0,0
0.605303446529433,0.0784584661014378,0.809016954852268,0.267519789282233,0,0
0.903081611497328,0.0546013936400414,0.760187172098085,0.404208479681984,0,0
0.293730155099183,0.359274281421676,0.460654191207141,0.0219982664566487,0,0
0.19126010988839,0.984024916309863,0.0105576445348561,0.828614737372845,0,0
0.886450943304226,0.57950839609839,0.502777858870104,0.659605517517775,0,0
0.503339485730976,0.248474435415119,0.687322689685971,0.535848860396072,0,0
0.877057543024421,0.188864329596981,0.6234830270987,0.426413550507277,0,0
0.189193622441962,0.679899591719732,0.769068386405706,0.0700244097970426,0,0
0.758103052387014,0.707616478204727,0.386946898652241,0.590574238449335,0,0
0.724498892668635,0.969114030012861,0.684446129482239,0.207811477594078,0,0
0.943724818294868,0.586193235823885,0.317030576290563,0.445152678294107,0,0
0.547646587016061,0.893251128029078,0.465138721978292,0.583140634465963,0,0
0.711743867723271,0.911797441076487,0.579965341603383,0.474614613223821,0,0
0.388905099825934,0.440541450865567,0.833936762530357,0.62546492065303,0,0
0.100873126182705,0.391662733163685,0.733650068053976,0.816511841956526,0,0
0.927302088588476,0.561601281631738,0.214656981173903,0.0132771511562169,0,0
0.283232500310987,0.597941407933831,0.533409889321774,0.160568228689954,0,0
0.59057315881364,0.995603113668039,0.562287873122841,0.655985395889729,0,0
0.110360604943708,0.0776091068983078,0.76763711264357,0.413012973731384,0,0
0.840507032116875,0.490673295687884,0.718986740568653,0.0272153932601213,0,0
0.317963684443384,0.217773978831246,0.831918027484789,0.265160983428359,0,0
0.782851336989552,0.835462237242609,0.429402647074312,0.196868168655783,0,0
0.267508207354695,0.97381639201194,0.313536952948198,0.790573629084975,0,0
0.218645284883678,0.800972985103726,0.425497630611062,0.641870550345629,0,0
0.516796836396679,0.293339668540284,0.199307810282335,0.943932964233682,0,0
0.268950592027977,0.981320324586704,0.761472328333184,0.550891275284812,0,0
0.181168327340856,0.850837120087817,0.551915019983426,0.676884765503928,0,0
0.518576137488708,0.712634653318673,0.525994826341048,0.637714568292722,0,0
0.562782935798168,0.709965663496405,0.864200350595638,0.704978820635006,0,0
0.129156854469329,0.324183442629874,0.38125237240456,0.580161210382357,0,0
0.256367604015395,0.961356755811721,0.330157358665019,0.186176685383543,0,0
0.717935275984928,0.0877101048827171,0.950875334441662,0.943971299100667,0,0
0.961409936426207,0.441935540409759,0.721118101617321,0.476853096392006,0,0
0.100140846567228,0.847995564341545,0.0990470731630921,0.852314304327592,0,0
0.763222689507529,0.0330199592281133,0.181526541011408,0.653653794201091,0,0
0.947966354666278,0.753862662240863,0.00508862268179655,0.484885109122843,0,0
0.818634688388556,0.409411228029057,0.381212522275746,0.463904125615954,0,0
0.308292330708355,0.987008138559759,0.508853919338435,0.855359062552452,0,0
0.649579460499808,0.575098026311025,0.130099726840854,0.557957944460213,0,0
0.953355451114476,0.555082231294364,0.136633766815066,0.506298394408077,0,0
0.953732650028542,0.208355271723121,0.766662757610902,0.851855236338452,0,0
0.339979203417897,0.962585495552048,0.860406280029565,0.130753079196438,0,0
0.262474110117182,0.505907998420298,0.951434743823484,0.703103148378432,0,0
0.165453933179379,0.715511276386678,0.852161604911089,0.528671767096967,0,0
0.322168056620285,0.761958982329816,0.453908446244895,0.94757750374265,0,0
0.510125206550583,0.255820001242682,0.650884767295793,0.997113205492496,0,0
0.923968471353874,0.665358400437981,0.016859675059095,0.73725293809548,0,0
0.510959698352963,0.791081241797656,0.818872597534209,0.224103114334866,0,0
0.257621260825545,0.0708639675285667,0.459090313408524,0.0703148231841624,0,0
0.0464608869515359,0.86238487274386,0.694817552808672,0.881233242806047,0,0
0.41785625834018,0.753347261110321,0.657976293005049,0.630170189542696,0,0
0.854001502273604,0.838158030295745,0.127195058856159,0.974454780109227,0,0
0.347230677725747,0.218914245720953,0.627878340892494,0.436737136682495,0,0
0.131442320533097,0.382410703226924,0.103826379403472,0.055123980389908,0,0
0.374486864544451,0.405564593151212,0.121187685290352,0.184703798498958,0,0
0.631420228397474,0.383439502445981,0.102694696513936,0.506174068897963,0,0
0.390078933676705,0.919632457662374,0.590429315343499,0.0774062038399279,0,0
0.689627848798409,0.0080247363075614,0.916177164530382,0.639498490607366,0,0
0.689413412474096,0.146428317995742,0.338361034402624,0.725073995999992,0,0
0.554900623159483,0.324269716162235,0.205858673900366,0.41382236382924,0,0
0.429624407785013,0.613094287225977,0.53278316766955,0.0136021431535482,0,0
0.452720062807202,0.517778457840905,0.976599402725697,0.609778109937906,0,0
0.306443258887157,0.78035029140301,0.812786148395389,0.873840676620603,0,0
0.578353944001719,0.751678077038378,0.437942025251687,0.410947478143498,0,0
0.910370304249227,0.0208750488236547,0.604391565779224,0.361621928634122,0,0
0.142604082124308,0.955575317842886,0.251533508067951,0.386344895232469,0,0
0.415047625312582,0.21816784562543,0.837953141890466,0.888928365893662,0,0
0.210925750667229,0.0158604760654271,0.729201106121764,0.89873517351225,0,0
0.428750370861962,0.24470220785588,0.139029522426426,0.515817281790078,0,0
0.132689975202084,0.231721801217645,0.330350386444479,0.678846331546083,0,0
0.460096445865929,0.816578440368176,0.801732566440478,0.147329788189381,0,0
0.942957059247419,0.408121563261375,0.605658739572391,0.551697523565963,0,0
0.761973861604929,0.670002819737419,0.221437618834898,0.453113353578374,0,0
0.932909828843549,0.808162397472188,0.407412101980299,0.0738089312799275,0,0
0.470678497571498,0.525162487989292,0.13207802711986,0.250826773699373,0,0
0.603588067693636,0.869606807595119,0.0769961192272604,0.662734062410891,0,0
0.484989680582657,0.171250574057922,0.067497857613489,0.720903734443709,0,0
0.10880631650798,0.452227576402947,0.154305926524103,0.404375788988546,0,0
0.247726832982153,0.864399729529396,0.859085139352828,0.298461228609085,0,0
0.498514530714601,0.576183499535546,0.226748236222193,0.795446300180629,0,0
0.372866708086804,0.227928596083075,0.736015435075387,0.901682702358812,0,0
0.934691370232031,0.63106537447311,0.479608742985874,0.394064341206104,0,0
0.523986077867448,0.718456203583628,0.304518364137039,0.0824918576981872,0,0
0.317144671687856,0.406988448929042,0.166566023370251,0.20608625584282,0,0
0.277966029476374,0.355514182709157,0.206807968206704,0.233985246624798,0,0
0.787540507735685,0.56383865326643,0.63539581024088,0.82986709731631,0,0
0.702462512534112,0.101674920180812,0.547028661938384,0.182913272408769,0,0
0.165027638664469,0.564115568064153,0.498056814540178,0.438306498574093,0,0
0.0644575387705117,0.397847539046779,0.0810799433384091,0.292971413349733,0,0
0.754705621628091,0.868265744764358,0.0550558865070343,0.969716963823885,0,0
0.620410033036023,0.60952348052524,0.884162408765405,0.860170503379777,0,0
0.169576766667888,0.725810918491334,0.982403367990628,0.197285892209038,0,0
0.0622140523046255,0.429755520541221,0.190264286706224,0.89593604626134,0,0
0.109029268613085,0.426629917696118,0.470029811374843,0.287207658402622,0,0
0.381716351723298,0.770360436057672,0.6120157786645,0.342412990052253,0,0
0.169310914585367,0.342687097145244,0.768744218163192,0.223440476693213,0,0
0.298652542056516,0.078612246317789,0.0559554761275649,0.776076314970851,0,0
0.192209535045549,0.438575970474631,0.899181826738641,0.240862562553957,0,0
0.257170021301135,0.800846529891714,0.239787892904133,0.963937239022925,0,0
0.181231822818518,0.661232298472896,0.118651922326535,0.0500563338864595,0,0
0.477313709678128,0.114607328781858,0.476686378475279,0.709846443962306,0,0
0.770737042883411,0.937581210164353,0.816474712686613,0.927253910340369,0,0
0.0277871224097908,0.499201868427917,0.130441612564027,0.94796017347835,0,0
0.527310776989907,0.941934423753992,0.832956029800698,0.355595114873722,0,0
0.880319068906829,0.06723080156371,0.8821607879363,0.335650866152719,0,0
0.373063371982425,0.916000368772075,0.569139649625868,0.821540612960234,0,0
0.0479591316543519,0.123344833962619,0.614185339072719,0.62448280560784,0,0
0.138628246728331,0.904409465845674,0.313486885279417,0.623238050146028,0,0
0.321492120390758,0.964493503328413,0.553104116115719,0.885482516605407,0,0
0.154831611318514,0.236210507107899,0.60287179145962,0.878073217812926,0,0
0.132228172151372,0.587734370725229,0.103365380782634,0.611707829870284,0,0
0.221305927727371,0.124612327665091,0.449271969031543,0.99298840132542,0,0
0.226380796171725,0.133757496485487,0.967592775123194,0.202724737348035,0,0
0.13141653384082,0.284933326765895,0.174657425377518,0.46771451132372,0,0
0.981563460314646,0.50037216511555,0.769716076785699,0.847906819544733,0,0
0.327013726811856,0.150929042836651,0.835416126996279,0.585468990029767,0,0
0.506939497077838,0.539320131530985,0.897709142882377,0.702089991653338,0,0
0.68144251476042,0.922087887534872,0.643578481394798,0.354269196512178,0,0
0.0991691031958908,0.446343941148371,0.0377344717271626,0.235670508118346,0,0
0.118902558228001,0.0683058276772499,0.532327271532267,0.976744964718819,0,0
0.0504396595060825,0.812064897734672,0.268607520032674,0.440197750693187,0,0
0.929253919748589,0.240289819194004,0.837749554542825,0.0158488037995994,0,0
0.673712232848629,0.133420839905739,0.747774827759713,0.256303462665528,0,0
0.0948578554671258,0.691594153409824,0.151015940587968,0.258691943949088,0,0
0.492596120806411,0.81772755808197,0.993272013729438,0.336050982354209,0,0
0.461551840649918,0.961393072735518,0.0913692468311638,0.103686823276803,0,0
0.375216530868784,0.65879680775106,0.320044631604105,0.425439470913261,0,0
0.991099219536409,0.4621373093687,0.688478352036327,0.894316450459883,0,0
0.176350713707507,0.803233032580465,0.0448212255723774,0.601862429175526,0,0
0.813435208518058,0.852807192597538,0.612182572484016,0.525653249584138,0,0
0.0684466371312737,0.128929273458198,0.81643194030039,0.277329256292433,0,0
0.40044974675402,0.569102850975469,0.317391749238595,0.951169092906639,0,0
0.141144325723872,0.376783980755135,0.446449598530307,0.611014089547098,0,0
0.193309862399474,0.178040166385472,0.0302930139005184,0.578253709012643,0,0
0.841351716779172,0.61282469984144,0.748024561209604,0.201771604595706,0,0
0.719913988374174,0.459911522455513,0.136166450101882,0.786813389277086,0,0
0.267212083097547,0.770887136925012,0.739325692877173,0.366099669132382,0,0
0.495001644827425,0.150673491414636,0.106162827229127,0.76705614104867,0,0
0.0831138978246599,0.406277623958886,0.0708914869464934,0.47177948593162,0,0
0.353884240612388,0.496030888985842,0.598134312778711,0.108261329121888,0,0
0.969208805356175,0.361906301230192,0.780158032430336,0.4600787141826,0,0
0.624714189674705,0.324420963181183,0.558303373865783,0.977631526766345,0,0
0.664618249749765,0.931543182348832,0.159634086536244,0.738786928588524,0,0
0.312489656498656,0.512611652724445,0.961242443183437,0.324810818070546,0,0
0.405689612729475,0.683534295065328,0.615631956374273,0.817995113320649,0,0
0.996077371528372,0.902237225091085,0.285500325728208,0.812278754310682,0,0
0.855082356370986,0.993774535832927,0.997945992276073,0.656887750141323,0,0
0.953548396006227,0.209677811479196,0.879904119297862,0.309460177784786,0,0
0.812305092345923,0.436106231063604,0.513761691749096,0.5502338509541,0,0
0.782182115828618,0.095289223594591,0.390209696488455,0.223871860187501,0,0
0.267878128914163,0.0628266232088208,0.977437571855262,0.465703775174916,0,0
0.762151529546827,0.142011959338561,0.928636650322005,0.889398667030036,0,0
0.986311589134857,0.576051521580666,0.380347986007109,0.149018123280257,0,0
0.293605549028143,0.855581873096526,0.808415411738679,0.321723620174453,0,0
0.399351106956601,0.124181704362854,0.662112484220415,0.342380589107051,0,0
0.812131523853168,0.793431863654405,0.321618869900703,0.848057052819058,0,0
0.0771516691893339,0.104603220243007,0.827294375747442,0.923182302853093,0,0
0.363696809858084,0.551140646217391,0.858637244207785,0.452196953585371,0,0
0.442592467181385,0.516810701461509,0.117342422017828,0.161165682831779,0,0
0.156714132521302,0.346466877497733,0.926094937138259,0.852781271794811,0,0
0.582205270184204,0.798593461280689,0.0530001071747392,0.0978718914557248,0,0
0.970162178855389,0.0865983034018427,0.902927550952882,0.436391626019031,0,0
0.98949983343482,0.680920583195984,0.170665859011933,0.507026166887954,0,0
0.176452036481351,0.698660680325702,0.848970855120569,0.00716662383638322,0,0
0.542130424408242,0.860872793709859,0.851905210642144,0.157130008330569,0,0
0.384303892031312,0.528823877684772,0.359301041113213,0.661648569861427,0,0
0.676164050819352,0.139204603154212,0.910204934189096,0.165886255446821,0,0
0.26929377974011,0.464073439128697,0.23735059122555,0.830476517556235,0,0
0.469250942347571,0.580808672588319,0.913618689402938,0.913353813113645,0,0
0.171800082316622,0.876973767299205,0.304794241208583,0.0350285111926496,0,0
0.36918946239166,0.948142725741491,0.826279964530841,0.598707351833582,0,0
0.725405272562057,0.883198200026527,0.959930097917095,0.719784802058712,0,0
0.486149104312062,0.457298806170002,0.320350773399696,0.220585938310251,0,0
0.0638024667277932,0.627738744486123,0.758762163110077,0.250453674001619,0,0
0.784546229988337,0.0390815450809896,0.331326102372259,0.695124203106388,0,0
0.418321635806933,0.447368248132989,0.711385843344033,0.0364317218773067,0,0
0.981018084799871,0.474456118652597,0.524302734527737,0.710798584390432,0,0
0.282883955864236,0.507921954151243,0.604267458431423,0.944066637195647,0,0
0.847882149508223,0.986229727044702,0.889201411046088,0.353677204344422,0,0
0.0822392308618873,0.197149120736867,0.509861852508038,0.513835092308,0,0
0.886458750581369,0.535632420796901,0.299298658967018,0.980113438796252,0,0
0.471930730855092,0.443226304603741,0.692979832412675,0.353825447149575,0,0
0.109100963454694,0.657398006413132,0.658814494730905,0.591238816268742,0,0
0.333277984522283,0.0931494741234928,0.688007423654199,0.418158878572285,0,0
0.837416569236666,0.758230973267928,0.805452176369727,0.83358738780953,0,0
0.276849841699004,0.39649955346249,0.274660039925948,0.361656183609739,0,0
0.587035141419619,0.0224221751559526,0.00437825103290379,0.160173381445929,0,0
0.836732269730419,0.852784334914759,0.607484194915742,0.936953733209521,0,0
0.0711540239863098,0.339672907488421,0.4926281303633,0.979342582635581,0,0
0.702778743347153,0.0772965829819441,0.169301426503807,0.178645128617063,0,0
0.69882453721948,0.938384687993675,0.962734193075448,0.842640909831971,0,0
0.46396238100715,0.0354191767983139,0.391976970713586,0.435670592822134,0,0
0.436931110452861,0.515447840327397,0.0835293983109295,0.696908766869456,0,0
0.562176787760109,0.991091125179082,0.0672906483523548,0.9731529885903,0,0
0.928483226336539,0.253488091984764,0.314060601405799,0.0780295694712549,0,0
0.230466414242983,0.773472129832953,0.135236753150821,0.0289776129648089,0,0
0.221813754411414,0.902266439283267,0.855998431332409,0.499358048196882,0,0
0.420215893303975,0.710270997136831,0.0179259900469333,0.678128750761971,0,0
0.333520805696025,0.268121402710676,0.28092301171273,0.424464349634945,0,0
0.864807550329715,0.684509180486202,0.00224729999899864,0.344516083132476,0,0
0.177194535732269,0.525360843166709,0.314282973995432,0.108622621744871,0,0
0.49331872863695,0.413422664161772,0.382911054650322,0.729780793655664,0,0
0.429713366786018,0.512855409178883,0.519938900601119,0.521822923794389,0,0
0.564263842999935,0.614433964015916,0.34115943685174,0.000355525873601437,0,0
0.656162315513939,0.233855896862224,0.0122580055613071,0.391940545057878,0,0
