"V1","V2","V3","V4","matrix(predictedLabels, nrow(dataFrame), 1)"
0.560900748008862,0.852453828789294,0.215903884964064,0,0
0.526027723914012,0.0519527429714799,0.739231000654399,0,0
0.985095223877579,0.650349408853799,0.922909973422065,0,0
0.507641822332516,0.28387989779003,0.708920534700155,0,0
0.682788078673184,0.918202880304307,0.468342978740111,0,0
0.601541217649356,0.698443753179163,0.558645518962294,0,0
0.238868677755818,0.612066705478355,0.934456766117364,0,0
0.258165926672518,0.810848750174046,0.235472356667742,0,0
0.729309623362496,0.180890348274261,0.848234188044444,0,0
0.452570831403136,0.867969150422141,0.592443903209642,0,0
0.175126768415794,0.301110026193783,0.773025478003547,0,0
0.746698269620538,0.77501462912187,0.794010969810188,0,0
0.104987640399486,0.27000941731967,0.99365825438872,0,0
0.864544949028641,0.400012784637511,0.261453864863142,0,0
0.614644971676171,0.940377884311602,0.998106671264395,0,0
0.557159538846463,0.996765569085255,0.543167144292966,0,0
0.328777319053188,0.232910005375743,0.547289229463786,0,4
0.453131445450708,0.14190117828548,0.146182923344895,0,0
0.500440972624347,0.0662970091216266,0.453741319710389,0,0
0.180866361130029,0.732844528742135,0.274235033430159,0,0
0.529630602803081,0.285429451148957,0.510196575429291,0,0
0.0752757457084954,0.719488496426493,0.704323679907247,0,5
0.277755932649598,0.0176694507244974,0.828896677354351,0,0
0.212699519237503,0.173205889528617,0.655064039630815,0,4
0.284790480975062,0.702197720529512,0.843677162658423,0,5
0.895094102947041,0.740287158638239,0.606912224553525,0,0
0.4462353233248,0.947134654736146,0.216736712958664,0,0
0.779984889784828,0.722043752670288,0.30550026264973,0,6
0.880619034869596,0.881898705614731,0.558442970970646,0,0
0.413124209502712,0.291031915927306,0.54853455000557,0,0
0.0638084805104882,0.969695241656154,0.704003986204043,0,0
0.335487491684034,0.0982615558896214,0.327580333687365,0,0
0.723725946620107,0.324275576975197,0.705772361019626,0,2
0.337615333497524,0.139561148593202,0.732642442686483,0,4
0.630414122482762,0.748326465720311,0.700990285957232,0,0
0.840614554006606,0.468544065952301,0.614155017770827,0,0
0.856131664710119,0.0997447345871478,0.835225268499926,0,0
0.39135928102769,0.838673634920269,0.750183311058208,0,0
0.380493885604665,0.345794319175184,0.0334944741334766,0,0
0.895445425994694,0.177998768631369,0.627740278374404,0,0
0.644315762910992,0.452814729418606,0.500410879962146,0,0
0.741078648716211,0.43920051609166,0.557976064970717,0,0
0.605303446529433,0.169229346793145,0.979384353850037,0,0
0.903081611497328,0.785528759239241,0.472742911893874,0,0
0.293730155099183,0.662259541917592,0.271592458011582,0,0
0.19126010988839,0.805095464456826,0.600794431986287,0,0
0.886450943304226,0.457323221024126,0.447312429081649,0,0
0.503339485730976,0.620620167348534,0.0751683406997472,0,0
0.877057543024421,0.382501091342419,0.047172924503684,0,0
0.189193622441962,0.886395326117054,0.47390808025375,0,0
0.758103052387014,0.62163227214478,0.013479208573699,0,0
0.724498892668635,0.955860521178693,0.54229970742017,0,0
0.943724818294868,0.600515416590497,0.0317079278174788,0,0
0.547646587016061,0.537875047884881,0.49750690953806,0,7
0.711743867723271,0.570037006866187,0.95410193130374,0,0
0.388905099825934,0.93060720548965,0.397128284210339,0,0
0.100873126182705,0.141258519608527,0.302713739685714,0,0
0.927302088588476,0.438930928474292,0.421927142655477,0,0
0.283232500310987,0.541555960895494,0.63566479482688,0,0
0.59057315881364,0.538010936928913,0.368710187030956,0,0
0.110360604943708,0.11271795630455,0.275907806353644,0,0
0.840507032116875,0.500285518122837,0.174983589211479,0,0
0.317963684443384,0.666943446034566,0.302167158806697,0,0
0.782851336989552,0.428879214916378,0.13706869748421,0,0
0.267508207354695,0.0134464493021369,0.953140162862837,0,0
0.218645284883678,0.550383685622364,0.0518064971547574,0,0
0.516796836396679,0.996899611316621,0.240773452213034,0,0
0.268950592027977,0.027496246388182,0.921767998253927,0,0
0.181168327340856,0.604460431961343,0.346162969944999,0,0
0.518576137488708,0.165352204814553,0.00363369332626462,0,0
0.562782935798168,0.0643760373350233,0.410382719244808,0,0
0.129156854469329,0.368052148493007,0.994069198844954,0,0
0.256367604015395,0.49798858189024,0.914807174820453,0,0
0.717935275984928,0.00689850631169975,0.132763507543132,0,0
0.961409936426207,0.00731725990772247,0.615399038186297,0,0
0.100140846567228,0.445164729608223,0.884016505209729,0,0
0.763222689507529,0.617484537186101,0.0286657239776105,0,0
0.947966354666278,0.972134493757039,0.284158070106059,0,0
0.818634688388556,0.0117428675293922,0.540560726542026,0,0
0.308292330708355,0.649082261137664,0.347588659962639,0,0
0.649579460499808,0.336995832389221,0.193082090234384,0,0
0.953355451114476,0.406869254540652,0.170300708618015,0,0
0.953732650028542,0.451439295196906,0.371556160505861,0,0
0.339979203417897,0.808969591278583,0.76651097391732,0,0
0.262474110117182,0.352268122835085,0.544575234642252,0,0
0.165453933179379,0.852133587468415,0.00818240619264543,0,0
0.322168056620285,0.200598639901727,0.620860417606309,7,4
0.510125206550583,0.778180348919705,0.273397730896249,0,0
0.923968471353874,0.752350563649088,0.621530300471932,0,0
0.510959698352963,0.031971079763025,0.207507231039926,0,0
0.257621260825545,0.794290192890912,0.241974236210808,0,0
0.0464608869515359,0.123112411936745,0.897715419530869,0,0
0.41785625834018,0.0525770231615752,0.759296673117206,0,0
0.854001502273604,0.500265410169959,0.330511464504525,0,0
0.347230677725747,0.46382847125642,0.274511075345799,0,0
0.131442320533097,0.661521883215755,0.0157654890790582,0,0
0.374486864544451,0.124168200185522,0.50293924100697,0,4
0.631420228397474,0.158678179141134,0.7016023946926,0,0
0.390078933676705,0.231713172513992,0.954340666532516,0,0
0.689627848798409,0.906686145113781,0.264495727606118,0,0
0.689413412474096,0.806820394704118,0.453893789788708,0,0
0.554900623159483,0.487296811304986,0.0720938101876527,0,0
0.429624407785013,0.0509777253028005,0.912321156589314,0,0
0.452720062807202,0.462758363923058,0.441898558288813,0,7
0.306443258887157,0.734856623690575,0.430375683819875,0,0
0.578353944001719,0.772458187770098,0.662597871851176,0,0
0.910370304249227,0.2626707109157,0.907055583549663,0,0
0.142604082124308,0.776556233409792,0.775271884864196,0,5
0.415047625312582,0.532561377855018,0.892078835051507,0,0
0.210925750667229,0.81091982871294,0.596330384491012,0,8
0.428750370861962,0.917404006933793,0.620179518358782,0,0
0.132689975202084,0.0942537793889642,0.459474856499583,0,0
0.460096445865929,0.550481527810916,0.233870446449146,0,0
0.942957059247419,0.029124672524631,0.0613632779568434,0,0
0.761973861604929,0.217831556219608,0.689402544172481,0,2
0.932909828843549,0.368814232992008,0.428732000757009,0,0
0.470678497571498,0.81714013312012,0.695714035769925,0,0
0.603588067693636,0.619664109544829,0.138753062579781,0,0
0.484989680582657,0.257970927050337,0.257743649184704,0,0
0.10880631650798,0.73520446382463,0.315747021464631,0,0
0.247726832982153,0.918842245358974,0.461773738963529,0,8
0.498514530714601,0.700928332749754,0.0893586506135762,0,0
0.372866708086804,0.877538702217862,0.281241866294295,0,0
0.934691370232031,0.672118107788265,0.580092216841877,0,0
0.523986077867448,0.668057015165687,0.216372357448563,0,0
0.317144671687856,0.591088452143595,0.221218375721946,0,0
0.277966029476374,0.61462067021057,0.590531323803589,0,0
0.787540507735685,0.837849343195558,0.194009617669508,0,0
0.702462512534112,0.390967071056366,0.549413273110986,0,0
0.165027638664469,0.792323677800596,0.571270129643381,0,0
0.0644575387705117,0.0350972320884466,0.303780325455591,0,0
0.754705621628091,0.629840635228902,0.107961509143934,0,0
0.620410033036023,0.902201108401641,0.412102217087522,0,0
0.169576766667888,0.298321953043342,0.812576962634921,0,0
0.0622140523046255,0.530867384281009,0.78221624949947,0,0
0.109029268613085,0.72319491347298,0.11426727892831,0,0
0.381716351723298,0.220477793598548,0.616490919608623,0,4
0.169310914585367,0.292360868072137,0.0786057754885405,0,0
0.298652542056516,0.311522901756689,0.96845844713971,0,0
0.192209535045549,0.457496795104817,0.16151985572651,0,0
0.257170021301135,0.161884829169139,0.279619170585647,0,0
0.181231822818518,0.965960282832384,0.874757036799565,0,0
0.477313709678128,0.511528582544997,0.903137754416093,0,0
0.770737042883411,0.72453349060379,0.417144618695602,0,6
0.0277871224097908,0.210829145042226,0.189768419135362,0,1
0.527310776989907,0.879898796789348,0.519266711547971,0,0
0.880319068906829,0.0028673552442342,0.743200106546283,0,0
0.373063371982425,0.551908111665398,0.980780043872073,0,0
0.0479591316543519,0.432889736024663,0.608043288812041,0,0
0.138628246728331,0.282310374546796,0.706187485251576,0,0
0.321492120390758,0.0351167125627398,0.557833124184981,0,4
0.154831611318514,0.845707183005288,0.639718466438353,0,0
0.132228172151372,0.41076274192892,0.116182041354477,0,0
0.221305927727371,0.678957292577252,0.577293157577515,0,0
0.226380796171725,0.183621983043849,0.161627404158935,0,1
0.13141653384082,0.259546157903969,0.812168078962713,0,0
0.981563460314646,0.728943753056228,0.545332008041441,0,0
0.327013726811856,0.591276781167835,0.963048905599862,0,0
0.506939497077838,0.502358437981457,0.99820591812022,0,0
0.68144251476042,0.857795487856492,0.677656741347164,0,0
0.0991691031958908,0.923149024602026,0.513722746400163,0,0
0.118902558228001,0.657964122481644,0.812357506947592,8,5
0.0504396595060825,0.453915627906099,0.994648570660502,0,0
0.929253919748589,0.709034461295232,0.104685810394585,0,0
0.673712232848629,0.0394659580197185,0.11177927092649,0,0
0.0948578554671258,0.858497081790119,0.076628387439996,0,0
0.492596120806411,0.499521096469834,0.172015830641612,0,0
0.461551840649918,0.0906654708087444,0.842057133791968,0,0
0.375216530868784,0.85081899119541,0.536416512681171,0,8
0.991099219536409,0.689028963446617,0.5109878112562,0,0
0.176350713707507,0.437080866424367,0.758458089549094,0,0
0.813435208518058,0.592242342419922,0.252849725075066,0,6
0.0684466371312737,0.704752071527764,0.749660691712052,0,5
0.40044974675402,0.00995701225474477,0.164532996714115,0,0
0.141144325723872,0.480451315874234,0.897163480520248,0,0
0.193309862399474,0.455315282801166,0.397485880181193,0,0
0.841351716779172,0.623700872529298,0.0742258494719863,0,0
0.719913988374174,0.300493193557486,0.383881430141628,0,0
0.267212083097547,0.682750654639676,0.921527057187632,0,0
0.495001644827425,0.928954787785187,0.890141943935305,0,0
0.0831138978246599,0.38080969825387,0.0564793301746249,0,0
0.353884240612388,0.475343481171876,0.266163980355486,0,0
0.969208805356175,0.194479468045756,0.597064904635772,0,0
0.624714189674705,0.58643217314966,0.276410922640935,0,0
0.664618249749765,0.0577495719771832,0.673728812485933,0,0
0.312489656498656,0.881459795171395,0.670257559977472,0,0
0.405689612729475,0.252724690828472,0.82834179373458,0,0
0.996077371528372,0.389699682127684,0.645693793194368,0,0
0.855082356370986,0.712881048442796,0.399565673200414,0,6
0.953548396006227,0.894507348071784,0.648162983357906,0,0
0.812305092345923,0.970073226839304,0.534004353452474,0,0
0.782182115828618,0.271286846837029,0.626960556022823,0,2
0.267878128914163,0.553040168015286,0.885919699678198,0,0
0.762151529546827,0.0575010562315583,0.247843193588778,0,0
0.986311589134857,0.0636259235907346,0.567759429337457,0,0
0.293605549028143,0.749836827395484,0.981974597554654,0,0
0.399351106956601,0.7317395277787,0.988576581235975,0,0
0.812131523853168,0.0555171873420477,0.623556985286996,0,0
0.0771516691893339,0.123573943739757,0.908010457875207,0,0
0.363696809858084,0.201384737621993,0.16449770773761,0,0
0.442592467181385,0.438755042850971,0.621472655097023,0,0
0.156714132521302,0.996189305558801,0.828096878249198,0,0
0.582205270184204,0.656322586350143,0.260094472905621,0,0
0.970162178855389,0.283220059704036,0.524063731310889,0,0
0.98949983343482,0.699290399206802,0.230492972768843,0,0
0.176452036481351,0.899404757888988,0.599416974233463,0,0
0.542130424408242,0.579101925250143,0.915869722841308,0,0
0.384303892031312,0.779274817788973,0.456687884638086,0,0
0.676164050819352,0.372658396372572,0.693902697181329,0,0
0.26929377974011,0.632593842688948,0.386584018822759,0,0
0.469250942347571,0.217652923893183,0.58324813330546,0,0
0.171800082316622,0.833188282093033,0.203507991041988,0,0
0.36918946239166,0.836882847594097,0.915983830345795,0,0
0.725405272562057,0.328749113250524,0.705392778618261,0,2
0.486149104312062,0.265813410049304,0.522561656543985,0,0
0.0638024667277932,0.547148201381788,0.48195951199159,0,0
0.784546229988337,0.0769987774547189,0.227352208690718,0,0
0.418321635806933,0.133505874080583,0.723318740725517,0,0
0.981018084799871,0.549123696284369,0.355286208447069,0,0
0.282883955864236,0.967771175550297,0.0946282858494669,0,0
0.847882149508223,0.282188266981393,0.578696210402995,0,2
0.0822392308618873,0.334845657460392,0.199258438311517,0,1
0.886458750581369,0.53944875462912,0.260497726965696,0,0
0.471930730855092,0.441802571061999,0.356709799030796,0,0
0.109100963454694,0.869820901891217,0.581059324555099,0,0
0.333277984522283,0.553435615729541,0.894577697385103,0,0
0.837416569236666,0.532860793638974,0.900575161911547,0,0
0.276849841699004,0.883537794696167,0.396389845060185,0,0
0.587035141419619,0.557133837137371,0.0607154823374003,0,0
0.836732269730419,0.066122158896178,0.462333557428792,0,0
0.0711540239863098,0.25876810355112,0.257009441033006,0,1
0.702778743347153,0.550905122421682,0.597385416505858,0,0
0.69882453721948,0.796402842039242,0.370581017807126,0,0
0.46396238100715,0.145012979861349,0.911118417745456,0,0
0.436931110452861,0.486209418158978,0.623171388404444,0,0
0.562176787760109,0.707381094340235,0.582617154344916,0,0
0.928483226336539,0.944007232552394,0.341402068268508,0,0
0.230466414242983,0.826959918951616,0.37865429231897,0,0
0.221813754411414,0.383629692485556,0.824681404978037,0,0
0.420215893303975,0.323170538293198,0.272117351647466,0,0
0.333520805696025,0.907333012670279,0.846833838149905,0,0
0.864807550329715,0.0564471569377929,0.0031677985098213,0,0
0.177194535732269,0.11450135265477,0.307342269457877,0,0
0.49331872863695,0.904405063716695,0.620127484202385,0,0
0.429713366786018,0.198231222573668,0.626219036988914,0,4
0.564263842999935,0.835607549641281,0.785796347539872,0,0
0.656162315513939,0.628063041716814,0.656295099062845,0,0
0.97855406277813,0.578857616754249,0.171576261986047,0,0
0.232161148451269,0.0722087023314089,0.210134844295681,0,0
0.240811596158892,0.283379421569407,0.946948131313547,0,0
0.796836083987728,0.88937167590484,0.377975615207106,0,0
0.831671715015545,0.16227367380634,0.397485125809908,0,3
0.113507706439123,0.432172787608579,0.81762974220328,0,0
0.963312016334385,0.75549442996271,0.48947165440768,0,0
0.147322899661958,0.371828622883186,0.895878212992102,0,0
0.143626942764968,0.179434600053355,0.675357148516923,0,0
0.925229935208336,0.676957267103717,0.852712614927441,0,0
0.507035602582619,0.343575714854524,0.740322223398834,0,0
0.15485101705417,0.335259293671697,0.203979949001223,6,1
0.348302052123472,0.945974718313664,0.0849620981607586,0,0
0.659821025794372,0.712469052290544,0.0370644789654762,0,0
0.311772374436259,0.512781029334292,0.333821510663256,0,0
0.351573409279808,0.670003332896158,0.692725055618212,0,0
0.147845706902444,0.359885217854753,0.628149591153488,0,0
0.658877609064803,0.723870544228703,0.339581075590104,0,0
0.185069964500144,0.154256517533213,0.927729052724317,0,0
0.954378136899322,0.752678795484826,0.320360803278163,0,6
0.897848492022604,0.0846804059110582,0.378376358188689,0,0
0.943697054404765,0.164727837778628,0.612031468888745,0,0
0.72369075124152,0.980637024156749,0.230681438697502,0,0
0.370357065927237,0.935260147089139,0.605816710740328,0,0
0.781017540255561,0.0658544113393873,0.545873941620812,0,0
0.011149508645758,0.531672313576564,0.062856767559424,0,0
0.940308712190017,0.0553797539323568,0.228568713646382,0,0
0.993749226210639,0.378224077168852,0.0437610542867333,0,0
0.3574057451915,0.166891447035596,0.181752644013613,0,0
0.747635063482448,0.558559599565342,0.639621008187532,0,0
0.792909023817629,0.743660012958571,0.277446966618299,9,6
0.705859006382525,0.0592664312571287,0.907316035358235,0,0
0.475825038738549,0.432974482886493,0.200402921298519,0,0
0.494654526002705,0.402949223527685,0.279187916778028,0,0
0.308052448788658,0.851098403334618,0.13279162789695,0,0
0.695012246258557,0.300432889955118,0.0694081094115973,0,0
0.822793305618688,0.92587402719073,0.157390140462667,0,0
0.434717640746385,0.993535330984741,0.805901806103066,0,0
0.514732652809471,0.602504986338317,0.0645223120227456,0,0
0.663010967662558,0.957766217412427,0.35518498159945,0,0
0.143166586523876,0.634654999244958,0.943493405124173,0,0
0.344487393740565,0.653117545414716,0.323879210511222,0,0
0.405763582326472,0.9726031802129,0.92610124242492,0,0
0.0853110058233142,0.345731541281566,0.086265916004777,0,0
0.932571928249672,0.754893458681181,0.961639542132616,0,0
0.838384066708386,0.77617236925289,0.529219561489299,0,0
0.879433296155185,0.286397643154487,0.131048449547961,0,0
0.935712467646226,0.446991512319073,0.253008945146576,0,0
0.0724606334697455,0.560785890091211,0.162953867344186,0,0
0.378759440500289,0.63504591351375,0.641896557761356,0,0
0.537864922778681,0.711620238143951,0.368768694344908,0,0
0.105050138663501,0.107038004556671,0.32143766223453,0,0
0.801687705563381,0.36765540833585,0.00637532956898212,0,0
0.739641745807603,0.993393060052767,0.561135777505115,0,0
0.052149013383314,0.432253209175542,0.304907592013478,0,0
0.482169573195279,0.929255782626569,0.791548165027052,0,0
0.920517840655521,0.0735901594161987,0.0413722551893443,0,0
0.0415284289047122,0.577728208387271,0.529799728654325,0,0
0.293991799000651,0.706457604886964,0.0705612548626959,0,0
0.500850487267599,0.484062517527491,0.238880335586146,0,0
0.609748935094103,0.119479756103829,0.454774180194363,0,3
0.264249049592763,0.191337733296677,0.331238872837275,0,0
0.423098609549925,0.039565313141793,0.865235195029527,0,0
0.366563616320491,0.49186100717634,0.0500905776862055,0,0
0.942505322396755,0.339283206500113,0.351764512713999,0,0
0.123723565135151,0.443054460687563,0.693821740569547,0,0
0.0700326792430133,0.735495075350627,0.0709708596114069,0,0
0.964317037956789,0.518061270704493,0.375472660642117,0,0
0.442510108230636,0.380735489772633,0.298577077686787,0,0
0.370272380299866,0.683830142719671,0.650782146025449,0,0
0.170243580127135,0.579353334615007,0.774578492157161,0,5
0.0541904293932021,0.700188616057858,0.396681355312467,0,0
0.657828069292009,0.147659061243758,0.617904256330803,0,0
0.578161916695535,0.976502886973321,0.911204671487212,0,0
0.987101763952523,0.340870337095112,0.665848418138921,0,0
0.603792401496321,0.642431432381272,0.412176459329203,0,0
0.0649499187711626,0.107584562385455,0.883125688647851,0,0
0.16210908186622,0.609350595856085,0.779467576881871,0,5
0.475397920468822,0.178273742320016,0.996209695702419,0,0
0.00193283474072814,0.338654669933021,0.342436687555164,0,0
0.441459143068641,0.502983251586556,0.550778745440766,0,7
0.260929737240076,0.574192463187501,0.96264020097442,0,0
0.938413745490834,0.938588518183678,0.842336742673069,0,0
0.715833283727989,0.164298457326367,0.93861640128307,0,0
0.163085478357971,0.568822880741209,0.546377640450373,0,0
0.476188018452376,0.277261303272098,0.0418074519839138,0,0
0.690256722969934,0.587949902517721,0.157894273521379,0,0
0.460895179538056,0.822968804743141,0.965327522484586,0,0
0.95514673832804,0.486584451049566,0.452032177243382,0,0
0.712540122447535,0.308141776360571,0.581916926195845,0,0
0.397147933254018,0.0572072267532349,0.759096879279241,0,0
0.117720612091944,0.523044843459502,0.274144741939381,0,0
0.24011627305299,0.481863484950736,0.976989170536399,0,0
0.863630566513166,0.357590487226844,0.543997656321153,0,0
0.435976401669905,0.278691400308162,0.897690574638546,0,0
0.497868051985279,0.547701613977551,0.673675745725632,0,0
0.691927672130987,0.912094467086717,0.717900258256122,0,0
0.760313281789422,0.255963780218735,0.10755229787901,0,0
0.155401222640648,0.0176373687572777,0.975624305661768,0,0
0.849457093048841,0.827254661591724,0.244378515519202,0,0
0.946817819029093,0.0494794826954603,0.0849002369213849,0,0
0.588419190375134,0.595249966951087,0.50746689341031,4,7
0.502250815276057,0.981266572140157,0.134283287217841,0,0
0.189779917709529,0.569439175305888,0.483739157672971,0,0
0.00183685822412372,0.7274610765744,0.141361988615245,0,0
0.877578062238172,0.151835970114917,0.191389573272318,0,0
0.134111337829381,0.318237808765844,0.611330409301445,0,0
0.0227412241511047,0.699689799686894,0.249941081739962,0,0
0.939136706059799,0.854843975044787,0.787841432727873,0,0
